District,Block,Year,Avg_Trans_8_9
HARDOI,MADHOGANJ,2024-25,2150000.0
HARDOI,MADHOGANJ,2025-26,3250000.0
HARDOI,MALLAWA,2022-23,2233333.3
HARDOI,MALLAWA,2023-24,2833333.3
HARDOI,MALLAWA,2024-25,2100000.0
HARDOI,MALLAWA,2025-26,3133333.3
HARDOI,PIHANI,2022-23,5100000.0
HARDOI,PIHANI,2023-24,6300000.0
HARDOI,PIHANI,2024-25,7200000.0
HARDOI,PIHANI,2025-26,8000000.0
HARDOI,SANDI,2022-23,3833333.3
HARDOI,SANDI,2023-24,3100000.0
HARDOI,SANDI,2024-25,3533333.3
HARDOI,SANDI,2025-26,3533333.3
HARDOI,SANDILA,2022-23,5000000.0
HARDOI,SANDILA,2023-24,8200000.0
HARDOI,SANDILA,2024-25,8200000.0
HARDOI,SANDILA,2025-26,8800000.0
HARDOI,SHAHABAD,2022-23,6733333.3
HARDOI,SHAHABAD,2023-24,4200000.0
HARDOI,SHAHABAD,2024-25,4866666.7
HARDOI,SHAHABAD,2025-26,5400000.0
HARDOI,SURSA,2022-23,4400000.0
HARDOI,SURSA,2023-24,4500000.0
HARDOI,SURSA,2024-25,6300000.0
HARDOI,SURSA,2025-26,4000000.0
HARDOI,TANDIYAWA,2022-23,3200141.1
HARDOI,TANDIYAWA,2023-24,2780086.4
HARDOI,TANDIYAWA,2024-25,2940125.6
HARDOI,TANDIYAWA,2025-26,3060147.6
HARDOI,TN.AR.  PIHANI,2022-23,209.5
HARDOI,TN.AR.  PIHANI,2023-24,80.4
HARDOI,TN.AR.  PIHANI,2024-25,139.1
HARDOI,TN.AR.  PIHANI,2025-26,184.6
HARDOI,TN.AR. HARDOI,2022-23,12300350.0
HARDOI,TN.AR. HARDOI,2023-24,736.5
HARDOI,TN.AR. HARDOI,2024-25,562.7
HARDOI,TN.AR. HARDOI,2025-26,394.9
HARDOI,TN.AR. SANDILA,2022-23,2550125.5
HARDOI,TN.AR. SANDILA,2023-24,2237.5
HARDOI,TN.AR. SANDILA,2024-25,317.4
HARDOI,TN.AR. SANDILA,2025-26,377.7
HARDOI,TONDARPUR,2022-23,3980000.0
HARDOI,TONDARPUR,2023-24,3140000.0
HARDOI,TONDARPUR,2024-25,3540000.0
HARDOI,TONDARPUR,2025-26,3920000.0
HATHRAS,HASAYAN,2022-23,4300000.0
HATHRAS,HASAYAN,2023-24,3166666.7
HATHRAS,HASAYAN,2024-25,3800000.0
HATHRAS,HASAYAN,2025-26,4300000.0
HATHRAS,HATHRAS,2022-23,5250000.0
HATHRAS,HATHRAS,2023-24,2800000.0
HATHRAS,HATHRAS,2024-25,2900000.0
HATHRAS,HATHRAS,2025-26,5050000.0
HATHRAS,MURSAN,2022-23,900090.0
HATHRAS,MURSAN,2023-24,1250070.9
HATHRAS,MURSAN,2024-25,1300200.0
HATHRAS,MURSAN,2025-26,2100242.8
HATHRAS,N.P. HATHRAS,2022-23,97.4
HATHRAS,N.P. HATHRAS,2023-24,109.1
HATHRAS,N.P. HATHRAS,2024-25,104.1
HATHRAS,N.P. HATHRAS,2025-26,90.2
HATHRAS,SADABAD,2022-23,3860000.0
HATHRAS,SADABAD,2023-24,3900000.0
HATHRAS,SADABAD,2024-25,5020000.0
HATHRAS,SADABAD,2025-26,5480000.0
HATHRAS,SAHPAU,2022-23,1325174.9
HATHRAS,SAHPAU,2023-24,1325043.7
HATHRAS,SAHPAU,2024-25,1525150.0
HATHRAS,SAHPAU,2025-26,1950143.7
HATHRAS,SASNI,2022-23,3366666.7
HATHRAS,SASNI,2023-24,3833333.3
HATHRAS,SASNI,2024-25,3266666.7
HATHRAS,SASNI,2025-26,4366666.7
HATHRAS,SIKANDRA RAO,2022-23,2300079.6
HATHRAS,SIKANDRA RAO,2023-24,3233376.2
HATHRAS,SIKANDRA RAO,2024-25,2400078.1
HATHRAS,SIKANDRA RAO,2025-26,2933435.5
JALAUN,DAKOR,2022-23,1983407.1
JALAUN,DAKOR,2023-24,1783426.9
JALAUN,DAKOR,2024-25,2366799.8
JALAUN,DAKOR,2025-26,2166760.4
JALAUN,JALAUN,2022-23,1900000.0
JALAUN,JALAUN,2023-24,2100000.0
JALAUN,JALAUN,2024-25,2100000.0
JALAUN,JALAUN,2025-26,2300000.0
JALAUN,KADAURA,2022-23,1900248.8
JALAUN,KADAURA,2023-24,1725317.3
JALAUN,KADAURA,2024-25,1575516.3
JALAUN,KADAURA,2025-26,1375197.3
JALAUN,KONCH,2022-23,1400000.0
JALAUN,KONCH,2023-24,1300000.0
JALAUN,KONCH,2024-25,2700000.0
JALAUN,KONCH,2025-26,2000000.0
JALAUN,KUTHAUND,2022-23,2850000.0
JALAUN,KUTHAUND,2023-24,2450000.0
JALAUN,KUTHAUND,2024-25,2600000.0
JALAUN,KUTHAUND,2025-26,3550000.0
JALAUN,MADHAUGADH,2022-23,5400000.0
JALAUN,MADHAUGADH,2023-24,6400000.0
JALAUN,MADHAUGADH,2024-25,5300000.0
JALAUN,MADHAUGADH,2025-26,5800000.0
JALAUN,MAHEVA,2022-23,2683517.2
JALAUN,MAHEVA,2023-24,1916734.0
JALAUN,MAHEVA,2024-25,2450101.0
JALAUN,MAHEVA,2025-26,2350080.3
JALAUN,NADIGAWN,2022-23,1350115.6
JALAUN,NADIGAWN,2023-24,500263.3
JALAUN,NADIGAWN,2024-25,1800205.0
JALAUN,NADIGAWN,2025-26,1850167.2
JALAUN,RAMPURA,2022-23,2266666.7
JALAUN,RAMPURA,2023-24,2533333.3
JALAUN,RAMPURA,2024-25,2433333.3
JALAUN,RAMPURA,2025-26,3233333.3
JALAUN,T. A. ORAI,2022-23,225.0
JALAUN,T. A. ORAI,2023-24,194.3
JALAUN,T. A. ORAI,2024-25,350.4
JALAUN,T. A. ORAI,2025-26,426.5
JAUNPUR,BADLA PUR,2022-23,2100000.0
JAUNPUR,BADLA PUR,2023-24,2150000.0
JAUNPUR,BADLA PUR,2024-25,1550000.0
JAUNPUR,BADLA PUR,2025-26,4250000.0
JAUNPUR,BARSATHI,2022-23,4900000.0
JAUNPUR,BARSATHI,2023-24,3200000.0
JAUNPUR,BARSATHI,2024-25,4600000.0
JAUNPUR,BARSATHI,2025-26,5700000.0
JAUNPUR,BUKSHA,2022-23,3800000.0
JAUNPUR,BUKSHA,2023-24,1800000.0
JAUNPUR,BUKSHA,2024-25,2200000.0
JAUNPUR,BUKSHA,2025-26,3300000.0
JAUNPUR,DHARMAPUR,2022-23,2000000.0
JAUNPUR,DHARMAPUR,2023-24,2000000.0
JAUNPUR,DHARMAPUR,2024-25,1200000.0
JAUNPUR,DHARMAPUR,2025-26,5200000.0
JAUNPUR,DOBHI,2022-23,4200000.0
JAUNPUR,DOBHI,2023-24,3000000.0
JAUNPUR,DOBHI,2024-25,3900000.0
JAUNPUR,DOBHI,2025-26,4800000.0
JAUNPUR,JALALPUR,2022-23,4300000.0
JAUNPUR,JALALPUR,2023-24,3200000.0
JAUNPUR,JALALPUR,2024-25,2800000.0
JAUNPUR,JALALPUR,2025-26,3400000.0
JAUNPUR,JAUNPUR  [NAGAR],2022-23,262.1
JAUNPUR,JAUNPUR  [NAGAR],2023-24,248.4
JAUNPUR,JAUNPUR  [NAGAR],2024-25,208.1
JAUNPUR,JAUNPUR  [NAGAR],2025-26,190.7
JAUNPUR,KARANJA KALA,2022-23,3300000.0
JAUNPUR,KARANJA KALA,2023-24,3700000.0
JAUNPUR,KARANJA KALA,2024-25,3150000.0
JAUNPUR,KARANJA KALA,2025-26,4300000.0
JAUNPUR,KERAKAT,2022-23,2200000.0
JAUNPUR,KERAKAT,2023-24,4800000.0
JAUNPUR,KERAKAT,2024-25,4700000.0
JAUNPUR,KERAKAT,2025-26,6200000.0
JAUNPUR,KHUTHAN,2022-23,1500000.0
JAUNPUR,KHUTHAN,2023-24,1300000.0
JAUNPUR,KHUTHAN,2024-25,3400000.0
JAUNPUR,KHUTHAN,2025-26,2800000.0
JAUNPUR,MACHHALI SHAHAR,2022-23,4400068.2
JAUNPUR,MACHHALI SHAHAR,2023-24,3400075.0
JAUNPUR,MACHHALI SHAHAR,2024-25,3650108.6
JAUNPUR,MACHHALI SHAHAR,2025-26,5300091.9
JAUNPUR,MADIYAHUN,2022-23,2750000.0
JAUNPUR,MADIYAHUN,2023-24,2500000.0
JAUNPUR,MADIYAHUN,2024-25,2150000.0
JAUNPUR,MADIYAHUN,2025-26,2800000.0
JAUNPUR,MAHARAJ GANJ,2022-23,2000000.0
JAUNPUR,MAHARAJ GANJ,2023-24,1600000.0
JAUNPUR,MAHARAJ GANJ,2024-25,1500000.0
JAUNPUR,MAHARAJ GANJ,2025-26,1500000.0
JAUNPUR,MUFTI GANJ,2022-23,6600000.0
JAUNPUR,MUFTI GANJ,2023-24,3500000.0
JAUNPUR,MUFTI GANJ,2024-25,6500000.0
JAUNPUR,MUFTI GANJ,2025-26,4300000.0
JAUNPUR,MUGRA BADSHAH PUR,2022-23,1650000.0
JAUNPUR,MUGRA BADSHAH PUR,2023-24,2400000.0
JAUNPUR,MUGRA BADSHAH PUR,2024-25,2700000.0
JAUNPUR,MUGRA BADSHAH PUR,2025-26,2900000.0
JAUNPUR,RAM PUR,2022-23,5800000.0
JAUNPUR,RAM PUR,2023-24,3800000.0
JAUNPUR,RAM PUR,2024-25,5000000.0
JAUNPUR,RAM PUR,2025-26,7700000.0
JAUNPUR,SHAH GANJ,2022-23,5566666.7
JAUNPUR,SHAH GANJ,2023-24,4400000.0
JAUNPUR,SHAH GANJ,2024-25,1166683.1
JAUNPUR,SHAH GANJ,2025-26,2200059.7
JAUNPUR,SIKRARA,2022-23,1250000.0
JAUNPUR,SIKRARA,2023-24,900000.0
JAUNPUR,SIKRARA,2024-25,1700000.0
JAUNPUR,SIKRARA,2025-26,2650000.0
JAUNPUR,SIRKONI,2022-23,1266725.0
JAUNPUR,SIRKONI,2023-24,766683.3
JAUNPUR,SIRKONI,2024-25,933444.4
JAUNPUR,SIRKONI,2025-26,1500103.7
JAUNPUR,SUITHA KALA,2022-23,1950000.0
JAUNPUR,SUITHA KALA,2023-24,1550000.0
JAUNPUR,SUITHA KALA,2024-25,2250000.0
JAUNPUR,SUITHA KALA,2025-26,3950000.0
JAUNPUR,SUJAN GANJ,2022-23,2400000.0
JAUNPUR,SUJAN GANJ,2023-24,3500000.0
JAUNPUR,SUJAN GANJ,2024-25,4100000.0
JAUNPUR,SUJAN GANJ,2025-26,3400000.0
JHANSI,BABINA,2022-23,3714622.0
JHANSI,BABINA,2023-24,3328815.7
JHANSI,BABINA,2024-25,4000204.5
JHANSI,BABINA,2025-26,4328836.2
JHANSI,BAMORE,2022-23,2666850.0
JHANSI,BAMORE,2023-24,2633428.6
JHANSI,BAMORE,2024-25,2433333.3
JHANSI,BAMORE,2025-26,3266666.7
JHANSI,BANGRA,2022-23,4760510.0
JHANSI,BANGRA,2023-24,3560376.5
JHANSI,BANGRA,2024-25,3840405.3
JHANSI,BANGRA,2025-26,4480346.9
JHANSI,BARAGAON,2022-23,7400045.5
JHANSI,BARAGAON,2023-24,6825037.7
JHANSI,BARAGAON,2024-25,7175044.1
JHANSI,BARAGAON,2025-26,6675047.3
JHANSI,CHIRGAON,2022-23,5133609.1
JHANSI,CHIRGAON,2023-24,4300179.5
JHANSI,CHIRGAON,2024-25,4400185.7
JHANSI,CHIRGAON,2025-26,5033757.1
JHANSI,GURSARAI,2022-23,3401110.7
JHANSI,GURSARAI,2023-24,3500131.4
JHANSI,GURSARAI,2024-25,3633392.3
JHANSI,GURSARAI,2025-26,3867222.0
JHANSI,JHANSI NAGARCHETRA,2022-23,279.2
JHANSI,JHANSI NAGARCHETRA,2023-24,306.2
JHANSI,JHANSI NAGARCHETRA,2024-25,396.9
JHANSI,JHANSI NAGARCHETRA,2025-26,446.2
JHANSI,MAURANIPUR,2022-23,10566666.7
JHANSI,MAURANIPUR,2023-24,9133333.3
JHANSI,MAURANIPUR,2024-25,8866666.7
JHANSI,MAURANIPUR,2025-26,8933333.3
JHANSI,MAURANIPUR  N.CHETRA,2022-23,419.2
JHANSI,MAURANIPUR  N.CHETRA,2023-24,360.7
JHANSI,MAURANIPUR  N.CHETRA,2024-25,460.4
JHANSI,MAURANIPUR  N.CHETRA,2025-26,514.3
JHANSI,MOTH,2022-23,2325490.4
JHANSI,MOTH,2023-24,1225347.7
JHANSI,MOTH,2024-25,1750513.3
JHANSI,MOTH,2025-26,1725314.0
JYOTIBA PHULE NAGAR (AMROHA),AMROHA,2022-23,966781.8
JYOTIBA PHULE NAGAR (AMROHA),AMROHA,2023-24,1000132.3
JYOTIBA PHULE NAGAR (AMROHA),AMROHA,2024-25,1533580.1
JYOTIBA PHULE NAGAR (AMROHA),AMROHA CITY,2022-23,251.5
JYOTIBA PHULE NAGAR (AMROHA),AMROHA CITY,2023-24,144.4
JYOTIBA PHULE NAGAR (AMROHA),AMROHA CITY,2024-25,155.6
JYOTIBA PHULE NAGAR (AMROHA),DHANORA,2022-23,4040016.2
JYOTIBA PHULE NAGAR (AMROHA),DHANORA,2023-24,3820023.5
JYOTIBA PHULE NAGAR (AMROHA),DHANORA,2024-25,3880023.0
JYOTIBA PHULE NAGAR (AMROHA),GAJRAULA,2022-23,4500000.0
JYOTIBA PHULE NAGAR (AMROHA),GAJRAULA,2023-24,5733333.3
JYOTIBA PHULE NAGAR (AMROHA),GAJRAULA,2024-25,3875038.6
JYOTIBA PHULE NAGAR (AMROHA),GANGESHWARI,2022-23,2933381.7
JYOTIBA PHULE NAGAR (AMROHA),GANGESHWARI,2023-24,1866740.0
JYOTIBA PHULE NAGAR (AMROHA),GANGESHWARI,2024-25,2866714.7
JYOTIBA PHULE NAGAR (AMROHA),HASANPUR,2022-23,5033333.3
JYOTIBA PHULE NAGAR (AMROHA),HASANPUR,2023-24,3100052.4
JYOTIBA PHULE NAGAR (AMROHA),HASANPUR,2024-25,2860095.0
JYOTIBA PHULE NAGAR (AMROHA),HASANPUR CITY,2022-23,149.7
JYOTIBA PHULE NAGAR (AMROHA),HASANPUR CITY,2023-24,138.5
JYOTIBA PHULE NAGAR (AMROHA),HASANPUR CITY,2024-25,136.0
JYOTIBA PHULE NAGAR (AMROHA),JOYA,2022-23,323.1
JYOTIBA PHULE NAGAR (AMROHA),JOYA,2023-24,110.6
JYOTIBA PHULE NAGAR (AMROHA),JOYA,2024-25,212.0
KANNAUJ,CHHIBRAMAU,2022-23,1933333.3
KANNAUJ,CHHIBRAMAU,2023-24,2266666.7
KANNAUJ,CHHIBRAMAU,2024-25,2300000.0
KANNAUJ,CHHIBRAMAU,2025-26,3700000.0
KANNAUJ,GUGRAPUR,2022-23,3450000.0
KANNAUJ,GUGRAPUR,2023-24,3900000.0
KANNAUJ,GUGRAPUR,2024-25,4300000.0
KANNAUJ,GUGRAPUR,2025-26,4650000.0
KANNAUJ,HASERAN,2022-23,1100000.0
KANNAUJ,HASERAN,2023-24,500000.0
KANNAUJ,HASERAN,2024-25,1100000.0
KANNAUJ,HASERAN,2025-26,1300000.0
KANNAUJ,JALALABAD,2022-23,800104.8
KANNAUJ,JALALABAD,2023-24,700155.0
KANNAUJ,JALALABAD,2024-25,1750241.9
KANNAUJ,JALALABAD,2025-26,2850265.2
KANNAUJ,KANNAUJ,2022-23,1400037.9
KANNAUJ,KANNAUJ,2023-24,1633349.1
KANNAUJ,KANNAUJ,2024-25,2966746.1
KANNAUJ,KANNAUJ,2025-26,3833359.8
KANNAUJ,SAURIKH,2022-23,2850000.0
KANNAUJ,SAURIKH,2023-24,2200000.0
KANNAUJ,SAURIKH,2024-25,2950000.0
KANNAUJ,SAURIKH,2025-26,3200000.0
KANNAUJ,TAL GRAM,2022-23,4900029.8
KANNAUJ,TAL GRAM,2023-24,466724.7
KANNAUJ,TAL GRAM,2024-25,533441.2
KANNAUJ,TAL GRAM,2025-26,633645.0
KANNAUJ,UMARDA,2022-23,766779.3
KANNAUJ,UMARDA,2023-24,1100069.4
KANNAUJ,UMARDA,2024-25,500205.3
KANNAUJ,UMARDA,2025-26,834832.6
KANPUR DEHAT,AKBARPUR,2022-23,9000000.0
KANPUR DEHAT,AKBARPUR,2023-24,6400000.0
KANPUR DEHAT,AKBARPUR,2024-25,5600000.0
KANPUR DEHAT,AKBARPUR,2025-26,6500000.0
KANPUR DEHAT,AMARAUDHA,2022-23,3266666.7
KANPUR DEHAT,AMARAUDHA,2023-24,1500066.3
KANPUR DEHAT,AMARAUDHA,2024-25,1400056.6
KANPUR DEHAT,AMARAUDHA,2025-26,2200067.7
KANPUR DEHAT,DERAPUR,2022-23,2700000.0
KANPUR DEHAT,DERAPUR,2023-24,2800000.0
KANPUR DEHAT,DERAPUR,2024-25,3500000.0
KANPUR DEHAT,DERAPUR,2025-26,3500000.0
KANPUR DEHAT,JHINJHAK,2022-23,3250000.0
KANPUR DEHAT,JHINJHAK,2023-24,5100000.0
KANPUR DEHAT,JHINJHAK,2024-25,4666666.7
KANPUR DEHAT,JHINJHAK,2025-26,4900000.0
KANPUR DEHAT,MAITHA,2022-23,1200000.0
KANPUR DEHAT,MAITHA,2023-24,1800000.0
KANPUR DEHAT,MAITHA,2024-25,3100000.0
KANPUR DEHAT,MAITHA,2025-26,2900000.0
KANPUR DEHAT,MALASA,2022-23,1900000.0
KANPUR DEHAT,MALASA,2023-24,2300000.0
KANPUR DEHAT,MALASA,2024-25,3100000.0
KANPUR DEHAT,MALASA,2025-26,2000000.0
KANPUR DEHAT,RAJPUR,2022-23,1350000.0
KANPUR DEHAT,RAJPUR,2023-24,2150000.0
KANPUR DEHAT,RAJPUR,2024-25,1300000.0
KANPUR DEHAT,RAJPUR,2025-26,2900000.0
KANPUR DEHAT,RASULABAD,2022-23,2366666.7
KANPUR DEHAT,RASULABAD,2023-24,3100000.0
KANPUR DEHAT,RASULABAD,2024-25,3833333.3
KANPUR DEHAT,RASULABAD,2025-26,2366666.7
KANPUR DEHAT,SANDALPUR,2022-23,1100000.0
KANPUR DEHAT,SANDALPUR,2023-24,1800000.0
KANPUR DEHAT,SANDALPUR,2024-25,1800000.0
KANPUR DEHAT,SANDALPUR,2025-26,1900000.0
KANPUR DEHAT,SARVANKHERA,2022-23,4400000.0
KANPUR DEHAT,SARVANKHERA,2023-24,3500000.0
KANPUR DEHAT,SARVANKHERA,2024-25,2954995.0
KANPUR DEHAT,SARVANKHERA,2025-26,10100000.0
KANPUR NAGAR,BHITERGAON,2022-23,4200000.0
KANPUR NAGAR,BHITERGAON,2023-24,3000000.0
KANPUR NAGAR,BHITERGAON,2024-25,4600000.0
KANPUR NAGAR,BHITERGAON,2025-26,4000000.0
KANPUR NAGAR,BIDHNU,2022-23,16600000.0
KANPUR NAGAR,BIDHNU,2023-24,12300000.0
KANPUR NAGAR,BIDHNU,2024-25,12000000.0
KANPUR NAGAR,BIDHNU,2025-26,11500000.0
KANPUR NAGAR,BILHAUR,2022-23,4950000.0
KANPUR NAGAR,BILHAUR,2023-24,2500000.0
KANPUR NAGAR,BILHAUR,2024-25,5050000.0
KANPUR NAGAR,BILHAUR,2025-26,5350000.0
KANPUR NAGAR,CHAUBEPUR,2022-23,10200000.0
KANPUR NAGAR,CHAUBEPUR,2023-24,7800000.0
KANPUR NAGAR,CHAUBEPUR,2024-25,5100000.0
KANPUR NAGAR,CHAUBEPUR,2025-26,6000000.0
KANPUR NAGAR,GHATAMPUR,2022-23,2933391.0
KANPUR NAGAR,GHATAMPUR,2023-24,3033402.3
KANPUR NAGAR,GHATAMPUR,2024-25,2133408.5
KANPUR NAGAR,GHATAMPUR,2025-26,2433419.9
KANPUR NAGAR,KAKWAN,2022-23,4100000.0
KANPUR NAGAR,KAKWAN,2023-24,3900000.0
KANPUR NAGAR,KAKWAN,2024-25,3900000.0
KANPUR NAGAR,KAKWAN,2025-26,4000000.0
KANPUR NAGAR,KALYANPUR,2022-23,10325098.3
KANPUR NAGAR,KALYANPUR,2023-24,8275039.8
KANPUR NAGAR,KALYANPUR,2024-25,8275070.4
KANPUR NAGAR,KALYANPUR,2025-26,8950076.0
KANPUR NAGAR,PATARA,2022-23,5400000.0
KANPUR NAGAR,PATARA,2023-24,4100000.0
KANPUR NAGAR,PATARA,2024-25,5400000.0
KANPUR NAGAR,PATARA,2025-26,4750000.0
KANPUR NAGAR,PREMNAGAR,2022-23,2600120.8
KANPUR NAGAR,PREMNAGAR,2023-24,107.3
KANPUR NAGAR,PREMNAGAR,2024-25,151.4
KANPUR NAGAR,PREMNAGAR,2025-26,142.5
KANPUR NAGAR,SARSAUL,2022-23,1850185.7
KANPUR NAGAR,SARSAUL,2023-24,1150037.5
KANPUR NAGAR,SARSAUL,2024-25,1800105.5
KANPUR NAGAR,SARSAUL,2025-26,1500305.0
KANPUR NAGAR,SHASTRI NAGAR,2022-23,129.4
KANPUR NAGAR,SHASTRI NAGAR,2023-24,105.1
KANPUR NAGAR,SHASTRI NAGAR,2024-25,125.0
KANPUR NAGAR,SHASTRI NAGAR,2025-26,209.5
KANPUR NAGAR,SHIVRAJPUR,2022-23,4400000.0
KANPUR NAGAR,SHIVRAJPUR,2023-24,3700000.0
KANPUR NAGAR,SHIVRAJPUR,2024-25,4200000.0
KANPUR NAGAR,SHIVRAJPUR,2025-26,6500000.0
KANSHIRAM NAGAR,AMAPUR,2022-23,1950126.8
KANSHIRAM NAGAR,AMAPUR,2023-24,4050058.2
KANSHIRAM NAGAR,AMAPUR,2024-25,3400090.8
KANSHIRAM NAGAR,GANJ DUNDWARA,2022-23,200092.3
KANSHIRAM NAGAR,GANJ DUNDWARA,2023-24,1033365.7
KANSHIRAM NAGAR,GANJ DUNDWARA,2024-25,2033385.1
KANSHIRAM NAGAR,KASGANJ,2022-23,7100000.0
KANSHIRAM NAGAR,KASGANJ,2023-24,5700000.0
KANSHIRAM NAGAR,KASGANJ,2024-25,6400000.0
KANSHIRAM NAGAR,KASGANJ (URBAN),2022-23,274.1
KANSHIRAM NAGAR,KASGANJ (URBAN),2023-24,126.3
KANSHIRAM NAGAR,KASGANJ (URBAN),2024-25,160.7
KANSHIRAM NAGAR,PATIYALI,2022-23,1067613.1
KANSHIRAM NAGAR,PATIYALI,2023-24,3425153.1
KANSHIRAM NAGAR,PATIYALI,2024-25,2275294.5
KANSHIRAM NAGAR,SAHAVAR,2022-23,316.1
KANSHIRAM NAGAR,SAHAVAR,2023-24,207.1
KANSHIRAM NAGAR,SAHAVAR,2024-25,247.2
KANSHIRAM NAGAR,SORON,2022-23,5233375.6
KANSHIRAM NAGAR,SORON,2023-24,2000209.7
KANSHIRAM NAGAR,SORON,2024-25,2133398.0
KASGANJ,AMAPUR,2025-26,3300077.6
KASGANJ,GANJ DUNDWARA,2025-26,2266689.2
KASGANJ,KASGANJ,2025-26,7000000.0
KASGANJ,KASGANJ (URBAN),2025-26,243.3
KASGANJ,PATIYALI,2025-26,1450123.5
KASGANJ,SAHAVAR,2025-26,171.9
KASGANJ,SORON,2025-26,2033485.6
KAUSHAMBI,CHAYAL,2022-23,1100000.0
KAUSHAMBI,CHAYAL,2023-24,2000000.0
KAUSHAMBI,CHAYAL,2024-25,1700000.0
KAUSHAMBI,CHAYAL,2025-26,2200000.0
KAUSHAMBI,KADA,2022-23,733887.7
KAUSHAMBI,KADA,2023-24,300082.8
KAUSHAMBI,KADA,2024-25,1000166.7
KAUSHAMBI,KADA,2025-26,866942.9
KAUSHAMBI,KAUSHAMBI,2022-23,5650000.0
KAUSHAMBI,KAUSHAMBI,2023-24,4800000.0
KAUSHAMBI,KAUSHAMBI,2024-25,3850000.0
KAUSHAMBI,KAUSHAMBI,2025-26,7050000.0
KAUSHAMBI,MANJHANPUR,2022-23,1400191.6
KAUSHAMBI,MANJHANPUR,2023-24,1066750.6
KAUSHAMBI,MANJHANPUR,2024-25,1366751.4
KAUSHAMBI,MANJHANPUR,2025-26,1700063.9
KAUSHAMBI,MURATGANJ,2022-23,4933333.3
KAUSHAMBI,MURATGANJ,2023-24,5633333.3
KAUSHAMBI,MURATGANJ,2024-25,7500000.0
KAUSHAMBI,MURATGANJ,2025-26,8133333.3
KAUSHAMBI,NEWADA,2022-23,5050000.0
KAUSHAMBI,NEWADA,2023-24,3000000.0
KAUSHAMBI,NEWADA,2024-25,6350000.0
KAUSHAMBI,NEWADA,2025-26,6150000.0
KAUSHAMBI,SARSAWAN,2022-23,1800044.3
KAUSHAMBI,SARSAWAN,2023-24,1175040.6
KAUSHAMBI,SARSAWAN,2024-25,1925062.5
KAUSHAMBI,SARSAWAN,2025-26,2525051.0
KAUSHAMBI,SIRATHU,2022-23,2486088.6
KAUSHAMBI,SIRATHU,2023-24,2214475.0
KAUSHAMBI,SIRATHU,2024-25,2785837.2
KAUSHAMBI,SIRATHU,2025-26,3428655.1
KHERI,BANKEGANJ,2022-23,3300000.0
KHERI,BANKEGANJ,2023-24,3625000.0
KHERI,BANKEGANJ,2024-25,4175019.8
KHERI,BANKEGANJ,2025-26,2127160.1
KHERI,BEHJAM,2022-23,4000000.0
KHERI,BEHJAM,2023-24,3000000.0
KHERI,BEHJAM,2024-25,2800000.0
KHERI,BEHJAM,2025-26,5000000.0
KHERI,BIJUA,2022-23,3150000.0
KHERI,BIJUA,2023-24,4150000.0
KHERI,BIJUA,2024-25,5700000.0
KHERI,BIJUA,2025-26,6400000.0
KHERI,DHAURAHARA,2022-23,3950292.2
KHERI,DHAURAHARA,2023-24,4025124.5
KHERI,DHAURAHARA,2024-25,5300164.9
KHERI,DHAURAHARA,2025-26,6700231.8
KHERI,ISANAGAR,2022-23,6020000.0
KHERI,ISANAGAR,2023-24,6900000.0
KHERI,ISANAGAR,2024-25,7240000.0
KHERI,ISANAGAR,2025-26,10300000.0
KHERI,KUMBHI-GOLA,2022-23,7960000.0
KHERI,KUMBHI-GOLA,2023-24,4180000.0
KHERI,KUMBHI-GOLA,2024-25,7380000.0
KHERI,KUMBHI-GOLA,2025-26,8700000.0
KHERI,LAKHIMPUR,2022-23,231.2
KHERI,LAKHIMPUR,2023-24,186.0
KHERI,LAKHIMPUR,2024-25,273.0
KHERI,LAKHIMPUR,2025-26,206.2
KHERI,LMP,2022-23,431.7
KHERI,LMP,2023-24,358.5
KHERI,LMP,2024-25,432.3
KHERI,LMP,2025-26,354.8
KHERI,MITAULI,2022-23,5750000.0
KHERI,MITAULI,2023-24,4575000.0
KHERI,MITAULI,2024-25,3775000.0
KHERI,MITAULI,2025-26,5000000.0
KHERI,MOHAMMADI,2022-23,4950000.0
KHERI,MOHAMMADI,2023-24,3750000.0
KHERI,MOHAMMADI,2024-25,4800000.0
KHERI,MOHAMMADI,2025-26,4600000.0
KHERI,MOM,2022-23,7700000.0
KHERI,MOM,2023-24,4400000.0
KHERI,MOM,2024-25,9500000.0
KHERI,MOM,2025-26,13300000.0
KHERI,NAKAHA,2022-23,3900076.0
KHERI,NAKAHA,2023-24,3250052.9
KHERI,NAKAHA,2024-25,3550057.7
KHERI,NAKAHA,2025-26,2900084.7
KHERI,NIGHASAN,2022-23,5033376.9
KHERI,NIGHASAN,2023-24,4400048.5
KHERI,NIGHASAN,2024-25,3566726.2
KHERI,NIGHASAN,2025-26,4533385.2
KHERI,PALIYA,2022-23,6400000.0
KHERI,PALIYA,2023-24,4000395.4
KHERI,PALIYA,2024-25,4120605.6
KHERI,PALIYA,2025-26,4620085.5
KHERI,PASGAWAN,2022-23,5400000.0
KHERI,PASGAWAN,2023-24,6150000.0
KHERI,PASGAWAN,2024-25,5850000.0
KHERI,PASGAWAN,2025-26,2250090.0
KHERI,PHOOL BEHAR,2022-23,8220000.0
KHERI,PHOOL BEHAR,2023-24,6860194.3
KHERI,PHOOL BEHAR,2024-25,7440120.0
KHERI,PHOOL BEHAR,2025-26,8100040.5
