District,Block,School_ID,School_Name,Enroll_2223,Enroll_2324,Enroll_2425,Enroll_2526,Peak_Year,Peak_Value,Trough_Year,Trough_Value,Post_Peak_Loss_pct,Peak_Tag
SHAHJAHANPUR,T.A.SHAHJAHANPUR,9221501009,GOV. INTER COLLEGE SHAHJAHANPUR,1259,1226,1245,1268,2025-26,1268,2023-24,1226,0.0,Peak Now
SHAHJAHANPUR,TILHAR,9220807705,G.H.S. SAMDHANA,76,68,72,76,2022-23,76,2023-24,68,100.0,V Shape
SHAHJAHANPUR,TILHAR,9220807002,"Government Higher Secondary School, Sahampur",86,66,91,117,2025-26,117,2023-24,66,0.0,Peak Now
SHAHJAHANPUR,TILHAR,9220815101,RAJKIYE KANYA INTER COLLEGE TILHAR,700,682,677,680,2022-23,700,2024-25,677,102.86,Recovering
SHAHJAHANPUR,TILHAR,9220802902,RAJKIYE U.M. VIDHALAYA DHAKIA RAGHA TILHAR,51,36,61,70,2025-26,70,2023-24,36,0.0,Peak Now
SHAHJAHANPUR,TILHAR,9220809002,RAJKIYE U.M. VIDHYALAY NOUGAI SHAHJAHANPUR,104,115,123,111,2024-25,123,2022-23,104,109.76,Recently Peaked
SHAMLI (PRABUDH NAGAR),KAIRANA,9740800113,CH. MANSINGH GOVT INTER COLLEGE KANDELA,241,224,223,196,2022-23,241,2025-26,196,118.67,Post Peak Severe
SHAMLI (PRABUDH NAGAR),KAIRANA,9740800806,GOVT HIGH SCHOOL PAWATI KALAN SHAMLI,41,36,36,55,2025-26,55,2023-24,36,0.0,Peak Now
SHAMLI (PRABUDH NAGAR),KAIRANA,9740801510,PANDIT DEEN DAYAL UPADHAYAY MODEL INTER COLLEGE TITARWARA,98,126,159,183,2025-26,183,2022-23,98,0.0,Peak Now
SHAMLI (PRABUDH NAGAR),KAIRANA,9740802211,RAJKIY INTER CO KURGAN,101,93,105,125,2025-26,125,2023-24,93,0.0,Peak Now
SHAMLI (PRABUDH NAGAR),KANDHLA,9740704313,GOVT GIRLS HIGHER SECONDARY S  GANGERU SHAMLI,40,53,67,78,2025-26,78,2022-23,40,0.0,Peak Now
SHAMLI (PRABUDH NAGAR),KANDHLA,9740704105,PANDIT DEEN DAYAL UPADHYAY RAJKIYA MODEL INTER COLLEGE AALDI SHAMLI,110,128,135,120,2024-25,135,2022-23,110,111.11,Recently Peaked
SHAMLI (PRABUDH NAGAR),KANDHLA,9740705403,RAJKIYA INTER COLLEGE KHERA KURTAN,195,158,138,155,2022-23,195,2024-25,138,120.51,Recovering
SHAMLI (PRABUDH NAGAR),KANDHLA [TOWN AREA],9741800155,GOVT GIRLS INTER COLLEGE,1284,1254,1212,1084,2022-23,1284,2025-26,1084,115.58,Post Peak Severe
SHAMLI (PRABUDH NAGAR),OON,9740901906,GOVT HIGHER SECONDARY SCHOOL TODA,32,32,33,51,2025-26,51,2022-23,32,0.0,Peak Now
SHAMLI (PRABUDH NAGAR),OON,9740903504,GOVT YAMUNA KHADAR INTER COLLEGE,397,324,270,236,2022-23,397,2025-26,236,140.55,Post Peak Severe
SHAMLI (PRABUDH NAGAR),OON,9740901211,GOVT. HIGH SCHOOL DATHERA,35,25,33,54,2025-26,54,2023-24,25,0.0,Peak Now
SHAMLI (PRABUDH NAGAR),OON,9740910723,PANDIT DEEN DAYAL UPADHYAY RAJKIYA MODEL INTER COLLEGE OON SHAMLI,45,32,38,59,2025-26,59,2023-24,32,0.0,Peak Now
SHAMLI (PRABUDH NAGAR),OON,9740907304,RAJKIYA BALIKA HIGH SCHOOL TAPRANA,31,34,41,54,2025-26,54,2022-23,31,0.0,Peak Now
SHAMLI (PRABUDH NAGAR),OON,9740905803,RAJKIYA HIGH SCHOOL JAIN PUR,26,25,28,51,2025-26,51,2023-24,25,0.0,Peak Now
SHAMLI (PRABUDH NAGAR),OON,9740904106,RAJKIYA INTER COLLEGE KERTOO,178,181,194,210,2025-26,210,2022-23,178,0.0,Peak Now
SHAMLI (PRABUDH NAGAR),SHAMLI,9741000113,RAJKIYA INTER COLLEGE LILON,177,214,220,231,2025-26,231,2022-23,177,0.0,Peak Now
SHAMLI (PRABUDH NAGAR),SHAMLI,9741000311,RAJKIYE HIGH SCHOOL BALWA,138,117,117,157,2025-26,157,2023-24,117,0.0,Peak Now
SHAMLI (PRABUDH NAGAR),THANABHAWAN,9741104313,GOVERNMENT GIRLS HIGH SCHOOL BANTIKHEDA,75,84,87,84,2024-25,87,2022-23,75,103.45,Recently Peaked
SHAMLI (PRABUDH NAGAR),THANABHAWAN,9741101009,RAJKAYA INTER COLLEGE UMARPUR,354,458,420,377,2023-24,458,2022-23,354,117.69,Post Peak Severe
SHRAWASTI,GILAULA,9510100116,NEELAM RAJKIYA BALIKA INTER COLLGE GILAULA,103,170,194,166,2024-25,194,2022-23,103,114.43,Recently Peaked
SHRAWASTI,GILAULA,9510103104,RAJKIYA HIGH SCHOOL KATAR,47,46,46,61,2025-26,61,2023-24,46,0.0,Peak Now
SHRAWASTI,GILAULA,9510106412,RAJKIYA HIGH SCHOOL KHURUHARI,60,58,59,74,2025-26,74,2023-24,58,0.0,Peak Now
SHRAWASTI,GILAULA,9510109605,RAJKIYA UCHATTAR MADHYAMIK VIDYALAY DIKAULI,39,47,40,49,2025-26,49,2022-23,39,0.0,Peak Now
SHRAWASTI,HARIHARPUR RANI,9510209816,RAJKIYA BALIKA INTER COLLEGE BHINGA,177,208,244,258,2025-26,258,2022-23,177,0.0,Peak Now
SHRAWASTI,HARIHARPUR RANI,9510208003,RAJKIYA HIGH SCHOOL BAIRAGIJOT,54,50,54,73,2025-26,73,2023-24,50,0.0,Peak Now
SHRAWASTI,HARIHARPUR RANI,9510208303,RAJKIYA HIGH SCHOOL BANSKUDI,26,22,24,41,2025-26,41,2023-24,22,0.0,Peak Now
SHRAWASTI,HARIHARPUR RANI,9510206205,RAJKIYA HIGH SCHOOL GOTHWA,56,59,89,180,2025-26,180,2022-23,56,0.0,Peak Now
SHRAWASTI,HARIHARPUR RANI,9510216503,RAJKIYA HIGH SCHOOL JOGNI,60,64,75,88,2025-26,88,2022-23,60,0.0,Peak Now
SHRAWASTI,HARIHARPUR RANI,9510209503,RAJKIYA HIGH SCHOOL LAKAHI BENINAGAR,64,58,89,109,2025-26,109,2023-24,58,0.0,Peak Now
SHRAWASTI,HARIHARPUR RANI,9510207403,RAJKIYA HIGH SCHOOL SHIVBALAKPURWA,52,64,76,90,2025-26,90,2022-23,52,0.0,Peak Now
SHRAWASTI,IKAUNA,9510300131,MAHA MAYA RAJKIYA INTER COLLEGE IKAUNA,55,95,92,122,2025-26,122,2022-23,55,0.0,Peak Now
SHRAWASTI,IKAUNA,9510302403,RAJKIYA HIGH SCHOOL DEENNAM GARH,68,44,70,72,2025-26,72,2023-24,44,0.0,Peak Now
SHRAWASTI,IKAUNA,9510311401,RAJKIYA HIGH SCHOOL SITADWAR IKAUNA,138,108,118,131,2022-23,138,2023-24,108,105.07,Recovering
SHRAWASTI,IKAUNA,9510305104,RAJKIYA HIGH SCHOOL VISHUNAPUR,43,38,48,52,2025-26,52,2023-24,38,0.0,Peak Now
SHRAWASTI,JAMUNHA,9510407103,RAJKIYA HIGH SCHOOL CHIRAIYA,90,74,71,71,2022-23,90,2024-25,71,121.11,Post Peak Severe
SHRAWASTI,JAMUNHA,9510409004,RAJKIYA HIGH SCHOOL DADAURA UTTARI JAMUNHA,53,74,73,88,2025-26,88,2022-23,53,0.0,Peak Now
SHRAWASTI,JAMUNHA,9510404906,RAJKIYA HIGH SCHOOL EMLIYA KARANPUR,57,50,41,44,2022-23,57,2024-25,41,122.81,Recovering
SHRAWASTI,JAMUNHA,9510401103,RAJKIYA HIGH SCHOOL INDWA,96,61,67,65,2022-23,96,2023-24,61,132.29,Post Peak Severe
SHRAWASTI,SIRSIYA,9510611204,RAJKIYA HIGH SCHOOL BALANPUR,48,48,62,64,2025-26,64,2022-23,48,0.0,Peak Now
SHRAWASTI,SIRSIYA,9510607704,RAJKIYA HIGH SCHOOL BANTIHWA,126,130,143,177,2025-26,177,2022-23,126,0.0,Peak Now
SHRAWASTI,SIRSIYA,9510601103,RAJKIYA HIGH SCHOOL BHACHKAHI,46,33,64,100,2025-26,100,2023-24,33,0.0,Peak Now
SHRAWASTI,SIRSIYA,9510602205,RAJKIYA HIGH SCHOOL PIPRAHWA,48,38,53,57,2025-26,57,2023-24,38,0.0,Peak Now
SHRAWASTI,SIRSIYA,9510603503,RAJKIYA HIGH SCHOOL SEMRA TETIHIRIYA,28,24,26,55,2025-26,55,2023-24,24,0.0,Peak Now
SHRAWASTI,SIRSIYA,9510604803,RAJKIYA HIGH SCHOOL TANGPASRI,84,105,107,208,2025-26,208,2022-23,84,0.0,Peak Now
SHRAWASTI,SIRSIYA,9510610003,RAJKIYA HIGH SCHOOL YAKGARHWA,36,47,61,56,2024-25,61,2022-23,36,108.2,Recently Peaked
SHRAWASTI,SIRSIYA,9510603804,"RAJKIYA INTER COLLEGE, GABBAPUR",120,271,463,588,2025-26,588,2022-23,120,0.0,Peak Now
SIDDHARTHNAGAR,BANSI,9540310301,GOVRN.KANYA INTER COLLEGE BANS,182,186,187,183,2024-25,187,2022-23,182,102.14,Recently Peaked
SIDDHARTHNAGAR,BANSI,9540305503,RAJKEEY UMV ATRAMU NANKAR,81,61,63,97,2025-26,97,2023-24,61,0.0,Peak Now
SIDDHARTHNAGAR,BANSI,9540303603,RAJKIYEE U.M.V. GONHATAL,131,95,111,143,2025-26,143,2023-24,95,0.0,Peak Now
SIDDHARTHNAGAR,BARHANI,9540101203,RAJKEEY UMV MOHAN KOLA,94,71,84,92,2022-23,94,2023-24,71,102.13,Recovering
SIDDHARTHNAGAR,BHANVAPUR,9540901303,RAJKIYEE U.M.V. BHARAVATIYA BAZAR,205,233,237,167,2024-25,237,2025-26,167,129.54,Recently Peaked
SIDDHARTHNAGAR,BIRDPUR,9540203811,RAJKEEY UMV BAHORAVA UTTARI,103,123,59,88,2023-24,123,2024-25,59,128.46,Recovering
SIDDHARTHNAGAR,BIRDPUR,9540204206,RAJKIYEE U.M.V NAGCHAURI,64,45,52,28,2022-23,64,2025-26,28,156.25,Post Peak Severe
SIDDHARTHNAGAR,DUMARIYAGANJ,9540804105,I.C.RAJ.KAN.I.C.DUMARIYAGANJ,369,353,398,394,2024-25,398,2023-24,353,101.01,Recently Peaked
SIDDHARTHNAGAR,DUMARIYAGANJ,9540806903,RAJKEEY U.M.V. KUNDI,154,107,122,174,2025-26,174,2023-24,107,0.0,Peak Now
SIDDHARTHNAGAR,DUMARIYAGANJ,9540811003,RAJKIYE INTER COLLEGE PARSAJMAL,375,467,335,391,2023-24,467,2024-25,335,116.27,Recovering
SIDDHARTHNAGAR,DUMARIYAGANJ,9540814803,RAJKIYEE U.M.V. AMAUNA PANDEY,145,118,95,102,2022-23,145,2024-25,95,129.66,Recovering
SIDDHARTHNAGAR,ITAVA,9540705206,RAJKEEY UMV KATHELA GRANT,157,117,96,84,2022-23,157,2025-26,84,146.5,Post Peak Severe
SIDDHARTHNAGAR,ITAVA,9540706112,RAJKIYA INTER COLLEGE INDRIGRANT ITWA,231,265,284,276,2024-25,284,2022-23,231,102.82,Recently Peaked
SIDDHARTHNAGAR,ITAVA,9540703503,RAJKIYA U M VIDYALYA MUDILA BANSI,60,23,34,85,2025-26,85,2023-24,23,0.0,Peak Now
SIDDHARTHNAGAR,JOGIYA,9541102403,RAJKYEE U.MV. TARIYA BAZAR,224,199,123,101,2022-23,224,2025-26,101,154.91,Post Peak Severe
SIDDHARTHNAGAR,KHESARAHA,9540507205,GOVERNMENT INTER COLLEGE PACHMOHANI,364,321,404,472,2025-26,472,2023-24,321,0.0,Peak Now
SIDDHARTHNAGAR,KHESARAHA,9540505103,RAJKIYEE U.M.V MATIYARIYA,47,47,37,73,2025-26,73,2024-25,37,0.0,Peak Now
SIDDHARTHNAGAR,KHUNIYANV,9541000105,RAJKEEY U.M.V. UNCHDIH,201,138,137,155,2022-23,201,2024-25,137,122.89,Recovering
SIDDHARTHNAGAR,KHUNIYANV,9541016708,RAJKIYA U M V DHOBHA,12,28,35,76,2025-26,76,2022-23,12,0.0,Peak Now
SIDDHARTHNAGAR,MITHAVAL,9540603004,RAJKIYEE U.M.V. MASINA KHAS,36,13,22,55,2025-26,55,2023-24,13,0.0,Peak Now
SIDDHARTHNAGAR,NAUGARH,9541207002,G.G.I.C. TETARI BAZAR,307,330,400,371,2024-25,400,2022-23,307,107.25,Recently Peaked
SIDDHARTHNAGAR,NAUGARH,9541204303,RAJKEEY INTER COLLEGE NAUGARH,428,544,531,536,2023-24,544,2022-23,428,101.47,Recovering
SIDDHARTHNAGAR,NAUGARH,9541209304,RAJKEEY U.M.V. BASAUNI,137,155,145,194,2025-26,194,2022-23,137,0.0,Peak Now
SIDDHARTHNAGAR,NAUGARH,9541202204,RAJKEEY U.M.V. KODRA GRANT,63,55,59,62,2022-23,63,2023-24,55,101.59,Recovering
SIDDHARTHNAGAR,SHOHARATGARH,9541401903,RAJKEEY U.M.V. NIVI MAKDAUR,44,52,40,63,2025-26,63,2024-25,40,0.0,Peak Now
SITAPUR,ALIYA,9240100708,GGIC IMALIYA SULTANPUR,101,173,183,270,2025-26,270,2022-23,101,0.0,Peak Now
SITAPUR,ALIYA,9240100702,GOVT GIRLS H.S. SCHOOL EMILIYA SULTANPUR ,152,136,133,150,2022-23,152,2024-25,133,101.32,Recovering
SITAPUR,ALIYA,9240106304,GOVT.HIGHER SECONDARY SCHOOL VISHUNPUR,76,72,109,116,2025-26,116,2023-24,72,0.0,Peak Now
SITAPUR,BEHTA,9240208305,G HS SALARPUR DARAPUR BEHTA,69,50,59,66,2022-23,69,2023-24,50,104.35,Recovering
SITAPUR,BEHTA,9240204505,GOVT. SECONDRY SCHOOL RIHAR,103,97,93,116,2025-26,116,2024-25,93,0.0,Peak Now
SITAPUR,BEHTA,9240209103,GOVT.HIGHER SECONDARY SCHOOL RAIGHATA,34,36,38,49,2025-26,49,2022-23,34,0.0,Peak Now
SITAPUR,BEHTA,9240210005,GOVT.Higher Secondary School JuaPurva,56,51,35,41,2022-23,56,2024-25,35,126.79,Recovering
SITAPUR,BEHTA,9240200405,RAJKIYA U.M.V. BHADFAR,165,156,132,156,2022-23,165,2024-25,132,105.45,Recovering
SITAPUR,BEHTA,9240212801,RAJKIYA U.M.V. BHAVANIPUR,22,24,43,54,2025-26,54,2022-23,22,0.0,Peak Now
SITAPUR,BISWAN,9240307905,RAJKIYA INTER COLLEGE JANUVA BISWAN,125,364,509,624,2025-26,624,2022-23,125,0.0,Peak Now
SITAPUR,BISWAN,9240304103,RAJKIYA U.M.V. KYOTI BADULLAH,148,115,106,100,2022-23,148,2025-26,100,132.43,Post Peak Severe
SITAPUR,BISWAN,9240301402,RAJKIYA U.M.V. PIPRAKALA,108,100,106,117,2025-26,117,2023-24,100,0.0,Peak Now
SITAPUR,GONDLAMAU,9240406403,GOVT.HIGHER SECONDARY SCHOOL KUCHKAI,205,205,210,188,2024-25,210,2025-26,188,110.48,Recently Peaked
SITAPUR,GONDLAMAU,9240402203,RAJKIYA UCHHTAR MADHYMAIK SCHOOL DEVRIKAIL,55,49,31,67,2025-26,67,2024-25,31,0.0,Peak Now
SITAPUR,HARGAON,9240506605,GOVT. H.S. VAJEERPUR,73,78,73,74,2023-24,78,2022-23,73,105.13,Recovering
SITAPUR,HARGAON,9240503602,GOVT. HIGH SCHOOL SALARPUR,152,170,178,180,2025-26,180,2022-23,152,0.0,Peak Now
SITAPUR,KASMANDA,9240600103,GOVT. GIRLS INTER COLLEGE KAMLAPUR,656,753,801,899,2025-26,899,2022-23,656,0.0,Peak Now
SITAPUR,KASMANDA,9240600906,GOVT. HIGHER SECONDARY SCHOOL BHITHAULI,189,206,203,205,2023-24,206,2022-23,189,100.49,Recovering
SITAPUR,KHAIRABAD,9240700104,GOVT.H.S. SCHOOL SIPAH SITAPUR U.P,86,89,106,112,2025-26,112,2022-23,86,0.0,Peak Now
SITAPUR,KHAIRABAD,9240701601,RAJKIYA U.M.V CHILVARA,110,133,119,105,2023-24,133,2025-26,105,121.05,Post Peak Severe
SITAPUR,LAHARPUR,9240802503,Pt Deen Dayal Upadhyay Rajkiya Model Inter College Patwara,219,255,322,413,2025-26,413,2022-23,219,0.0,Peak Now
SITAPUR,LAHARPUR,9240810601,RAJKIYA BALIKA INTER COLLEGE LAHARPUR,227,285,301,378,2025-26,378,2022-23,227,0.0,Peak Now
SITAPUR,LAHARPUR,9240800811,RAJKIYA INTER COLLEGE GANESHPUR NEVADA LAHARPUR,17,150,231,413,2025-26,413,2022-23,17,0.0,Peak Now
SITAPUR,MACHHAREHTA,9240902713,RAJKIYA INTER COLLEGE - MACHREHTA,339,481,539,455,2024-25,539,2022-23,339,115.58,Recently Peaked
SITAPUR,MACHHAREHTA,9240904704,RAJKIYA U.M.V. BANIAMAU,62,42,46,58,2022-23,62,2023-24,42,106.45,Recovering
SITAPUR,MACHHAREHTA,9240908303,RAJKIYA U.M.V. BHITHORA,90,69,101,102,2025-26,102,2023-24,69,0.0,Peak Now
SITAPUR,MAHMOODABAD,9241010002,GGIC MAHMOODABAD,694,579,548,616,2022-23,694,2024-25,548,111.24,Recovering
SITAPUR,MAHMOODABAD,9241012202,GOVT INTER COLLEGE LAILKHURD MAHMUDABAD,28,59,116,166,2025-26,166,2022-23,28,0.0,Peak Now
SITAPUR,MAHMOODABAD,9241003905,GOVT.HIGHER SECONDARY SCHOOL LALPUR,41,44,68,109,2025-26,109,2022-23,41,0.0,Peak Now
SITAPUR,MAHMOODABAD,9241008803,Pt Deen Dayal Upadhyay Rajkiya Model Inter College Judaura Pac hdevra Chaubepur,132,163,243,260,2025-26,260,2022-23,132,0.0,Peak Now
SITAPUR,MAHOLI,9241101730,RAJKIYA BALIKA INTER COLLEGE MAHOLI,467,430,426,437,2022-23,467,2024-25,426,106.42,Recovering
SITAPUR,MAHOLI,9241107705,RAJKIYA U.M.V. RAJVAPUR,43,100,134,149,2025-26,149,2022-23,43,0.0,Peak Now
SITAPUR,MISRIKH,9241200109,GOVT. GIRLS INTER COLLEGE MISHRIKH,670,852,801,842,2023-24,852,2022-23,670,101.17,Recovering
SITAPUR,MISRIKH,9241202303,RAJKIYA BALIKA UCCHTAR MADHYAMIK SCH. BADHAIYA,89,94,102,114,2025-26,114,2022-23,89,0.0,Peak Now
SITAPUR,MISRIKH,9241200201,RAJKIYA U.M.V. GULHARIYA,65,105,114,108,2024-25,114,2022-23,65,105.26,Recently Peaked
SITAPUR,N.K.BISWAN,9242000315,RAJKIYA BALIKA INTER COLLEGE BISWAN,782,711,640,607,2022-23,782,2025-26,607,122.38,Post Peak Severe
SITAPUR,N.K.KHAIRABAD,9242101305,RAJKIYA BALIKA INTER COLLEGE KHAIRABAD,957,885,982,952,2024-25,982,2023-24,885,103.05,Recently Peaked
SITAPUR,N.K.SITAPUR,9242304504,RAJKIYA GIRLS INTER COLLEGE SITAPUR,1211,1219,1218,1092,2023-24,1219,2025-26,1092,110.42,Post Peak Severe
SITAPUR,N.K.SITAPUR,9242301416,RAJKIYA INTER COLLEGE SITAPUR,1388,1394,1257,1305,2023-24,1394,2024-25,1257,106.38,Recovering
SITAPUR,PAHALA,9241300604,GOVT.HIGHER SECONDARY SCHOOL KABRA,51,55,58,74,2025-26,74,2022-23,51,0.0,Peak Now
SITAPUR,PAHALA,9241300117,Pt Deen Dayal Upadhyay Rajkiya Model Inter College Akbapur,422,484,522,541,2025-26,541,2022-23,422,0.0,Peak Now
SITAPUR,PAHALA,9241300106,RAJKIYA U.M.V. BHITKURA,122,121,120,127,2025-26,127,2024-25,120,0.0,Peak Now
SITAPUR,PAHALA,9241309903,RAJKIYA UCCHTAR MADHYAMIK SCHOOL KORAR,34,39,36,49,2025-26,49,2022-23,34,0.0,Peak Now
SITAPUR,PARSENDI,9241403603,GOVT.HIGH SCHOOL TAPPA KHAJURIYA,118,109,120,116,2024-25,120,2023-24,109,103.33,Recently Peaked
SITAPUR,PISAWAN,9241500112,GOVT. GIRLS INTER COLLEGE NERI,497,524,470,503,2023-24,524,2024-25,470,104.01,Recovering
SITAPUR,PISAWAN,9241500806,RAJKIYA BALIKA INTER COLLEGE MAHMDAPUR PISAWAN,18,35,75,108,2025-26,108,2022-23,18,0.0,Peak Now
SITAPUR,PISAWAN,9241505705,RAJKIYA INTER COLLEGE BEEHAT GAUR,683,740,758,642,2024-25,758,2025-26,642,115.3,Recently Peaked
SITAPUR,PISAWAN,9241508502,RAJKIYA U.M.V. MOHARNIYA,141,149,170,205,2025-26,205,2022-23,141,0.0,Peak Now
SITAPUR,RAMPURMATHURA,9241606005,GOVT.GIRLS HIGH SCHOOL KODORA,136,124,127,151,2025-26,151,2023-24,124,0.0,Peak Now
SITAPUR,RAMPURMATHURA,9241600502,Pt Deen Dayal Upadhyay Rajkiya Model Inter College Sahranankari,220,287,235,287,2023-24,287,2022-23,220,100.0,Post Peak Severe
SITAPUR,RAMPURMATHURA,9241605008,RAJKIYA INTER COLLEGE BASURA,860,1005,928,1006,2025-26,1006,2022-23,860,0.0,Peak Now
SITAPUR,RAMPURMATHURA,9241608212,RAJKIYA INTER COLLEGE RAMPURMATHURA,491,565,528,569,2025-26,569,2022-23,491,0.0,Peak Now
SITAPUR,RAMPURMATHURA,9241607002,RAJKIYA U.M.V. BILASPUR,32,37,44,51,2025-26,51,2022-23,32,0.0,Peak Now
SITAPUR,REUSA,9241703404,GOVT. HIGHER SECONDARY SCHOOL CHAUSA,43,32,32,56,2025-26,56,2023-24,32,0.0,Peak Now
SITAPUR,REUSA,9241700119,GOVT. Higher Secondary School THANGAON,135,147,176,179,2025-26,179,2022-23,135,0.0,Peak Now
SITAPUR,SAKARAN,9241806804,GOVT. GIRLS  HIGHER SECONDARY SCHOOL  MADNAPUR,58,91,63,72,2023-24,91,2022-23,58,120.88,Recovering
SITAPUR,SAKARAN,9241807903,GOVT. HIGHER SECONDRAY SCHOOL PACHDEVRA,44,45,45,60,2025-26,60,2022-23,44,0.0,Peak Now
SITAPUR,SAKARAN,9241804804,RAJKIYA INTER COLLEGE. SANDA,1384,1435,1193,1164,2023-24,1435,2025-26,1164,118.89,Post Peak Severe
SITAPUR,SIDHAULI,9241901111,G.I.C.NEELGAON,769,637,531,619,2022-23,769,2024-25,531,119.51,Recovering
SITAPUR,SIDHAULI,9241911203,GOVT.HIGHER SECONDARY SCHOOL SARAURA,171,150,188,226,2025-26,226,2023-24,150,0.0,Peak Now
SITAPUR,SIDHAULI,9241910803,Pt Deen Dayal Upadhyay Rajkiya Model Inter College Jajour,768,817,810,781,2023-24,817,2022-23,768,104.41,Post Peak Severe
SITAPUR,SIDHAULI,9241907402,RAJKIYA U.M.V JALLABAD,107,103,110,131,2025-26,131,2023-24,103,0.0,Peak Now
SONBHADRA,BABHANI,9700700704,G.I.C. CHAPKI,604,699,719,777,2025-26,777,2022-23,604,0.0,Peak Now
SONBHADRA,BABHANI,9700702704,GOVT. HIGH SCHOOL NAWATOLA,77,62,48,73,2022-23,77,2024-25,48,105.19,Recovering
SONBHADRA,BABHANI,9700700205,GOVT. U.M.V. CHAUNA,143,142,145,172,2025-26,172,2023-24,142,0.0,Peak Now
SONBHADRA,BABHANI,9700701706,GOVT. U.M.V. IKDIRI,142,113,286,333,2025-26,333,2023-24,113,0.0,Peak Now
SONBHADRA,CHATRA,9700505203,GOVT. GIRLS HIGH SCHOOL BHUSAULIYA,37,51,51,54,2025-26,54,2022-23,37,0.0,Peak Now
SONBHADRA,CHATRA,9700504511,PT DEENDAYAL UPADHYAY GOVT MODEL INTER COLLEGE RAMGARH,10,299,471,567,2025-26,567,2022-23,10,0.0,Peak Now
SONBHADRA,CHOPAN,9700106103,G. I. C. KON,1348,1390,1538,1655,2025-26,1655,2022-23,1348,0.0,Peak Now
SONBHADRA,CHOPAN,9700112318,G.G.I.C. OBRA,622,655,660,651,2024-25,660,2022-23,622,101.36,Recently Peaked
SONBHADRA,CHOPAN,9700100503,GOVERNMENT INTER COLLEGE  GURMURA,297,567,658,694,2025-26,694,2022-23,297,0.0,Peak Now
SONBHADRA,CHOPAN,9700107304,GOVT. GIRLS HIGH SCHOOL GOTHANI,287,281,217,236,2022-23,287,2024-25,217,117.77,Recovering
SONBHADRA,CHOPAN,9700107242,GOVT. HIGH SCHOL JUGAIL,333,346,341,303,2023-24,346,2025-26,303,112.43,Post Peak Severe
SONBHADRA,CHOPAN,9700101033,GOVT. HIGH SCHOOL PANARI,65,71,79,104,2025-26,104,2022-23,65,0.0,Peak Now
SONBHADRA,CHOPAN,9700109211,Govt. H.S.S. CHAKDAHIYA,71,59,54,80,2025-26,80,2024-25,54,0.0,Peak Now
SONBHADRA,CHOPAN,9700100110,Govt. H.S.S. SIDHAHAWA,193,174,128,118,2022-23,193,2025-26,118,138.86,Post Peak Severe
SONBHADRA,DUDHI,9700208504,G.G.I.C. DUDHI,1582,1600,1501,1510,2023-24,1600,2024-25,1501,105.62,Recovering
SONBHADRA,DUDHI,9700208505,G.I.C. DUDHI,1452,1429,1427,1356,2022-23,1452,2025-26,1356,106.61,Post Peak Severe
SONBHADRA,DUDHI,9700202616,GOVT. GIRLS HIGH SCHOOL JHAROKALA,116,118,113,136,2025-26,136,2024-25,113,0.0,Peak Now
SONBHADRA,DUDHI,9700205007,GOVT. U.M.V. BAIRKHAN,97,100,102,115,2025-26,115,2022-23,97,0.0,Peak Now
SONBHADRA,DUDHI,9700201908,Govt. H.S.S. DIGHUL,135,145,165,169,2025-26,169,2022-23,135,0.0,Peak Now
SONBHADRA,DUDHI,9700206506,Govt. H.S.S. MEDNIKHAN,186,248,272,231,2024-25,272,2022-23,186,115.07,Recently Peaked
SONBHADRA,GHORAWAL,9700400308,G I C GHORAWAL,1290,1316,1488,1430,2024-25,1488,2022-23,1290,103.9,Recently Peaked
SONBHADRA,GHORAWAL,9700405504,GOVT. GIRLS INTER COLLEGE DOHARI,351,443,484,479,2024-25,484,2022-23,351,101.03,Recently Peaked
SONBHADRA,GHORAWAL,9700408504,GOVT. H.S.S. PARWANIYA,75,81,71,71,2023-24,81,2024-25,71,112.35,Post Peak Severe
SONBHADRA,GHORAWAL,9700410606,GOVT. HIGH SCHOOL  PARSAUNA,68,66,68,62,2022-23,68,2025-26,62,108.82,Post Peak Severe
SONBHADRA,GHORAWAL,9700401109,GOVT. INTER C. SIRSIYA THAKURAI KHAIRPUR,460,588,637,729,2025-26,729,2022-23,460,0.0,Peak Now
SONBHADRA,GHORAWAL,9700408605,Govt. H.S.S. HINAUTI,39,52,48,61,2025-26,61,2022-23,39,0.0,Peak Now
SONBHADRA,GHORAWAL,9700403203,Pt Deendayal Upadhyay Govt Model Inter College Mudiladeeh,375,661,821,911,2025-26,911,2022-23,375,0.0,Peak Now
SONBHADRA,MYORPUR,9700807506,G I C SHAKTINAGAR,995,970,862,863,2022-23,995,2024-25,862,113.27,Recovering
SONBHADRA,MYORPUR,9700806705,GOVT. H.S.S. CHANGA,62,54,102,198,2025-26,198,2023-24,54,0.0,Peak Now
SONBHADRA,MYORPUR,9700807311,GOVT. H.S.S. DHURVAH,155,102,121,129,2022-23,155,2023-24,102,116.77,Recovering
SONBHADRA,MYORPUR,9700805803,GOVT. H.S.S. PIPARHAR,78,63,69,151,2025-26,151,2023-24,63,0.0,Peak Now
SONBHADRA,MYORPUR,9700807108,GOVT. INTER COLLEGE PIPRI,921,931,883,805,2023-24,931,2025-26,805,113.53,Post Peak Severe
SONBHADRA,MYORPUR,9700802805,GOVT. U.M.V. MADHUBAN,85,57,61,91,2025-26,91,2023-24,57,0.0,Peak Now
