District,Block,School_ID,School_Name,C8,C9,C10,C11,C12,Total,Min_Class,Max_Class,Avg_Class_Size,Imbalance_Ratio,Under_Enrolled_Classes,Overcrowded_Classes,Dominant_Class,Class_Strength_Tag
BIJNOR,KIRATPUR,9030704706,G.G.I.C. KIRATPUR,46,188,167,178,250,829,46,250,165.8,5.43,0,4,Class 12,Overcrowded
BIJNOR,KIRATPUR,9030708103,RAJKEEY INTER COLLEGE BEGAMPUR SHADI,49,123,127,101,107,507,49,127,101.4,2.59,0,4,Class 10,Overcrowded
BIJNOR,KIRATPUR,9030703406,RAJKIYA HIGHSCHOOL PADALA,0,28,21,0,0,49,0,28,9.8,28000.0,3,0,Class 9,Ghost Classes
BIJNOR,KOTWALI,9030801307,GOV. HIGH SCHOOL MUNAWWARPUR SAID,0,24,26,0,0,50,0,26,10.0,26000.0,3,0,Class 10,Ghost Classes
BIJNOR,KOTWALI,9030811006,GOVE.GIRLS HIGH SCHOOL BUDHAWALA,0,29,24,0,0,53,0,29,10.6,29000.0,3,0,Class 9,Ghost Classes
BIJNOR,KOTWALI,9030840102,PANDIT DEENDYAL UPADHAYA RAJKIYA MODEL INTER COLEGE BENIPUR KOPA,32,69,45,37,72,255,32,72,51.0,2.25,0,2,Class 12,Overcrowded
BIJNOR,KOTWALI,9030806511,PM SHRI GOVT GIRL INTER COLLEGE BARHNAPUA,37,117,134,116,136,540,37,136,108.0,3.68,0,4,Class 12,Overcrowded
BIJNOR,KOTWALI,9030811315,RAJKIYA HIGH SCHOOL,0,89,77,0,0,166,0,89,33.2,89000.0,3,2,Class 9,Ghost Classes
BIJNOR,MOHD.PUR DEVMAL,9030926001,GOVT GIRLS INTER COLLEGE MEERAPUR BANGAR ,70,120,86,108,110,494,70,120,98.8,1.71,0,5,Class 9,Overcrowded
BIJNOR,MOHD.PUR DEVMAL,9030910604,MODEL INTER COLLEGE MOHD DEVMAL ,27,20,63,41,44,195,20,63,39.0,3.15,0,1,Class 10,Imbalanced
BIJNOR,MOHD.PUR DEVMAL,9030909303,RAJKIYA HIGH SCHOOL KAJIWALA,0,29,31,0,0,60,0,31,12.0,31000.0,3,0,Class 10,Ghost Classes
BIJNOR,NAJIBABAD,9031013310,GOVT GIRLS INTER COLLEGE SAHANPUR,11,21,13,9,11,65,9,21,13.0,2.33,1,0,Class 9,Imbalanced
BIJNOR,NAJIBABAD,9031006410,PT DEENDAYAL UPADHAYA RAJKIYE MODEL INTER COLLEGE SABALGARH BIJNOR,28,45,53,41,54,221,28,54,44.2,1.93,0,0,Class 12,Balanced
BIJNOR,NAJIBABAD,9031014203,RAJKIYA HIGH SCHOOL  JATTIWALA,0,16,14,0,0,30,0,16,6.0,16000.0,3,0,Class 9,Ghost Classes
BIJNOR,NAJIBABAD,9031006113,RAJKIYA INTER COLLEGE BHAGUWALA,0,376,360,283,268,1287,0,376,257.4,376000.0,1,4,Class 9,Overcrowded
BIJNOR,NAJIBABAD(NAGAR),9031602431,GOVT INTER COLLEGE,74,216,241,180,179,890,74,241,178.0,3.26,0,5,Class 10,Overcrowded
BUDAUN,AASAFPUR,9191505203,"GOVT. HS SCHOOL,KORERA",0,62,43,0,0,105,0,62,21.0,62000.0,3,1,Class 9,Ghost Classes
BUDAUN,AMBIYAPUR,9191303203,"GOVT. HIGH SCHOOL, SATAITI",0,43,51,0,0,94,0,51,18.8,51000.0,3,0,Class 10,Ghost Classes
BUDAUN,BISAULI,9191600142,"GOVT. GIRLS INTER COLLEGE,BISOULI",88,218,199,206,276,987,88,276,197.4,3.14,0,5,Class 12,Overcrowded
BUDAUN,BISAULI,9191600150,"GOVT. HIGH SCHOOL, KARANPUR",0,24,26,0,0,50,0,26,10.0,26000.0,3,0,Class 10,Ghost Classes
BUDAUN,BISAULI,9191606505,"GOVT. HS SCHOOL,PAPGAOAN",0,34,46,0,0,80,0,46,16.0,46000.0,3,0,Class 10,Ghost Classes
BUDAUN,BISAULI,9191603004,PT. DEENDAYAL UPADHAY GOVT. MODEL INTER COLLEGE NOORPUR,17,51,68,45,53,234,17,68,46.8,4.0,0,1,Class 10,Imbalanced
BUDAUN,BUDAUN CITY,9192100288,GOVT. GIRLS INTER COLLEGE,52,140,193,232,310,927,52,310,185.4,5.96,0,4,Class 12,Overcrowded
BUDAUN,BUDAUN CITY,9192100333,GOVT. INTER COLLEGE,33,54,78,118,140,423,33,140,84.6,4.24,0,3,Class 12,Overcrowded
BUDAUN,DATAGANJ,9190800117,"GOVT. GIRLS INTER COLLEGE, DATAGANJ",137,347,320,248,253,1305,137,347,261.0,2.53,0,5,Class 9,Overcrowded
BUDAUN,DATAGANJ,9190802012,"GOVT. GIRLS INTER COLLEGE,DAHARPUR KALAN",0,119,112,133,39,403,0,133,80.6,133000.0,1,3,Class 11,Overcrowded
BUDAUN,DEHGANWAN,9191806202,GOVT INTER COLLEGE NASIRPUR TAPPA MALSAI DEHGANWAN,28,48,19,23,23,141,19,48,28.2,2.53,0,0,Class 9,Imbalanced
BUDAUN,DEHGANWAN,9191806301,"GOVT. HS SCHOOL,DAANPUR",0,34,40,0,0,74,0,40,14.8,40000.0,3,0,Class 10,Ghost Classes
BUDAUN,DEHGANWAN,9191802012,"GOVT. INTER COLLEGE, NADHA BHOOR",45,110,78,59,62,354,45,110,70.8,2.44,0,3,Class 9,Overcrowded
BUDAUN,JAGAT,9190600117,GOVT. HIGH SCHOOL JAGAT,0,98,105,0,0,203,0,105,40.6,105000.0,3,2,Class 10,Ghost Classes
BUDAUN,JAGAT,9190601811,"GOVT. HIGH SCHOOL, KHUNAK",0,80,58,0,0,138,0,80,27.6,80000.0,3,1,Class 9,Ghost Classes
BUDAUN,JAGAT,9190601915,"GOVT. HS SCHOOL,GURGAWN,JAGAT",0,73,82,0,0,155,0,82,31.0,82000.0,3,2,Class 10,Ghost Classes
BUDAUN,JAGAT,9190602906,"GOVT. HS SCHOOL,UPERA",0,40,27,0,0,67,0,40,13.4,40000.0,3,0,Class 9,Ghost Classes
BUDAUN,JAGAT,9190600504,"GOVT. INTER COLLEGE, GABHIYAI",21,43,56,24,24,168,21,56,33.6,2.67,0,0,Class 10,Imbalanced
BUDAUN,MIAUN,9191004103,"GOVT. GIRLS HIGH SCHOOL, MANSA NAGLA",0,30,22,0,0,52,0,30,10.4,30000.0,3,0,Class 9,Ghost Classes
BUDAUN,QADARCHOWK,9190107203,GOVT INTER COLLEGE CHAUDERA QADARCHOWK,19,31,24,10,5,89,5,31,17.8,6.2,1,0,Class 9,Severely Imbalanced
BUDAUN,QADARCHOWK,9190102503,"GOVT. HIGH SCHOOL, KADER BARI",0,67,42,0,0,109,0,67,21.8,67000.0,3,1,Class 9,Ghost Classes
BUDAUN,QADARCHOWK,9190101703,"GOVT. HIGH SCHOOL, MAMOOR GANJ",0,38,27,0,0,65,0,38,13.0,38000.0,3,0,Class 9,Ghost Classes
BUDAUN,QADARCHOWK,9190104602,"GOVT. INTER COLLEGE,NIZAMPUR",63,78,99,68,80,388,63,99,77.6,1.57,0,5,Class 10,Overcrowded
BUDAUN,QADARCHOWK,9190107202,PT.  DEENDAYAL UPADHYAY GOVT MODEL INTER COLLEGE CHAUDERA,48,79,55,52,44,278,44,79,55.6,1.8,0,1,Class 9,Balanced
BUDAUN,SAHASWAN CITY,9191900151,"GOVT. GIRLS INTER COLLEGE, SAHASWAN",11,27,16,19,12,85,11,27,17.0,2.45,0,0,Class 9,Imbalanced
BUDAUN,SALARPUR,9190400704,"GOVERNMENT INTER COLLEGE, GHATPURI",0,131,77,139,25,372,0,139,74.4,139000.0,1,3,Class 11,Overcrowded
BUDAUN,SALARPUR,9190402603,"GOVERNMENT INTER COLLEGE, YUSUFNAGAR",0,29,48,63,36,176,0,63,35.2,63000.0,1,1,Class 11,Severely Imbalanced
BUDAUN,SALARPUR,9190403005,"GOVT. HIGH SCHOOL, SILHAIRI",0,36,35,0,0,71,0,36,14.2,36000.0,3,0,Class 9,Ghost Classes
BUDAUN,SALARPUR,9190405111,"GOVT. HS SCHOOL,CHAKOLAR,SALARPUR",0,55,36,0,0,91,0,55,18.2,55000.0,3,0,Class 9,Ghost Classes
BUDAUN,SALARPUR,9190400305,PT.  DEENDAYAL UPADHYAY GOVT MODEL INTER COLLEGE ARSIS BARKHIN,28,93,78,72,80,351,28,93,70.2,3.32,0,4,Class 9,Overcrowded
BUDAUN,SAMRER,9191109503,"GOVT. HIGH SCHOOL, HANSI GANJ",0,62,41,0,0,103,0,62,20.6,62000.0,3,1,Class 9,Ghost Classes
BUDAUN,SAMRER,9191103104,"GOVT. HS SCHOOL,SEERJAYLAL",0,51,47,0,0,98,0,51,19.6,51000.0,3,0,Class 9,Ghost Classes
BUDAUN,UJHANI,9190201510,"GOVT. HS SCHOOL,DEHMU",0,34,54,0,0,88,0,54,17.6,54000.0,3,0,Class 10,Ghost Classes
BUDAUN,UJHANI,9190201511,"GOVT. HS SCHOOL,SIKANDRABAD",0,21,30,0,0,51,0,30,10.2,30000.0,3,0,Class 10,Ghost Classes
BUDAUN,UJHANI,9190201007,"GOVT. INTER COLLEGE,BURRA AHIRWARA",0,59,61,109,31,260,0,109,52.0,109000.0,1,2,Class 11,Overcrowded
BUDAUN,USAWAN,9190903606,"GOVT. HIGH SCHOOL, BHUNDI",0,68,75,0,0,143,0,75,28.6,75000.0,3,2,Class 10,Ghost Classes
BUDAUN,WAZEERGANJ,9191203129,"GOVT. GIRLS INTER COLLEGE,SAIDPUR",9,18,13,20,18,78,9,20,15.6,2.22,1,0,Class 11,Imbalanced
BUDAUN,WAZEERGANJ,9191202502,"GOVT. HIGH SCHOOL, SOHI",0,70,45,0,0,115,0,70,23.0,70000.0,3,1,Class 9,Ghost Classes
BUDAUN,WAZEERGANJ,9191205310,"GOVT. HS SCHOOL,NAULI HARNATHPUR",0,32,18,0,0,50,0,32,10.0,32000.0,3,0,Class 9,Ghost Classes
BULANDSHAHR,AGAUTA,9113103504,GOVT HS LUHARLI,0,21,20,0,0,41,0,21,8.2,21000.0,3,0,Class 9,Ghost Classes
BULANDSHAHR,ANOOPSHAHAR,9111300603,PT DEENDAYAL UPADHYAY GOVT MODEL INTER COLLEGE SAURAKH,13,32,25,28,39,137,13,39,27.4,3.0,0,0,Class 12,Imbalanced
BULANDSHAHR,ANOOPSHAHAR,9111306105,RAJKIYA UMV BAGSARA,0,23,30,0,0,53,0,30,10.6,30000.0,3,0,Class 10,Ghost Classes
BULANDSHAHR,ANOOPSHAHAR,9111305009,RAJKIYA UMV BIROLI,0,95,82,0,0,177,0,95,35.4,95000.0,3,2,Class 9,Ghost Classes
BULANDSHAHR,ARNIA,9110401004,BALJEET SINGH SMARAK PUBLIC SCHOOL P.S. SURJAWALI,15,11,0,0,0,26,0,15,5.2,15000.0,3,0,Class 8,Ghost Classes
BULANDSHAHR,ARNIA,9110408204,PT DEENDAYAL UPADHYAY GOVT MODEL INTER COLLEGE DHAKPURA,32,9,24,11,15,91,9,32,18.2,3.56,1,0,Class 8,Imbalanced
BULANDSHAHR,ARNIA,9110406002,RAJKIYA INTER COLLEGE THAGAURA,12,26,21,14,8,81,8,26,16.2,3.25,1,0,Class 9,Imbalanced
BULANDSHAHR,ARNIA,9110403708,RAJKIYA UMV AGHORA,0,46,43,0,0,89,0,46,17.8,46000.0,3,0,Class 9,Ghost Classes
BULANDSHAHR,B.B.NAGAR,9110700117,GOVT. GIRLS INTER COLLEGE,76,166,136,209,199,786,76,209,157.2,2.75,0,5,Class 11,Overcrowded
BULANDSHAHR,B.B.NAGAR,9110703906,RAJKIYA HIGH SCH MADONA,0,33,38,0,0,71,0,38,14.2,38000.0,3,0,Class 10,Ghost Classes
BULANDSHAHR,BULANDSHAHR,9110106909,PT DEENDAYAL UPADHYAY GOVT MODEL INTER COLLEGE NAITHALA HASANPUR,29,40,38,38,40,185,29,40,37.0,1.38,0,0,Class 9,Balanced
BULANDSHAHR,BULANDSHAHR,9110101704,RAJKIYA H/S DHAMRAWALI,0,84,59,0,0,143,0,84,28.6,84000.0,3,1,Class 9,Ghost Classes
BULANDSHAHR,BULANDSHAHR,9110104605,RAJKIYA HIGH SCH JALKHERA,0,27,29,0,0,56,0,29,11.2,29000.0,3,0,Class 10,Ghost Classes
BULANDSHAHR,BULANDSHAHR,9110105403,RAJKIYA HIGH SCH KAJAMPUR DEVLI,0,56,43,0,0,99,0,56,19.8,56000.0,3,0,Class 9,Ghost Classes
BULANDSHAHR,BULANDSHAHR,9110104703,RAJKIYA INTER COLLEGE KAULSENA,37,56,40,10,19,162,10,56,32.4,5.6,0,0,Class 9,Severely Imbalanced
BULANDSHAHR,BULANDSHAHR,9110109402,RAJKIYA INTER COLLEGE KHETALPUR BHAISRAULI,0,50,35,27,33,145,0,50,29.0,50000.0,1,0,Class 9,Severely Imbalanced
BULANDSHAHR,BULANDSHAR NAGAR,9112900123,GOVERMENT INTER COLLEGE,66,161,163,153,182,725,66,182,145.0,2.76,0,5,Class 12,Overcrowded
BULANDSHAHR,BULANDSHAR NAGAR,9112900133,GOVT GIRLS INTER COLLEGE,159,362,306,392,406,1625,159,406,325.0,2.55,0,5,Class 12,Overcrowded
BULANDSHAHR,DANPUR,9110302703,GOVT HS AIDALPUR,0,18,15,0,0,33,0,18,6.6,18000.0,3,0,Class 9,Ghost Classes
BULANDSHAHR,DANPUR,9110303603,GOVT HS KANHERA,0,50,40,0,0,90,0,50,18.0,50000.0,3,0,Class 9,Ghost Classes
BULANDSHAHR,DANPUR,9110300104,GOVT. GIRLS INTER COLLEGE,0,19,17,3,5,44,0,19,8.8,19000.0,3,0,Class 9,Ghost Classes
BULANDSHAHR,DANPUR,9110300211,GOVT. JHS AKARWAS,0,39,29,0,0,68,0,39,13.6,39000.0,3,0,Class 9,Ghost Classes
BULANDSHAHR,DANPUR,9110303604,PT DEENDAYAL UPADHYAY GOVT MODEL INTER COLLEGE KANHERA,11,37,33,35,42,158,11,42,31.6,3.82,0,0,Class 12,Imbalanced
BULANDSHAHR,DEBAI,9110800110,"GOVERNMENT GIRLS INTER COLLEGE, JAYRAMPUR BANGAR",6,33,32,9,8,88,6,33,17.6,5.5,3,0,Class 9,Ghost Classes
BULANDSHAHR,DEBAI,9110800506,GOVT. GIRLS INTER COLLEGE BILONA ROOP,3,8,16,6,3,36,3,16,7.2,5.33,4,0,Class 10,Ghost Classes
BULANDSHAHR,DEBAI,9110803903,RAJKIYA BALIKA INTER COLLEGE PALAKESAR,75,134,89,150,148,596,75,150,119.2,2.0,0,5,Class 11,Overcrowded
BULANDSHAHR,DEBAI,9110807504,RAJKIYA HIGH SCHOOL GHOSIPURA,0,31,17,0,0,48,0,31,9.6,31000.0,3,0,Class 9,Ghost Classes
BULANDSHAHR,DEBAI,9110805305,RAJKIYA HIGH SCHOOL SATOHA,0,87,80,0,0,167,0,87,33.4,87000.0,3,2,Class 9,Ghost Classes
BULANDSHAHR,DEBAI,9110801803,"RAJKIYA HIGH SCHOOL, BADARPUR",0,35,16,0,0,51,0,35,10.2,35000.0,3,0,Class 9,Ghost Classes
BULANDSHAHR,GULAOTI,9111003704,PT DEENDAYAL UPADHYAY GOVT MODEL INTER COLLEGE JAINPUR,0,54,51,113,92,310,0,113,62.0,113000.0,1,2,Class 11,Overcrowded
BULANDSHAHR,GULAOTI,9111000704,RAJKIYA UMV SAINTHA,0,41,72,0,0,113,0,72,22.6,72000.0,3,1,Class 10,Ghost Classes
BULANDSHAHR,JAHAGIRABAD,9111206006,PT DEENDAYAL UPADHYAY GOVT MODEL INTER COLLEGE KOTHARA KURAINA,23,50,45,38,22,178,22,50,35.6,2.27,0,0,Class 9,Imbalanced
BULANDSHAHR,JAHAGIRABAD,9111201504,RAJKIYA HIGH SCH DHAKROLI,0,31,39,0,0,70,0,39,14.0,39000.0,3,0,Class 10,Ghost Classes
BULANDSHAHR,JAHAGIRABAD,9111200903,RAJKIYA HIGH SCH KOTHERA,0,24,20,0,0,44,0,24,8.8,24000.0,3,0,Class 9,Ghost Classes
BULANDSHAHR,KHURJA,9111101003,PT DEENDAYAL UPADHYAY GOVT MODEL INTER COLLEGE AHIRAULI,10,43,37,35,35,160,10,43,32.0,4.3,0,0,Class 9,Severely Imbalanced
BULANDSHAHR,KHURJA,9111105304,RAJKIYA UMV NAGLA ROOMI,0,36,36,0,0,72,0,36,14.4,36000.0,3,0,Class 9,Ghost Classes
BULANDSHAHR,LAKHAWATI,9110900153,GOVERMENT GIRLS INTER COLLEGE AURANGABAD BULANDSHAHR,0,124,94,124,44,386,0,124,77.2,124000.0,1,3,Class 9,Overcrowded
BULANDSHAHR,LAKHAWATI,9110901904,RAJKIYA UMV RAJGARHI,0,35,29,0,0,64,0,35,12.8,35000.0,3,0,Class 9,Ghost Classes
BULANDSHAHR,PAHASU,9111405903,GOVT. GIRLS INTER COLLEGE PAHASU,22,42,50,42,58,214,22,58,42.8,2.64,0,0,Class 12,Imbalanced
BULANDSHAHR,PAHASU,9111400503,GOVT. HIGHER SEC. SCH,0,52,55,0,0,107,0,55,21.4,55000.0,3,0,Class 10,Ghost Classes
BULANDSHAHR,PAHASU,9111402903,PT DEENDAYAL UPADHYAY GOVT MODEL INTER COLLEGE RASOOLGARH,40,58,66,41,37,242,37,66,48.4,1.78,0,1,Class 10,Balanced
BULANDSHAHR,PAHASU,9111409604,RAJKIYA HIGH SCHOOL ALLI MUBARAK PUR,0,15,10,0,0,25,0,15,5.0,15000.0,3,0,Class 9,Ghost Classes
BULANDSHAHR,SHIKARPUR,9110200115,G.G.I.C.,27,46,64,38,46,221,27,64,44.2,2.37,0,1,Class 10,Imbalanced
BULANDSHAHR,SHIKARPUR,9110201603,PT DEENDAYAL UPADHYAY GOVT MODEL INTER COLLEGE JAKHAITA,0,29,12,27,26,94,0,29,18.8,29000.0,1,0,Class 9,Severely Imbalanced
BULANDSHAHR,SHIKARPUR,9110204003,RAJKIYA HIGH SCHOOL,0,28,29,0,0,57,0,29,11.4,29000.0,3,0,Class 10,Ghost Classes
BULANDSHAHR,SIKANDRABAD,9111500107,GOVT. GIRLS INTER COLLEGE,0,30,23,24,13,90,0,30,18.0,30000.0,1,0,Class 9,Severely Imbalanced
BULANDSHAHR,SIKANDRABAD,9111511303,RAJKIYA UMV NAI BASTI,0,43,42,0,0,85,0,43,17.0,43000.0,3,0,Class 9,Ghost Classes
BULANDSHAHR,SYNA,9110601106,RAJKIYA UMV MAKADI,0,39,12,0,0,51,0,39,10.2,39000.0,3,0,Class 9,Ghost Classes
BULANDSHAHR,UCHAGAON,9110500504,GOVT HS FAREEDA BANGAR,0,48,14,0,0,62,0,48,12.4,48000.0,3,0,Class 9,Ghost Classes
BULANDSHAHR,UCHAGAON,9110507203,PT DEENDAYAL UPADHYAY GOVT MODEL INTER COLLEGE TIMARPUR,38,37,43,58,32,208,32,58,41.6,1.81,0,0,Class 11,Balanced
BULANDSHAHR,UCHAGAON,9110505517,RAJKIYA HIGH SCHOOL KHANPUR BULANDSHAHR,0,17,5,0,0,22,0,17,4.4,17000.0,4,0,Class 9,Ghost Classes
CHANDAULI,BARAHANI,9660700806,G.G.I.C SAIYADRAJA,100,257,242,193,179,971,100,257,194.2,2.57,0,5,Class 9,Overcrowded
CHANDAULI,BARAHANI,9660705803,GHS DAITHA,0,26,26,0,0,52,0,26,10.4,26000.0,3,0,Class 9,Ghost Classes
CHANDAULI,BARAHANI,9660701103,GHS KANDAWA,0,33,16,0,0,49,0,33,9.8,33000.0,3,0,Class 9,Ghost Classes
CHANDAULI,BARAHANI,9660703804,GHS KHAJARA,0,27,19,0,0,46,0,27,9.2,27000.0,3,0,Class 9,Ghost Classes
CHANDAULI,BARAHANI,9660701402,GHS NOORI,0,27,25,0,0,52,0,27,10.4,27000.0,3,0,Class 9,Ghost Classes
CHANDAULI,CHAHANIYA,9660302802,GHS KURAHANA,0,45,38,0,0,83,0,45,16.6,45000.0,3,0,Class 9,Ghost Classes
CHANDAULI,CHAKIYA,9660211804,ADITYA NARAYAN GOVT. I.C. CHAKIYA,136,755,758,771,958,3378,136,958,675.6,7.04,0,5,Class 12,Overcrowded
CHANDAULI,CHAKIYA,9660211203,GHS BITHAWAL KALA,0,78,57,0,0,135,0,78,27.0,78000.0,3,1,Class 9,Ghost Classes
CHANDAULI,CHAKIYA,9660206803,GHS GARALA,0,55,17,0,0,72,0,55,14.4,55000.0,3,0,Class 9,Ghost Classes
CHANDAULI,CHAKIYA,9660203305,GHS GAYGHAT,0,21,23,0,0,44,0,23,8.8,23000.0,3,0,Class 10,Ghost Classes
CHANDAULI,CHANDAULI,9660107602,GHS KHURUHUJA,0,79,61,0,0,140,0,79,28.0,79000.0,3,2,Class 9,Ghost Classes
CHANDAULI,CHANDAULI,9660105404,GHS KONIYA,0,39,41,0,0,80,0,41,16.0,41000.0,3,0,Class 10,Ghost Classes
CHANDAULI,CHANDAULI,9660117401,GHS PAITUA,0,38,37,0,0,75,0,38,15.0,38000.0,3,0,Class 9,Ghost Classes
CHANDAULI,CHANDAULI,9660109602,GHS TRIBHUVANPUR,0,61,56,0,0,117,0,61,23.4,61000.0,3,1,Class 9,Ghost Classes
CHANDAULI,NAUGARH,9660901102,GHS DEWARI KALA,0,39,11,0,0,50,0,39,10.0,39000.0,3,0,Class 9,Ghost Classes
CHANDAULI,NAUGARH,9660902003,GHS GOLABAD,0,56,69,0,0,125,0,69,25.0,69000.0,3,1,Class 10,Ghost Classes
CHANDAULI,NAUGARH,9660900802,GHS JAMASOT,0,27,32,0,0,59,0,32,11.8,32000.0,3,0,Class 10,Ghost Classes
CHANDAULI,NAUGARH,9660900503,GHS LAUWARI KALA,0,19,25,0,0,44,0,25,8.8,25000.0,3,0,Class 10,Ghost Classes
CHANDAULI,NAUGARH,9660904504,GHS SONWAR,0,77,51,0,0,128,0,77,25.6,77000.0,3,1,Class 9,Ghost Classes
CHANDAULI,NAUGARH,9660902603,GHS UDITPUR SURRA,0,51,51,0,0,102,0,51,20.4,51000.0,3,0,Class 9,Ghost Classes
CHANDAULI,NAUGARH,9660907306,GOVT. INTER COLLEGE NAUGARH,63,271,190,271,358,1153,63,358,230.6,5.68,0,5,Class 12,Overcrowded
CHANDAULI,SAKALDIHA,9660409305,GOVT. G.I.C. DIGHAWAT,0,45,53,37,51,186,0,53,37.2,53000.0,1,0,Class 10,Severely Imbalanced
CHANDAULI,SHAHABGANJ,9660606603,GHS BANARASIYA,0,73,91,0,0,164,0,91,32.8,91000.0,3,2,Class 10,Ghost Classes
CHANDAULI,SHAHABGANJ,9660607202,GHS KAUDIHAR,0,32,27,0,0,59,0,32,11.8,32000.0,3,0,Class 9,Ghost Classes
CHANDAULI,SHAHABGANJ,9660602903,GHS KHAKHADA,0,19,21,0,0,40,0,21,8.0,21000.0,3,0,Class 10,Ghost Classes
CHANDAULI,SHAHABGANJ,9660608003,GHS MUSAKHAND,0,61,57,0,0,118,0,61,23.6,61000.0,3,1,Class 9,Ghost Classes
CHITRAKOOT,CHITRAKOOT,9410104506,G.I.C. GHURETANPUR,50,182,184,97,110,623,50,184,124.6,3.68,0,4,Class 10,Overcrowded
CHITRAKOOT,CHITRAKOOT,9410105809,GOVT. HIGH SCHOOL BHARATKOOP,0,93,53,0,0,146,0,93,29.2,93000.0,3,1,Class 9,Ghost Classes
CHITRAKOOT,CHITRAKOOT,9410106908,GOVT. HIGH SCHOOL RAULI KALYANPUR,0,82,46,0,0,128,0,82,25.6,82000.0,3,1,Class 9,Ghost Classes
CHITRAKOOT,CHITRAKOOT,9410103404,GOVT. HIGH SCHOOL SEMARIYA CHARANDASI,0,43,36,0,0,79,0,43,15.8,43000.0,3,0,Class 9,Ghost Classes
CHITRAKOOT,CHITRAKOOT,9410109503,GOVT. HIGH SCHOOL SHIVRAMPUR,0,47,58,0,0,105,0,58,21.0,58000.0,3,0,Class 10,Ghost Classes
CHITRAKOOT,CHITRAKOOT (URBAN),9410600186,G.G.I.C. KARWI,61,137,126,133,109,566,61,137,113.2,2.25,0,5,Class 9,Overcrowded
CHITRAKOOT,MANIKPUR,9410507201,G.G.I.C. MANIKPUR,28,80,56,42,46,252,28,80,50.4,2.86,0,1,Class 9,Imbalanced
CHITRAKOOT,MANIKPUR,9410504607,GOVT. HIGH SCHOOL BADI MADAIYAN,0,41,41,0,0,82,0,41,16.4,41000.0,3,0,Class 9,Ghost Classes
CHITRAKOOT,MANIKPUR,9410504704,GOVT. HIGH SCHOOL DADARI MAFI,0,46,34,0,0,80,0,46,16.0,46000.0,3,0,Class 9,Ghost Classes
CHITRAKOOT,MANIKPUR,9410506109,GOVT. HIGH SCHOOL ELHA,0,19,16,0,0,35,0,19,7.0,19000.0,3,0,Class 9,Ghost Classes
CHITRAKOOT,MANIKPUR,9410500910,GOVT. HIGH SCHOOL ETAWA DUDAILA,0,44,33,0,0,77,0,44,15.4,44000.0,3,0,Class 9,Ghost Classes
CHITRAKOOT,MANIKPUR,9410500113,PT DEEN DAYAL UPADHYAY GOVT MODEL I C UNCHADEEH CHITRAKOOT,21,88,93,47,51,300,21,93,60.0,4.43,0,2,Class 10,Overcrowded
CHITRAKOOT,MAU,9410304106,G.I.C. BARGARH,118,311,200,229,219,1077,118,311,215.4,2.64,0,5,Class 9,Overcrowded
CHITRAKOOT,MAU,9410304009,GOVT. HIGH SCHOOL BIYAWAL,0,70,49,0,0,119,0,70,23.8,70000.0,3,1,Class 9,Ghost Classes
CHITRAKOOT,MAU,9410300503,GOVT. HIGH SCHOOL MANDAUR,0,87,60,0,0,147,0,87,29.4,87000.0,3,1,Class 9,Ghost Classes
CHITRAKOOT,MAU,9410304803,GOVT. HIGH SCHOOL MURKA,0,27,26,0,0,53,0,27,10.6,27000.0,3,0,Class 9,Ghost Classes
CHITRAKOOT,MAU,9410302604,GOVT. HIGH SCHOOL TIKARA,0,62,35,0,0,97,0,62,19.4,62000.0,3,1,Class 9,Ghost Classes
CHITRAKOOT,MAU,9410305004,PT DEEN DAYAL UPADHYAY GOVT MODEL I C HARDI KALA CHITRAKOOT,30,50,54,44,42,220,30,54,44.0,1.8,0,0,Class 10,Balanced
CHITRAKOOT,PAHADI,9410200304,GOVT. HIGH SCHOOL CHANDI,0,94,75,0,0,169,0,94,33.8,94000.0,3,2,Class 9,Ghost Classes
CHITRAKOOT,PAHADI,9410205101,GOVT. HIGH SCHOOL GAUHANI,0,23,29,0,0,52,0,29,10.4,29000.0,3,0,Class 10,Ghost Classes
CHITRAKOOT,PAHADI,9410203801,GOVT. HIGH SCHOOL MAMSI BUJURGA,0,40,23,0,0,63,0,40,12.6,40000.0,3,0,Class 9,Ghost Classes
CHITRAKOOT,PAHADI,9410202505,GOVT. HIGH SCHOOL MIRJAPUR,0,32,58,0,0,90,0,58,18.0,58000.0,3,0,Class 10,Ghost Classes
CHITRAKOOT,PAHADI,9410206505,GOVT. HIGH SCHOOL NONAR,0,36,30,0,0,66,0,36,13.2,36000.0,3,0,Class 9,Ghost Classes
CHITRAKOOT,PAHADI,9410202404,GOVT. HIGH SCHOOL SURSEN,0,55,50,0,0,105,0,55,21.0,55000.0,3,0,Class 9,Ghost Classes
CHITRAKOOT,PAHADI,9410207501,GOVT. INTER COLLEGE  ASHOH,0,56,56,27,2,141,0,56,28.2,56000.0,2,0,Class 9,Ghost Classes
CHITRAKOOT,PAHADI,9410205407,RAJKIYA KANYA UCHCHATAR MADHYAMIK VIDYALYA GANEEWA CHITRAKOOT,0,26,24,0,0,50,0,26,10.0,26000.0,3,0,Class 9,Ghost Classes
CHITRAKOOT,PAHADI,9410202022,SAMAJWADI ABHINAV VIDYALAYA SARDHUWA,55,31,27,0,0,113,0,55,22.6,55000.0,2,0,Class 8,Ghost Classes
