District,Block,School_ID,School_Name,Total_2223,Total_2324,Total_2425,Total_2526,Size_Tag,Size_Trend,Closure_Risk_Score,Closure_Risk_Tag
GHAZIPUR,KASIMABAD,9651201409,GOVT. GIRLS I.C. MUBARAKPUR GANGAULI,21,10,46,61,Small School,Fluctuating,1,Monitor
GHAZIPUR,MANIHARI,9650211707,GOVT GIRLS. U.M.V. BUZURGA,44,36,27,20,Micro School,Getting Smaller,4,Critical
GHAZIPUR,MANIHARI,9650207206,RAJKIYA HIGH SCHOOL SAURI,177,182,167,165,Small School,Fluctuating,1,Monitor
GHAZIPUR,MANIHARI,9650215604,RAJKIYA U.M.V MADHUBAN GHAZIPUR,51,52,51,38,Very Small,Fluctuating,3,High Risk
GHAZIPUR,MOHAMMADABAD,9651505914,GOVT.  GIRLS INTER COLLEGE,173,172,207,208,Medium School,Fluctuating,0,Safe
GHAZIPUR,NAGAR CHHETRA,9651701206,G.G.I.C.MAHUABAGH GHAZIPUR,1467,1593,1618,1686,Large School,Growing,0,Safe
GHAZIPUR,NAGAR CHHETRA,9651705908,GOVT.CITY I.C.GHAZIPUR,2685,2711,2194,1895,Large School,Fluctuating,0,Safe
GHAZIPUR,REOTIPUR,9651000130,GOVT. U.M.V. REOTIPUR,43,49,90,114,Small School,Growing,1,Monitor
GHAZIPUR,SADAT,9651600113,GOVT. GIRLS I.C. SADAT,134,119,94,114,Small School,Fluctuating,0,Safe
GHAZIPUR,SADAT,9651605105,GOVT. U.M.V. MAKHDUMPUR,182,161,158,207,Medium School,Fluctuating,1,Monitor
GHAZIPUR,SAIDPUR,9650707603,G.G.I.C. RAMPUR,28,31,20,94,Small School,Fluctuating,1,Monitor
GHAZIPUR,SAIDPUR,9650710211,G.G.I.C. SAIDPUR,224,195,246,272,Medium School,Fluctuating,0,Safe
GHAZIPUR,SAIDPUR,9650705321,GOVT. GIRLS U.M.V. KHANPUR,185,183,190,250,Medium School,Fluctuating,1,Monitor
GHAZIPUR,SAIDPUR,9650706507,GOVT. U.M.V. MAUDHA,76,58,55,65,Small School,Fluctuating,1,Monitor
GHAZIPUR,ZAKHANIA,9650906422,GOVT. U.M.V. RAMPUR BALBHADRA,34,36,46,44,Very Small,Fluctuating,2,At Risk
GHAZIPUR,ZAKHANIA,9650906608,RAJKEEY U M V SADARJAHANPUR,40,46,77,91,Small School,Growing,1,Monitor
GHAZIPUR,ZAMANIA,9651113301,GOVT. GIRLS I.C. ZAMANIA,695,706,848,939,Large School,Growing,0,Safe
GONDA,BELSAR,9531204906,G. H. S. AKAUNI,56,76,103,93,Small School,Fluctuating,1,Monitor
GONDA,BELSAR,9531200505,G.H.S. LAUWWA TEPRA,156,132,154,143,Small School,Fluctuating,1,Monitor
GONDA,BELSAR,9531204020,G.H.S. SONAULI MOHAMMADPUR DEEH,75,104,128,143,Small School,Growing,1,Monitor
GONDA,CHHAPIA,9530511501,G.G.I.C.MASKANWA,151,143,160,165,Small School,Fluctuating,0,Safe
GONDA,COLONELGANJ,9531502404,G.H.S. RAMPUR TEPRA,55,63,73,54,Small School,Fluctuating,1,Monitor
GONDA,GONDA(MUN. CORP.),9531100605,FAQRUDDIN ALI  AHMAD G.I.C.,628,738,718,648,Large School,Fluctuating,0,Safe
GONDA,GONDA(MUN. CORP.),9531101002,G.G.I.C. GONDA`,1656,1701,1548,1374,Large School,Fluctuating,0,Safe
GONDA,HALDHARMAU,9531307304,G.H.S. PAHARAPUR,197,174,195,165,Small School,Fluctuating,1,Monitor
GONDA,ITIYATHOK,9531908903,G.H.S. BASTI  ITIYATHOK,74,64,125,134,Small School,Fluctuating,1,Monitor
GONDA,JHANJHRI,9530905604,ABHINAV VIDYALAY KANSAPUR,13,18,12,23,Micro School,Fluctuating,3,High Risk
GONDA,JHANJHRI,9530914403,G.H.S. DAULATPUR,78,66,63,53,Small School,Getting Smaller,3,High Risk
GONDA,JHANJHRI,9530910502,G.H.S. JAMDARA,72,59,54,55,Small School,Fluctuating,2,At Risk
GONDA,KATRA BAZAR,9531403703,G.H.S. SEHARIYA KALA,83,63,66,98,Small School,Fluctuating,1,Monitor
GONDA,MANKAPUR,9530809904,G.H.S. MACHCHLI GAON,138,145,128,143,Small School,Fluctuating,1,Monitor
GONDA,MANKAPUR,9530810204,G.H.S. MAHEVA GOPAL,68,59,57,72,Small School,Fluctuating,1,Monitor
GONDA,MUJEHNA,9530300603,G.H.S. KOLHUA,55,61,57,65,Small School,Fluctuating,1,Monitor
GONDA,MUJEHNA,9530305903,G.H.S. PEDARAN,60,35,49,62,Small School,Fluctuating,1,Monitor
GONDA,NAWAB GANJ,9532700904,G.H.S. MADHAVAPUR TIKRI,69,62,58,85,Small School,Fluctuating,1,Monitor
GONDA,PANDRI KRIPAL,9530703607,G.H.S. GILAULI,165,135,143,172,Small School,Fluctuating,1,Monitor
GONDA,PANDRI KRIPAL,9530703503,G.H.S. MUNDERWA MAFI,258,275,303,300,Medium School,Fluctuating,1,Monitor
GONDA,PANDRI KRIPAL,9530701803,G.H.S. SISAI TIKARIYA,104,101,115,130,Small School,Fluctuating,1,Monitor
GONDA,PARASPUR,9530601106,G.H.S. TYORASI,126,137,157,158,Small School,Growing,1,Monitor
GONDA,RUPAIDEEH,9532500403,G.H.S. ACHAL NAGAR,46,42,46,46,Very Small,Fluctuating,2,At Risk
GONDA,TARABGANJ,9530403403,G.H.S. RANGI,54,54,44,51,Small School,Fluctuating,1,Monitor
GORAKHPUR,BAANSGAON,9580413514,GOVT INTER COLLEGE BANSGAON,298,271,272,238,Medium School,Fluctuating,0,Safe
GORAKHPUR,BADHALGANJ,9581212401,RAJKIYA HIGH SCHOOL BAIRIYA KHAS BADAHALGANJ,101,84,88,104,Small School,Fluctuating,1,Monitor
GORAKHPUR,BELGHAT,9581700504,GOVT HIGH BARIGAON BELGHAT GKP,134,134,149,193,Small School,Growing,1,Monitor
GORAKHPUR,BELGHAT,9581700303,RAJKIY H. SCHOOL LAKHUA PAKAD BELGHAT,42,33,29,30,Very Small,Fluctuating,3,High Risk
GORAKHPUR,BHATHAT,9581400809,RAJKIY H. SCHOOL PATRA BHATHAT,215,211,177,207,Medium School,Fluctuating,1,Monitor
GORAKHPUR,CAMPIARGANJ,9581602404,ABHINAV VIDYALAY NETWAR BAZAR,148,103,101,124,Small School,Fluctuating,0,Safe
GORAKHPUR,CAMPIARGANJ,9581605305,GOVERNMENT GIRLS INTER COLLEGE GOPALGANJ URF HARNAMPUR,103,202,273,351,Medium School,Growing,0,Safe
GORAKHPUR,CAMPIARGANJ,9581605212,GOVERNMENT INTER COLLEGE SONAURA BUJURG,211,257,801,964,Large School,Growing,0,Safe
GORAKHPUR,CAMPIARGANJ,9581606904,RAJKIY H. SCHOOL NAVAPAAR CAMPIARGANJ,62,63,58,97,Small School,Fluctuating,1,Monitor
GORAKHPUR,CHARGANWA,9581000103,Govt. High School Badi Retawahiya,109,78,61,74,Small School,Fluctuating,2,At Risk
GORAKHPUR,CHARGANWA,9581001003,RAJKIY H. SCHOOL RAJAHIE CHARGANWA,162,138,116,151,Small School,Fluctuating,1,Monitor
GORAKHPUR,GOLA,9580903909,GOVT HIGH SCHOOL GOPALPUR GOLA,105,96,121,142,Small School,Fluctuating,1,Monitor
GORAKHPUR,KAUDIRAM,9581501604,RAJKIY H. SCHOOL BELIPAR KAUDIRAM,183,177,160,166,Small School,Fluctuating,1,Monitor
GORAKHPUR,KAUDIRAM,9581500304,SHAHEED SHRI SAHAB SHUKLA GOVERNMENT INTER COLLEGE RUDAIN URF MAJHGAWA,48,115,151,187,Small School,Growing,0,Safe
GORAKHPUR,KHAJNI,9580705504,RAJKIY H. SCHOOL HARIHERPUR KHAJNI,44,33,50,64,Small School,Fluctuating,1,Monitor
GORAKHPUR,KHAJNI,9580702902,SMT CHAMPA DEVI RAJKIY  I C HARNHIE,876,846,805,694,Large School,Getting Smaller,2,At Risk
GORAKHPUR,KHORABAR,9582002708,RAJKIYA HIGH SCHOOL GAHIRA KHORABAR,205,190,183,195,Small School,Fluctuating,1,Monitor
GORAKHPUR,NAGAR KSHETRA,9580203302,A.D. GOVT. GIRLS I. C. PURDILPUR BANK ROAD,2752,2686,2481,2114,Large School,Getting Smaller,2,At Risk
GORAKHPUR,NAGAR KSHETRA,9580213902,GOVT JUBILEE INTER COLLEGE BUXIPUR,3118,2598,2182,2087,Large School,Getting Smaller,2,At Risk
GORAKHPUR,PIPRAICH,9581902303,GOVT. HIGH SCHOOL GOVINDPUR PIPRAICH,184,191,178,168,Small School,Fluctuating,1,Monitor
GORAKHPUR,PIPRAULI,9580104003,GOVT. HIGH SCHOOL KOLHUI PIPRAULI,52,46,39,31,Very Small,Getting Smaller,4,Critical
GORAKHPUR,SAHJANWA,9580504504,RAJKIY H. SCHOOL GANGTAHI,42,50,54,54,Small School,Growing,1,Monitor
GORAKHPUR,SAHJANWA,9580500106,RAJKIY H. SCHOOL SIHAPAAR SAHJANWA,92,82,57,53,Small School,Getting Smaller,3,High Risk
GORAKHPUR,SARDARNAGAR,9580800805,RAJKIY K. I. C. SARRAYA SARDARNAGAR,916,926,847,820,Large School,Fluctuating,0,Safe
HAMIRPUR (U.P.),GOHAND,9380607616,GGIC GOHAND,35,68,83,89,Small School,Growing,0,Safe
HAMIRPUR (U.P.),GOHAND,9380609402,GOVT. HIGH SCHOOL BILGAON NAVIN,18,25,29,30,Very Small,Growing,2,At Risk
HAMIRPUR (U.P.),KURARA,9380108620,GIC KURARA,1035,1262,1301,1314,Large School,Growing,0,Safe
HAMIRPUR (U.P.),KURARA,9380104304,GOVT HS BERI,93,95,90,97,Small School,Fluctuating,1,Monitor
HAMIRPUR (U.P.),KURARA,9380104202,GOVT HS BILAUTA,105,110,100,127,Small School,Fluctuating,1,Monitor
HAMIRPUR (U.P.),KURARA,9380108646,PT DEENDYAL UPADHAYA GOVT MODEL INTER COLLEGE KURARA,119,103,115,180,Small School,Fluctuating,0,Safe
HAMIRPUR (U.P.),MAUDHA,9380301312,GGIC SISOLAR,410,420,480,568,Large School,Growing,0,Safe
HAMIRPUR (U.P.),MAUDHA,9380310905,GOVT HS KUNEHTA,177,171,156,162,Small School,Fluctuating,1,Monitor
HAMIRPUR (U.P.),MAUDHA,9380305803,GOVT HS PATANPUR,85,94,111,121,Small School,Growing,1,Monitor
HAMIRPUR (U.P.),MAUDHA,9380306803,GOVT HS RIVAN,111,124,143,162,Small School,Growing,1,Monitor
HAMIRPUR (U.P.),MUSKARA,9380400416,GIC MUSKARA,750,746,801,998,Large School,Fluctuating,0,Safe
HAMIRPUR (U.P.),MUSKARA,9380400704,GOVT HS BAJEHTA,133,122,132,134,Small School,Fluctuating,1,Monitor
HAMIRPUR (U.P.),MUSKARA,9380400112,PT DEENDYAL UPADHAYA GOVT MODEL INTER COLLEGE IMALIYA,517,556,612,668,Large School,Growing,0,Safe
HAMIRPUR (U.P.),NP HAMIRPUR,9380802001,GGIC HAMIRPUR,1276,1141,1114,1029,Large School,Getting Smaller,2,At Risk
HAMIRPUR (U.P.),NP HAMIRPUR,9380802008,GIC HAMIRPUR,256,290,281,251,Medium School,Fluctuating,0,Safe
HAMIRPUR (U.P.),NP MAUDAHA,9380900704,GGIC MAUDAHA,743,763,835,915,Large School,Growing,0,Safe
HAMIRPUR (U.P.),NP RATH,9381002002,GOVT. GIRL IC RATH,533,508,453,380,Medium School,Getting Smaller,2,At Risk
HAMIRPUR (U.P.),RATH,9380501403,GOVT HS TOLA RAWAT,65,67,81,77,Small School,Fluctuating,1,Monitor
HAMIRPUR (U.P.),RATH,9380504905,GOVT. HIGH SCHOOL DHAMNA,58,60,62,62,Small School,Growing,1,Monitor
HAMIRPUR (U.P.),RATH,9380504004,PT. DEEN DAYAL UPADHYAY GOVT. MODEL SCH KAITHI,303,306,404,414,Medium School,Growing,0,Safe
HAMIRPUR (U.P.),SARILA,9380707109,GIC SARILA,776,732,802,593,Large School,Fluctuating,0,Safe
HAMIRPUR (U.P.),SARILA,9380701008,GOVT HIGH SCHOOL BHERI DANDA,49,52,72,283,Medium School,Growing,1,Monitor
HAMIRPUR (U.P.),SARILA,9380706602,GOVT HS BAUKHAR,37,46,51,42,Very Small,Fluctuating,2,At Risk
HAMIRPUR (U.P.),SARILA,9380704303,GOVT HS CHANDAUT,158,133,108,114,Small School,Fluctuating,1,Monitor
HAMIRPUR (U.P.),SARILA,9380706306,KASTURBA GANDHI GOVT HSS JARIA,45,51,59,74,Small School,Growing,1,Monitor
HAMIRPUR (U.P.),SUMERPUR,9380208357,GGIC SUMERPUR,367,359,367,366,Medium School,Fluctuating,0,Safe
HAMIRPUR (U.P.),SUMERPUR,9380201604,GOVT HSS TERHA,69,54,34,27,Very Small,Getting Smaller,4,Critical
HAMIRPUR (U.P.),SUMERPUR,9380207514,GOVT. HIGH SCHOOL KUCHHECHHA,296,279,294,365,Medium School,Fluctuating,1,Monitor
HAMIRPUR (U.P.),SUMERPUR,9380200303,GOVT. HIGH SCHOOL PARA RAIPURA,74,84,92,75,Small School,Fluctuating,1,Monitor
HAMIRPUR (U.P.),SUMERPUR,9380201610,PT DEENDYAL UPADHAYA GOVT INTER COLLEGE TEDHA,335,406,500,517,Large School,Growing,0,Safe
HAPUR (PANCHSHEEL NAGAR),DHAULANA,9750603104,GOVT HR SEC VIDYALYA HASANPUR LODA,90,109,114,101,Small School,Fluctuating,1,Monitor
HAPUR (PANCHSHEEL NAGAR),DHAULANA,9750603811,RAJKIYA INTER COLLEGE,155,251,489,471,Medium School,Fluctuating,0,Safe
HAPUR (PANCHSHEEL NAGAR),GARH MUKTESWAR,9750802403,GOVT INTER COLLAGE BRAJGHAT GARHMUKTESWAR,139,155,138,132,Small School,Fluctuating,0,Safe
HAPUR (PANCHSHEEL NAGAR),GARH MUKTESWAR,9750800405,GOVT INTER COLLEGE SHERPUR  HAPUR,118,103,78,65,Small School,Getting Smaller,2,At Risk
HAPUR (PANCHSHEEL NAGAR),GARH MUKTESWAR,9750806505,RAJKIYA INTER COLLEGE,66,44,50,76,Small School,Fluctuating,0,Safe
HAPUR (PANCHSHEEL NAGAR),HAPUR,9750502107,GOVERENMENT INTER COLLEGE MURSHADPUR HAPUR,252,220,220,217,Medium School,Getting Smaller,0,Safe
HAPUR (PANCHSHEEL NAGAR),HAPUR,9750501303,GOVT H SEC LAL PUR,84,63,60,69,Small School,Fluctuating,2,At Risk
HAPUR (PANCHSHEEL NAGAR),HAPUR,9750507903,GOVT INTER COLLAGE BARODA HINDUWAN,178,201,195,207,Medium School,Fluctuating,0,Safe
HAPUR (PANCHSHEEL NAGAR),HAPUR,9750504905,GOVT KANYA INTER COOL NOORPUR MADIYA,36,40,71,102,Small School,Growing,0,Safe
HAPUR (PANCHSHEEL NAGAR),SIMBHAWALI,9750706105,BABA MOHAN RAM BHARAT SINGH KISHAN JHS,25,52,84,103,Small School,Growing,1,Monitor
HAPUR (PANCHSHEEL NAGAR),SIMBHAWALI,9750705303,GOVERENMENT INTER COLLEGE MURADPUR HAPUR,201,141,125,101,Small School,Getting Smaller,3,High Risk
HAPUR (PANCHSHEEL NAGAR),SIMBHAWALI,9750702309,GOVERENMENT INTER COLLEGE SIKHERA HAPUR,412,381,405,417,Medium School,Fluctuating,0,Safe
HAPUR (PANCHSHEEL NAGAR),SIMBHAWALI,9750704803,GOVT HR SEC VIDYALAY BHAGWANPUR,31,41,51,76,Small School,Growing,1,Monitor
HAPUR (PANCHSHEEL NAGAR),SIMBHAWALI,9750706205,GOVT HR SEC VIDYALAY HIMMATPUR,106,100,101,114,Small School,Fluctuating,1,Monitor
HARDOI,AHIRORI,9250604907,"GOVT. HIGH SCHOOL, BAHMNA KHERA",41,62,81,93,Small School,Growing,1,Monitor
HARDOI,AHIRORI,9250606504,"GOVT. HIGH SCHOOL, BHEETHA MAHA SINGH",93,90,134,180,Small School,Fluctuating,1,Monitor
HARDOI,AHIRORI,9250610104,"GOVT. HIGH SCHOOL, LODHI",40,57,70,87,Small School,Growing,1,Monitor
HARDOI,AHIRORI,9250610602,RAJKIYA ALLAHADADPUR AHIRORI,25,19,19,23,Micro School,Fluctuating,2,At Risk
HARDOI,BAWAN,9250705207,"GOVERNMENT HIGHER SECONDRY SCHOOL, SAKRA, HARDOI",77,81,84,102,Small School,Growing,1,Monitor
HARDOI,BAWAN,9250707205,RAJKEEYA HIGH SCHOOL BARWAN,159,145,176,189,Small School,Fluctuating,1,Monitor
HARDOI,BAWAN,9250708405,RAJKEEYA U.M. VIDYALAYA SAHIJAN,51,39,53,75,Small School,Fluctuating,1,Monitor
HARDOI,BEHANDAR,9250302410,GOVERNMENT HIGH SCHOOL BAHLOLPUR,62,67,63,73,Small School,Fluctuating,1,Monitor
HARDOI,BHARAWAN,9251801610,GOVT. H.S.S. BAHERIA BHARAWAN,74,74,103,118,Small School,Growing,1,Monitor
HARDOI,BHARAWAN,9251802206,"GOVT. HIGH SCHOOL, JAJUPUR",65,50,66,57,Small School,Fluctuating,1,Monitor
HARDOI,BHARAWAN,9251803913,GOVT. HIGHER SECONDERY SCHOOL BAHUTI KALAN PIN-241203,37,38,56,128,Small School,Growing,1,Monitor
HARDOI,BHARAWAN,9251802705,PT DEEN DAYAL UPADHAYAY RAJKIYA MODEL INTER COLLEGE KHASRAUL,453,601,774,929,Large School,Growing,0,Safe
HARDOI,BHARKHANI,9251211704,GOVT. GIRLS UCH. MA.SCH. PALI,283,213,202,172,Small School,Getting Smaller,2,At Risk
HARDOI,BHARKHANI,9251208503,R.U.M.V. INAYTPUR,105,65,74,94,Small School,Fluctuating,1,Monitor
HARDOI,BHARKHANI,9251200121,R.U.M.V.BHARKHANI,86,78,100,111,Small School,Fluctuating,1,Monitor
HARDOI,BILGRAM,9251707023,GOVT  GIRLS  INTER  COLLEGE,53,62,80,98,Small School,Growing,0,Safe
HARDOI,BILGRAM,9251706507,GOVT. H.S.S. RAHULA BILGRAM,37,27,19,17,Micro School,Getting Smaller,4,Critical
HARDOI,BILGRAM,9251700607,RAJKIYA U.M VIDYALAYA DURGAGANJ,45,44,73,99,Small School,Fluctuating,1,Monitor
HARDOI,HARIYAWAN,9250108007,GOVT. H.S.S. SUMAI HARIYAWAN,135,120,132,146,Small School,Fluctuating,1,Monitor
HARDOI,HARIYAWAN,9250106204,"GOVT. HIGH SCHOOL, AAT DAAN PUR",124,100,103,126,Small School,Fluctuating,1,Monitor
HARDOI,HARIYAWAN,9250104804,"GOVT. HIGH SCHOOL, RAHEEM PUR",56,63,45,53,Small School,Fluctuating,1,Monitor
HARDOI,HARIYAWAN,9250101812,"GOVT. HIGHER SECONDARY SCHOOL, GOPAMAU",74,55,67,99,Small School,Fluctuating,1,Monitor
HARDOI,HARPALPUR,9251404508,GOVT. H. S. S.  ARJUNPUR,131,126,139,139,Small School,Fluctuating,1,Monitor
HARDOI,KACHAUNA,9251603310,GOVT HIGH SCHOOL TIKARI HARDOI,46,53,42,54,Small School,Fluctuating,1,Monitor
HARDOI,KACHAUNA,9251602306,GOVT. HIGHER SECONDRY SCHOOL KHAJOHNA HARDOI,32,26,32,49,Very Small,Fluctuating,2,At Risk
HARDOI,KOTHAWAN,9251502503,GOVERMENT HSS DUGAUNA,55,40,43,52,Small School,Fluctuating,1,Monitor
HARDOI,KOTHAWAN,9251503305,PT DEEN DAYAL UPADHAYAY RAJKIYA MODEL INTER COLLEGE JARAUA,90,138,183,202,Medium School,Growing,0,Safe
HARDOI,MADHOGANJ,9251903411,GOVT. U.M.V. MATIYAMAU MADHOGANJ HARDOI,25,32,30,58,Small School,Fluctuating,1,Monitor
HARDOI,MADHOGANJ,9251900112,RAJKIYA U.M.V. KURSATH,41,52,48,61,Small School,Fluctuating,1,Monitor
HARDOI,MALLAWA,9250800605,ADARSH SHRISAD BAJIGANJ MALLAWAN,19,16,15,14,Micro School,Getting Smaller,4,Critical
HARDOI,MALLAWA,9250806306,"GOVT. HIGH SCHOOL, BHIKHARI PUR",62,89,82,99,Small School,Fluctuating,1,Monitor
HARDOI,MALLAWA,9250808309,RAJKIYA GANJ JALALABAD MALLAWAN,28,45,45,54,Small School,Growing,1,Monitor
HARDOI,PIHANI,9250204504,GOVT. H.S.S. MANIKPUR,92,107,115,134,Small School,Growing,1,Monitor
HARDOI,SANDI,9251302603,"GOVT. HIGH SCHOOL, RAURA",75,72,75,84,Small School,Fluctuating,1,Monitor
HARDOI,SANDI,9251310901,"GOVT. HIGH SCHOOL, SHIV SINGH PURWA",65,55,39,42,Very Small,Fluctuating,3,High Risk
HARDOI,SANDI,9251301905,RAJKIYA SANGAICHAMAU SANDI HARDOI,80,65,81,88,Small School,Fluctuating,1,Monitor
HARDOI,SANDILA,9250505905,GOVT. U.M.V. JAMU,101,127,156,168,Small School,Growing,1,Monitor
HARDOI,SHAHABAD,9251105305,GOVT. H.S.S. AGAMPUR SHAHABAD,114,100,110,131,Small School,Fluctuating,1,Monitor
HARDOI,SHAHABAD,9251101211,GOVT. H.S.S. UDHARANPUR HARDOI,90,90,101,128,Small School,Growing,1,Monitor
HARDOI,SHAHABAD,9251104105,R.U.M.V. BILHARI,132,120,67,41,Very Small,Getting Smaller,4,Critical
HARDOI,SURSA,9250400706,GOVT.U.M.A ANDHRRA,100,89,109,102,Small School,Fluctuating,1,Monitor
HARDOI,TANDIYAWA,9250909302,GOVT H.S.S. SARIPURCHACHETA,180,194,169,144,Small School,Fluctuating,1,Monitor
HARDOI,TANDIYAWA,9250904203,GOVT. I.C. TANDIYAWAN,1449,1357,1254,1271,Large School,Fluctuating,0,Safe
HARDOI,TANDIYAWA,9250903704,GOVT.INTER COLLEGE JAIRAJPUR,47,39,43,61,Small School,Fluctuating,1,Monitor
HARDOI,TANDIYAWA,9250904004,PT DEEN DAYAL UPADHAYAY RAJKIYA MODEL INTER COLLEGE SIKROHARI,233,272,315,323,Medium School,Growing,0,Safe
HARDOI,TANDIYAWA,9250903507,RAJKIYA U.M.VIDHYALAYA BHAINSARI,60,47,64,87,Small School,Fluctuating,1,Monitor
HARDOI,TN.AR.  PIHANI,9252100104,GOVT GLS. INTER COLLAGE,237,210,189,161,Small School,Getting Smaller,2,At Risk
HARDOI,TN.AR. HARDOI,9252502106,GOVERNMENT GIRLS INTER COLLEGE HARDOI,853,1303,1263,1101,Large School,Fluctuating,0,Safe
HARDOI,TN.AR. HARDOI,9252500327,GOVT. INTER COLLEGE,1896,1406,1356,1358,Large School,Fluctuating,0,Safe
HARDOI,TN.AR. SANDILA,9252400707,GOVT. GLS INT COLLEGE,573,504,544,533,Large School,Fluctuating,0,Safe
HARDOI,TN.AR. SANDILA,9252400106,RAJKIYE INTER COLLEGE BEGAMGANJ SANDILA,85,300,573,607,Large School,Growing,0,Safe
HARDOI,TONDARPUR,9251011902,GHSS ANJHI,48,43,41,51,Small School,Fluctuating,1,Monitor
HARDOI,TONDARPUR,9251004808,GHSS DHANWAR,42,29,27,31,Very Small,Fluctuating,3,High Risk
HARDOI,TONDARPUR,9251000105,GOVT. GIRLS HIGHER SECONDARY SCHOOL,343,339,349,368,Medium School,Fluctuating,0,Safe
HARDOI,TONDARPUR,9251004905,GOVT. U.M.V MAJHILA TONDERPUR,56,57,55,55,Small School,Fluctuating,1,Monitor
HARDOI,TONDARPUR,9251001111,RAJKIYA HSS SIROMAN NAGAR,50,45,30,33,Very Small,Fluctuating,3,High Risk
HATHRAS,HASAYAN,9130310904,GOV HIGH SCHOOL AMOUSI,47,38,30,51,Small School,Fluctuating,1,Monitor
HATHRAS,HASAYAN,9130321101,GOV HIGH SCHOOL GANGAPUR,100,80,79,81,Small School,Fluctuating,2,At Risk
HATHRAS,HASAYAN,9130307505,GOVERMENT  HIGH SCHOOL  BASTOI,114,106,100,113,Small School,Fluctuating,1,Monitor
HATHRAS,HATHRAS,9130113503,GOV HIGH SCHOOL BAGHANA,65,45,38,61,Small School,Fluctuating,1,Monitor
HATHRAS,HATHRAS,9130107603,GOV HIGH SCHOOL KOKA,159,99,77,93,Small School,Fluctuating,2,At Risk
HATHRAS,MURSAN,9130400703,GOV. HIGH SCHOOL BAMOLI,37,41,50,63,Small School,Growing,1,Monitor
HATHRAS,MURSAN,9130405102,PT Deen Dyal Upadhyay rajkiye model inter college tuksan,141,204,295,342,Medium School,Growing,0,Safe
HATHRAS,N.P. HATHRAS,9130800710,Govt. Girls Inter College,165,169,193,207,Medium School,Growing,0,Safe
HATHRAS,SADABAD,9130609707,GOV HIGH SCHOOL MITHAVALI,38,50,58,65,Small School,Growing,1,Monitor
HATHRAS,SADABAD,9130602312,Govement Gigh School Bedai,39,37,59,81,Small School,Fluctuating,1,Monitor
HATHRAS,SADABAD,9130601607,Goverment high School mai,174,137,143,165,Small School,Fluctuating,1,Monitor
HATHRAS,SADABAD,9130610805,PT DEEN DAYAL RAJKIYE MODEL INTER COLLEGE SINSTA,121,153,206,252,Medium School,Growing,0,Safe
HATHRAS,SADABAD,9130600106,"RAJKIYA H.S. SCHOOL, AROTHA",40,41,39,38,Very Small,Fluctuating,2,At Risk
HATHRAS,SAHPAU,9130704403,GOV HIGH SCHOOL RASGAVAN,55,59,59,66,Small School,Growing,1,Monitor
HATHRAS,SAHPAU,9130704207,GOV HIGH SCHOOL UGHENA,19,21,21,26,Very Small,Growing,2,At Risk
HATHRAS,SAHPAU,9130701914,GOVERNMENT INTER COLLEGE GUTHERA ,44,53,59,71,Small School,Growing,0,Safe
HATHRAS,SAHPAU,9130700120,"RAJKIYA HIGH SCHOOL, MADHA PITHU",37,30,36,49,Very Small,Fluctuating,2,At Risk
HATHRAS,SASNI,9130203603,GOV HIGH SCHOOL DARKOLI,66,68,71,71,Small School,Growing,1,Monitor
HATHRAS,SASNI,9130210605,GOV HIGH SCHOOL SAHAJPURA,114,122,108,107,Small School,Fluctuating,1,Monitor
HATHRAS,SASNI,9130200138,RAJKIY H.H.S MUHARIYA,47,23,43,53,Small School,Fluctuating,1,Monitor
HATHRAS,SIKANDRA RAO,9130500137,GOV HIGH SCHOIOL ARNAUT,110,109,105,106,Small School,Fluctuating,1,Monitor
HATHRAS,SIKANDRA RAO,9130504604,GOV HIGH SCHOOL PACHAYTA,60,61,59,51,Small School,Fluctuating,1,Monitor
HATHRAS,SIKANDRA RAO,9130505108,PT Deen Dyal Upadhyay rajkiye model inter college wazeedpur,293,361,426,341,Medium School,Fluctuating,0,Safe
JALAUN,DAKOR,9350104105,GOVT. HSS AIR,71,63,72,62,Small School,Fluctuating,1,Monitor
JALAUN,DAKOR,9350101205,GOVT. HSS KHARKA,47,35,53,60,Small School,Fluctuating,1,Monitor
JALAUN,DAKOR,9350101606,GOVT. HSS MOHANA,119,114,115,118,Small School,Fluctuating,1,Monitor
JALAUN,DAKOR,9350102006,GOVT. I.C. DAKOR,232,258,284,271,Medium School,Fluctuating,0,Safe
JALAUN,DAKOR,9350100606,GOVT. I.C. SAIDNAGAR,326,294,301,303,Medium School,Fluctuating,0,Safe
JALAUN,DAKOR,9350102306,PT DIN DAYAL UPDHAYAY GOVT MODEL I.C. KHAROOSA,139,152,179,196,Small School,Growing,0,Safe
JALAUN,JALAUN,9350204603,GOVT. HSS KASIPURA,44,42,43,48,Very Small,Fluctuating,2,At Risk
JALAUN,KADAURA,9350301408,GOVT. HSS CHHAUNK,95,69,49,41,Very Small,Getting Smaller,4,Critical
JALAUN,KADAURA,9350307506,GOVT. HSS MARGAYAN,90,78,85,77,Small School,Fluctuating,1,Monitor
JALAUN,KADAURA,9350315603,GOVT. MUMTAJ I.C. KADAURA,1503,1566,1518,1570,Large School,Fluctuating,0,Safe
JALAUN,KADAURA,9350313301,"PT. DEENDAYAL UPADHYAY GOVT. MODEL INTER COLLEGE, PIPRAYAN KADAURA",152,116,118,114,Small School,Fluctuating,0,Safe
