District,Block,School_ID,School_Name,Total_2223,Total_2526,Overall_Growth_pct,Risk_Score,Risk_Level,Decline_flag,Severe_Decline_flag,Low_Continuity_flag,Wide_Enroll_Spread_flag,Low_Enrollment_flag,Volatile_flag,Girls_Decline_flag,Gender_Imbalance_flag,Weak_Continuity_flag,Small_School_flag
SITAPUR,N.K.SITAPUR,9242301416,RAJKIYA INTER COLLEGE SITAPUR,1388.0,1305,-5.98,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
SITAPUR,N.K.SITAPUR,9242304504,RAJKIYA GIRLS INTER COLLEGE SITAPUR,1211.0,1092,-9.83,1,LOW RISK,No,No,No,No,No,No,Yes,No,No,No
SITAPUR,N.K.KHAIRABAD,9242101305,RAJKIYA BALIKA INTER COLLEGE KHAIRABAD,957.0,952,-0.52,1,LOW RISK,No,No,No,No,No,No,Yes,No,No,No
SITAPUR,MISRIKH,9241202303,RAJKIYA BALIKA UCCHTAR MADHYAMIK SCH. BADHAIYA,89.0,114,28.09,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
SITAPUR,MAHOLI,9241101730,RAJKIYA BALIKA INTER COLLEGE MAHOLI,467.0,437,-6.42,1,LOW RISK,No,No,No,No,No,No,Yes,No,No,No
LUCKNOW,SAROJNI NAGAR,9270705304,RAJKIYA VIDYALAYA HIGH SCHOOL KURAUNI,189.0,214,13.23,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
LUCKNOW,SAROJNI NAGAR,9270707709,RAJKIYA INTER COLLEGE RAHIM NAGAR SAROJNINAGAR,424.0,569,34.2,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
SONBHADRA,CHOPAN,9700106103,G. I. C. KON,1348.0,1655,22.77,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
SONBHADRA,BABHANI,9700700205,GOVT. U.M.V. CHAUNA,143.0,172,20.28,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
FIROZABAD,JASRANA,9160800112,GOVT. GIRLS INTER COLLEGE JASRANA 1067,563.0,541,-3.91,1,LOW RISK,No,No,No,No,No,No,Yes,No,No,No
FIROZABAD,FIROZABAD,9160108003,GOVT. HIGH SCHOOL DABRAI 1361,206.0,195,-5.34,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
LUCKNOW,MOHAN LAL GANJ,9270506006,ABHINAV VIDYALAYA KARORA  MOHANLALGANJ,146.0,140,-4.11,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
LUCKNOW,KAKORI,9270208004,RAJKIYA U.M.V. GOSHALALPUR,142.0,142,0.0,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
LUCKNOW,KAKORI,9270208703,RAJKIYA HIGH SCHOOL HALUWAPUR,88.0,105,19.32,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
GHAZIABAD,BHOJPUR,9090406112,GOVT INTER COLLEGE TYODI,236.0,276,16.95,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
SONBHADRA,BABHANI,9700700704,G.I.C. CHAPKI,604.0,777,28.64,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
SITAPUR,SIDHAULI,9241907402,RAJKIYA U.M.V JALLABAD,107.0,131,22.43,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
SITAPUR,SIDHAULI,9241910803,Pt Deen Dayal Upadhyay Rajkiya Model Inter College Jajour,768.0,781,1.69,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
SONBHADRA,DUDHI,9700208504,G.G.I.C. DUDHI,1582.0,1510,-4.55,1,LOW RISK,No,No,No,No,No,No,Yes,No,No,No
GAUTAM BUDDHA NAGAR,VISRAKH,9100109906,RAJKIYA UMV CHJARSI,343.0,380,10.79,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
GAUTAM BUDDHA NAGAR,VISRAKH,9100110913,G I C  SECTOR 12 NOIDA,1296.0,1537,18.6,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
GAUTAM BUDDHA NAGAR,DANKAUR,9100313807,PT D U GOVT MODEL INTER COLLEGE CHITI,344.0,318,-7.56,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
GAUTAM BUDDHA NAGAR,DANKAUR,9100309607,GOVT HIGHER SEC. SCH. SALEMPUR GURJAR,140.0,174,24.29,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
GAUTAM BUDDHA NAGAR,DADRI,9100203403,RAJKIYA GHS SHADIPUR CHHIDOULI,86.0,111,29.07,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
FIROZABAD,TUNDLA,9160301603,"GOVT. HIGH SCHOOL NIYAMATPUR, TUNDLA 1382",100.0,105,5.0,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
LUCKNOW,KAKORI,9270202505,GOVT. HIGH SCHOOL AMETHIYA SALEMPUR,175.0,158,-9.71,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
LUCKNOW,CHINHAT,9270101608,RASHTRAPITA MAHATMA GANDHI RAJKIY BALIKA INTER COLLEGE CHINHAT,152.0,374,146.05,1,LOW RISK,No,No,No,No,No,Yes,No,No,No,No
BAGHPAT,BINOLY,9080304608,G.G.I.C. DAHA,211.0,188,-10.9,1,LOW RISK,No,No,No,No,No,No,Yes,No,No,No
BAGHPAT,BAROUT URBAN,9080400107,G.G.I.C BAROUT,192.0,176,-8.33,1,LOW RISK,No,No,No,No,No,No,Yes,No,No,No
BAGHPAT,BAGPAT,9080103703,GIC JAHANGARH DAUJHA,231.0,240,3.9,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
AZAMGARH,LALGANJ,9610405403,RAJKIYA UMV RASULPUR,117.0,126,7.69,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
LUCKNOW,BAKSHI KA TALAB,9270803905,GOVT. HIGH SCHOOL BIBIPUR BKT,105.0,103,-1.9,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
LUCKNOW,BAKSHI KA TALAB,9270802606,GOVERMENT GIRLS INTER COLLEGE  BEHTA BKT LUCKNOW,687.0,746,8.59,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
LALITPUR,TALBEHAT,9370412003,GHS KHERA (SUNAURI),105.0,143,36.19,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
LALITPUR,MAHRONI,9370500119,GOVT GIRLS INTER COLLEGE,1739.0,1504,-13.51,1,LOW RISK,No,No,No,No,No,No,Yes,No,No,No
AZAMGARH,LALGANJ,9610401511,G.G.I.C. DEVGAON,136.0,160,17.65,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
SONBHADRA,GHORAWAL,9700400308,G I C GHORAWAL,1290.0,1430,10.85,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
SONBHADRA,DUDHI,9700201908,Govt. H.S.S. DIGHUL,135.0,169,25.19,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
SONBHADRA,DUDHI,9700205007,GOVT. U.M.V. BAIRKHAN,97.0,115,18.56,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
SONBHADRA,DUDHI,9700202616,GOVT. GIRLS HIGH SCHOOL JHAROKALA,116.0,136,17.24,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
SONBHADRA,DUDHI,9700208505,G.I.C. DUDHI,1452.0,1356,-6.61,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
VARANASI,CHIRAIGAON,9670704704,GOVT. HIGHSCHOOL RAMGARHAWA,111.0,134,20.72,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
VARANASI,CHIRAIGAON,9670700503,GOVT. HIGHSCHOOL CHHAHI,175.0,214,22.29,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
VARANASI,CHIRAIGAON,9670709402,GOVT. HIGHSCHOOL BHOHAR,212.0,288,35.85,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
VARANASI,BARAGAON,9670208203,GOVT. HIGH SCHOOL HASANPUR,104.0,145,39.42,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
GORAKHPUR,CHARGANWA,9581001003,RAJKIY H. SCHOOL RAJAHIE CHARGANWA,162.0,151,-6.79,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
KHERI,ISANAGAR,9230402403,GOVT.H.S. JETHARA,106.0,129,21.7,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
KHERI,DHAURAHARA,9230300102,GOVT. INTER COLEGE.DHAURAHARA,884.0,816,-7.69,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
VARANASI,ARAJILINES,9670510207,GOVT. HIGHSCHOOL JANASA,169.0,171,1.18,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
VARANASI,ARAJILINES,9670511402,GOVT. HIGHSCHOOL BHIKHARIPUR,91.0,121,32.97,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
VARANASI,ARAJILINES,9670517403,GOVT. HIGHSCHOOL BARHAINIKALA,90.0,120,33.33,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
UNNAO,NAVABGANJ,9260808206,GOVT HIGH SCHOOL RAIPUR GARHI UNNAO,100.0,112,12.0,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
AZAMGARH,BILARIYAGANJ,9611515002,GOVT.GIRLS INTER COLLEGE BAGWAR,190.0,178,-6.32,1,LOW RISK,No,No,No,No,No,No,Yes,No,No,No
GHAZIPUR,BHADAURA,9650102009,GOVT.G.I.C.DILDARNAGAR,36.0,215,497.22,1,LOW RISK,No,No,No,No,No,Yes,No,No,No,No
GHAZIABAD,RAZAPUR,9090201104,GOVT HIGER SEC SCHOOL,205.0,245,19.51,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
LALITPUR,MADAWRA,9370602903,GHS DIDAUNIYA,153.0,175,14.38,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
LALITPUR,JAKHORA,9370300110,GOVT. INTER COLLEGE JAKHAURA,2175.0,2199,1.1,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
LALITPUR,JAKHORA,9370308803,GHS NIVAI,178.0,167,-6.18,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
LALITPUR,JAKHORA,9370302604,GHS KARMUHARA,121.0,107,-11.57,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
LALITPUR,JAKHORA,9370307504,GHS DAWNI,129.0,173,34.11,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
LALITPUR,JAKHORA,9370306103,GHS ANDHER,94.0,109,15.96,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
LALITPUR,BIRDHA,9370206611,GHS KALYANPURA,224.0,261,16.52,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
AURAIYA,BIDHUNA,9320500105,GOVT.  GIRLS INTER COLLEGE  BIDHURA,165.0,293,77.58,1,LOW RISK,No,No,No,No,No,Yes,No,No,No,No
SONBHADRA,ROBERTSGANJ,9700306103,GOVT. GIRLS HIGH SCHOOL CHATARA,200.0,223,11.5,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
SONBHADRA,NAGWA,9700606304,GOVT. HIGH SCHOOL CHAKARIYA,103.0,107,3.88,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
KHERI,RAMIYA BEHAR,9231305304,GOVT HS KRISHNA NAGAR COLONY,226.0,240,6.19,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
KHERI,PHOOL BEHAR,9231202503,"GOVT. H.S., PIPRI CHOURAHA",340.0,372,9.41,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
GHAZIPUR,SADAT,9651605105,GOVT. U.M.V. MAKHDUMPUR,182.0,207,13.74,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
GHAZIPUR,SADAT,9651600113,GOVT. GIRLS I.C. SADAT,134.0,114,-14.93,1,LOW RISK,No,No,No,No,No,No,Yes,No,No,No
LALITPUR,BAR,9370102604,GHS VASTRAWAN,108.0,103,-4.63,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
GONDA,MANKAPUR,9530809904,G.H.S. MACHCHLI GAON,138.0,143,3.62,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
AMETHI - CSM NAGAR,SINGHPUR,9731703504,RAJKIYA INTER COLLEGE RAJA FATEHPUR,547.0,647,18.28,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
AMETHI - CSM NAGAR,SHAHGARH,9732003204,GOVT HIGH SCHOOL AFUIYA,126.0,129,2.38,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
SULTANPUR,BHADAIYAN,9490400203,GHS SALAHPUR,125.0,119,-4.8,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
SULTANPUR,BHADAIYAN,9490404705,GHS KENAURA,187.0,184,-1.6,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
SULTANPUR,BHADAIYAN,9490403106,GGIC BHADAIYAN,296.0,284,-4.05,1,LOW RISK,No,No,No,No,No,No,Yes,No,No,No
SULTANPUR,BALDIRAI,9492607908,GIC PIPARI,154.0,134,-12.99,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
GONDA,PANDRI KRIPAL,9530701803,G.H.S. SISAI TIKARIYA,104.0,130,25.0,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
GONDA,PANDRI KRIPAL,9530703503,G.H.S. MUNDERWA MAFI,258.0,300,16.28,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
GONDA,PANDRI KRIPAL,9530703607,G.H.S. GILAULI,165.0,172,4.24,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
KHERI,PHOOL BEHAR,9231211202,GOVT HS HINDOLNA,167.0,179,7.19,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
KHERI,PHOOL BEHAR,9231203816,GOV GIRLS INTER COLLEGE PHOOLBEHAR,50.0,266,432.0,1,LOW RISK,No,No,No,No,No,Yes,No,No,No,No
KHERI,PALIYA,9231106503,GOV.H.S.S TIKONA FORM,76.0,105,38.16,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
SULTANPUR,SULTANPUR CITY,9492300510,KESH KUMARI GGIC,1680.0,2025,20.54,1,LOW RISK,No,No,No,No,No,Yes,No,No,No,No
SULTANPUR,SULTANPUR CITY,9492300512,GIC SULTANPUR,1666.0,1693,1.62,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
SULTANPUR,KUREBHAR,9491508005,Pandit Deen Dayal Upadhyay IC,219.0,236,7.76,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
SULTANPUR,KARAUNDI KALA,9492804505,GHS AMEREMAU,261.0,264,1.15,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
SULTANPUR,KADIPUR,9491412509,GGIC KADIPUR,411.0,408,-0.73,1,LOW RISK,No,No,No,No,No,No,Yes,No,No,No
AURAIYA,AURAIYA,9320100103,GOVT INTER COLLEGE AYANA  AURAIYA,149.0,179,20.13,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
GONDA,GONDA(MUN. CORP.),9531100605,FAQRUDDIN ALI  AHMAD G.I.C.,628.0,648,3.18,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
GONDA,BELSAR,9531200505,G.H.S. LAUWWA TEPRA,156.0,143,-8.33,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
KHERI,NIGHASAN,9230904815,Pt Deen Dayal upadhyayGovt model Inter college Ludhauri Nighsan,324.0,317,-2.16,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
KHERI,MOM,9231801503,GOVT GIRLS INTER COLLEGE MOHAMMADI KHERI,282.0,351,24.47,1,LOW RISK,No,No,No,No,No,Yes,No,No,No,No
KHERI,LMP,9231600236,GOVT.I.C.LAKHIMPR KHIRI,722.0,788,9.14,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
KHERI,LMP,9231600237,GOVT.GIRLS I.C.LAKHIMPR KHIRI,995.0,925,-7.04,1,LOW RISK,No,No,No,No,No,No,Yes,No,No,No
KHERI,KUMBHI-GOLA,9230513702,GOVT HS GANESH PUR,104.0,140,34.62,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
AMETHI - CSM NAGAR,MUSAFIRKHANA,9730301001,GGIC MUSAFIRKHANA,1116.0,949,-14.96,1,LOW RISK,No,No,No,No,No,No,Yes,No,No,No
UNNAO,GANGMURADABAD,9260101203,GOVT HIGH SCHOOL BALLAPUR,79.0,112,41.77,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
UNNAO,FATEHPUR 84,9260300157,LATE SRI RAM MISHR GOVT BALIKA INTER COLL,118.0,115,-2.54,1,LOW RISK,No,No,No,No,No,No,Yes,No,No,No
GORAKHPUR,CAMPIARGANJ,9581605305,GOVERNMENT GIRLS INTER COLLEGE GOPALGANJ URF HARNAMPUR,103.0,351,240.78,1,LOW RISK,No,No,No,No,No,Yes,No,No,No,No
GORAKHPUR,BHATHAT,9581400809,RAJKIY H. SCHOOL PATRA BHATHAT,215.0,207,-3.72,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
GORAKHPUR,BADHALGANJ,9581212401,RAJKIYA HIGH SCHOOL BAIRIYA KHAS BADAHALGANJ,101.0,104,2.97,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
GONDA,PARASPUR,9530601106,G.H.S. TYORASI,126.0,158,25.4,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
AGRA,ACCHNERA,9150203110,RAJKIYA HIGH SCHOOL RAIBHA,150.0,151,0.67,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
AGRA,ACCHNERA,9150204604,"GOVT. HIGH SCHOOL, BASTAI",103.0,103,0.0,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
SHAHJAHANPUR,DADRAUL,9220111704,GOVERNMENT GIRLS INTER COLLEGE AZIZGANJ,,202,,1,LOW RISK,No,No,No,No,No,Yes,No,No,No,No
AGRA,BAROLI AHEER,9150405004,PT.DEENDAYAL UPADHYAY GOVT. I.C BIJHAMAI,132.0,173,31.06,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
SHAMLI (PRABUDH NAGAR),THANABHAWAN,9741102407,GIC BHANEDA UDDA,,186,,1,LOW RISK,No,No,No,No,No,Yes,No,No,No,No
ALIGARH,CHANDAUS,9120701402,RAJKEYA KANYA INTER COLLEGE DEORAU MOD,265.0,226,-14.72,1,LOW RISK,No,No,No,No,No,No,Yes,No,No,No
ALIGARH,CHANDAUS,9120703804,Pt Deendayal Upadhyay Govt Model Inter College,199.0,259,30.15,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
ALIGARH,CHANDAUS,9120708307,KIRAN DEVI RAJKEYA INTER COLLEGE BAMOTI,169.0,177,4.73,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
ALIGARH,BIJAULI,9120502307,Pt Deendayal Upadhyay Govt Model Inter College Badesara,120.0,148,23.33,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
JALAUN,KADAURA,9350315603,GOVT. MUMTAJ I.C. KADAURA,1503.0,1570,4.46,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
JHANSI,BABINA,9360104505,GOVT. HIGH SCHOOL -KHAJRAHA BUJURG,158.0,152,-3.8,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
JHANSI,BABINA,9360103006,GOVT. HIGH COLLEGE SARVA BABINA,149.0,152,2.01,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
PRAYAGRAJ,PHOOLPUR,9450609903,GOVERNMENT GIRLS INTER COLLEGE PHOOLPUR,650.0,638,-1.85,1,LOW RISK,No,No,No,No,No,No,Yes,No,No,No
KANPUR DEHAT,JHINJHAK,9330403668,GOVT. INTER COLLEGE TIKKANGAON JHINJHAK KANPUR DEHAT,,141,,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
AGRA,M.C.AGRA CITY,9151711940,GOVT. INTER COLLEGE SHAHGANJ AGRA,1264.0,1333,5.46,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
AGRA,M.C.AGRA CITY,9151714173,GOVT. GIRLS INTER COLLEGE SHAHGANJ AGRA,566.0,527,-6.89,1,LOW RISK,No,No,No,No,No,No,Yes,No,No,No
AGRA,KHERAGARH,9151206612,GOVT. GIRLS INTER COLLEGE  KHERAGARH AGRA,173.0,161,-6.94,1,LOW RISK,No,No,No,No,No,No,Yes,No,No,No
AGRA,KHANDOLI,9151004507,PT. DEENDAYAL UPADHYAY GOVT. MODEL I.C SEMRA,179.0,181,1.12,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
JAUNPUR,MACHHALI SHAHAR,9641217216,GOVT.H S SHRI NAITGANJ,183.0,177,-3.28,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
JAUNPUR,MACHHALI SHAHAR,9641217214,GOVT. GIRLS INTER COLLEGE MACHHALI SHAHAR,183.0,273,49.18,1,LOW RISK,No,No,No,No,No,Yes,No,No,No,No
AGRA,ACCHNERA,9150200408,PT.DEENDAYAL UPADHYAY GOVT. MODEL I.C SANDHAN,234.0,266,13.68,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
AGRA,ETMADPUR,9150600506,RAJKIYA HIGH SCHOOL MITAWALI,126.0,135,7.14,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
AGRA,ETMADPUR,9150607005,GOVT. HIGH SCHOOL KHUSHAPUR,97.0,106,9.28,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
AGRA,BICHPURI,9150503512,PT.DEENDAYAL UPADHYAY GOVT. MODEL I.C MIDAKUR,336.0,351,4.46,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
AGRA,BAROLI AHEER,9150400904,RAJKIYA HIGH SCHOOL DIGNER,129.0,145,12.4,1,LOW RISK,No,No,No,No,No,No,No,Yes,No,No
JAUNPUR,MADIYAHUN,9642112502,"G.G.I.C. MARIYAHUN, JAUNPUR",96.0,116,20.83,0,LOW RISK,No,No,No,No,No,No,No,No,No,No
PRAYAGRAJ,NAGAR CHHETRA,9452200413,G.G.I.C. OLD KATARA,170.0,218,28.24,0,LOW RISK,No,No,No,No,No,No,No,No,No,No
PRAYAGRAJ,NAGAR CHHETRA,9452209914,GOVT. GIRLS INTER COLLEGE,475.0,525,10.53,0,LOW RISK,No,No,No,No,No,No,No,No,No,No
BAHRAICH,BALHA,9504104925,GOVT GIRLS INTER COLLEGE GURGHUTTA,,128,,0,LOW RISK,No,No,No,No,No,No,No,No,No,No
AGRA,KHANDOLI,9151003604,GOVT. GIRLS INTER COLLEGE AWALKHEDA AGRA,490.0,515,5.1,0,LOW RISK,No,No,No,No,No,No,No,No,No,No
AGRA,BAROLI AHEER,9150403204,GOVT. GIRLS INTER COLLEGE NAINANA JAT AGRA,468.0,511,9.19,0,LOW RISK,No,No,No,No,No,No,No,No,No,No
AGRA,ACCHNERA,9150207401,GOVT. GIRLS INTER COLLEGE GARHICHANDMAN ACHHNERA AGRA,127.0,176,38.58,0,LOW RISK,No,No,No,No,No,No,No,No,No,No
AMETHI - CSM NAGAR,JAGDISHPUR,9730100401,GGIC JAGDISHPUR,223.0,298,33.63,0,LOW RISK,No,No,No,No,No,No,No,No,No,No
AMETHI - CSM NAGAR,JAMO,9732100101,GGIC JAMO,351.0,425,21.08,0,LOW RISK,No,No,No,No,No,No,No,No,No,No
KHERI,NIGHASAN,9230906809,GOVT.GIRL INTER COLLAGE NIGHASAN,453.0,489,7.95,0,LOW RISK,No,No,No,No,No,No,No,No,No,No
UNNAO,NAVABGANJ,9260802318,GOVT GIRLS INTER COLLEGE NAWABGANJ,1096.0,1103,0.64,0,LOW RISK,No,No,No,No,No,No,No,No,No,No
GONDA,CHHAPIA,9530511501,G.G.I.C.MASKANWA,151.0,165,9.27,0,LOW RISK,No,No,No,No,No,No,No,No,No,No
UNNAO,BAGARMAU,9260200328,GOVT GIRLS INTER COLLEGE BANGAR MAU,216.0,267,23.61,0,LOW RISK,No,No,No,No,No,No,No,No,No,No
GHAZIPUR,MOHAMMADABAD,9651505914,GOVT.  GIRLS INTER COLLEGE,173.0,208,20.23,0,LOW RISK,No,No,No,No,No,No,No,No,No,No
GHAZIPUR,NAGAR CHHETRA,9651701206,G.G.I.C.MAHUABAGH GHAZIPUR,1467.0,1686,14.93,0,LOW RISK,No,No,No,No,No,No,No,No,No,No
KUSHINAGAR,PADRAUNA (URBAN),9591501031,RAJKIYA BALIKA INTERMEDIATE COLLEGE PADRAUNA,227.0,258,13.66,0,LOW RISK,No,No,No,No,No,No,No,No,No,No
GHAZIPUR,ZAMANIA,9651113301,GOVT. GIRLS I.C. ZAMANIA,695.0,939,35.11,0,LOW RISK,No,No,No,No,No,No,No,No,No,No
AZAMGARH,AZMATGARH,9611604608,GOVT. GIRLS HR. SECODARY SCHOOL,613.0,659,7.5,0,LOW RISK,No,No,No,No,No,No,No,No,No,No
GHAZIPUR,SAIDPUR,9650710211,G.G.I.C. SAIDPUR,224.0,272,21.43,0,LOW RISK,No,No,No,No,No,No,No,No,No,No
SONBHADRA,ROBERTSGANJ,9700300714,GOVT.GIRL INTER COLLEGE ROBERTSGANJ,1071.0,1085,1.31,0,LOW RISK,No,No,No,No,No,No,No,No,No,No
UNNAO,PURWA,9261409004,GOVT GIRLS INTER COLLAGE PURWA,485.0,543,11.96,0,LOW RISK,No,No,No,No,No,No,No,No,No,No
UNNAO,SAFIPUR,9260400137,GOVT.GIRLS INTER COLLEGE SAFIPUR,658.0,723,9.88,0,LOW RISK,No,No,No,No,No,No,No,No,No,No
UNNAO,SIKANDERPUR KARN,9261100114,GOVT. GIRLS INTER COLLEGE ACHAL GANJ,294.0,301,2.38,0,LOW RISK,No,No,No,No,No,No,No,No,No,No
VARANASI,ARAJILINES,9670509203,GOVT GIRLS INTER COLLAGE JAKKHINI,563.0,613,8.88,0,LOW RISK,No,No,No,No,No,No,No,No,No,No
KHERI,DHAURAHARA,9230300103,GOVT.GIRLS INTER COLLEGE DHAURAHARA,680.0,710,4.41,0,LOW RISK,No,No,No,No,No,No,No,No,No,No
SONBHADRA,GHORAWAL,9700405504,GOVT. GIRLS INTER COLLEGE DOHARI,351.0,479,36.47,0,LOW RISK,No,No,No,No,No,No,No,No,No,No
GHAZIPUR,DEOKALI,9650808506,RAJKIYA ASHRAM PADDHATI BALIKA VIDYALAYA,135.0,164,21.48,0,LOW RISK,No,No,No,No,No,No,No,No,No,No
LALITPUR,TALBEHAT,9370400110,GOVT. GIRLS INTER COLLEGE,2164.0,2710,25.23,0,LOW RISK,No,No,No,No,No,No,No,No,No,No
AZAMGARH,LALGANJ,9610400611,G.G.I.C. KATGHAR LALGANJ,198.0,212,7.07,0,LOW RISK,No,No,No,No,No,No,No,No,No,No
AZAMGARH,MIRZAPUR,9611703403,G.G.H.S.S.SARAIMIR,437.0,448,2.52,0,LOW RISK,No,No,No,No,No,No,No,No,No,No
BAGHPAT,BAROUT,9080203312,G. G.I.C. BAVLI,208.0,221,6.25,0,LOW RISK,No,No,No,No,No,No,No,No,No,No
LUCKNOW,KAKORI,9270203710,RAJKEEY BALIKA INTER COLLAGE SAROSA BHAROSA,531.0,597,12.43,0,LOW RISK,No,No,No,No,No,No,No,No,No,No
GAUTAM BUDDHA NAGAR,VISRAKH,9100110513,GOVT GIRLS INTER COLLEGE HOSHYARPUR,1987.0,2245,12.98,0,LOW RISK,No,No,No,No,No,No,No,No,No,No
GAUTAM BUDDHA NAGAR,VISRAKH,9100101804,MAYAWATI GOVT. GIRLS INTER COLLEGE,1020.0,1093,7.16,0,LOW RISK,No,No,No,No,No,No,No,No,No,No
