District,Block,School_ID,School_Name,Total_2223,Total_2526,Boys_2223,Girls_2223,Boys_2526,Girls_2526,Girls_pct_2223,Girls_pct_2324,Girls_pct_2425,Girls_pct_2526,Gender_Dominance_Tag,Direction_Change,Concern_Flag
BASTI,KAPTANGANJ,9550218502,GOVT HR SEC SCHOOL SIKTA BASTI,54,111,23,31,64,47,57.4,53.4,45.2,42.3,Slightly Boys Heavy,Moving to Boys Dominant,True
BASTI,KUDRAHA,9551000904,GOVT HR SEC PARSANVA,32,45,12,20,15,30,62.5,58.6,73.5,66.7,Slightly Girls Heavy,Stable,False
BASTI,PARSHURAMPUR,9551207605,GOVT HIGH SEC SIKANDERPUR,224,248,95,129,103,145,57.6,58.9,56.7,58.5,Slightly Girls Heavy,Stable,False
BASTI,PARSHURAMPUR,9551209803,PANDIT DEEN DAYAL UPADHYAY RAJKEEYA MODEL INTER COLLEGE SHRINGINAARI BASTI,506,437,248,258,213,224,51.0,52.8,51.4,51.3,Balanced,Stable,False
BASTI,RUDHOLI,9550314108,PANDIT DEEN DAYAL UPADHYAY RAJKEEYA MODEL INTER COLLEGE GOTHWA BASTI,517,492,337,180,257,235,34.8,43.6,47.2,47.8,Balanced,Moving to Girls Dominant,False
BASTI,SALTOVA GOPALPUR,9550602507,GOVT HR SEC AJGAIVA JUNGLE,107,111,47,60,46,65,56.1,48.9,66.1,58.6,Slightly Girls Heavy,Stable,False
BASTI,TOWN AREA,9551404605,GOVT INTER COLLEGE BASTI,415,292,415,0,292,0,0.0,0.0,0.0,0.0,Boys Only School,Stable,True
BASTI,TOWN AREA,9551404606,GOVT KANYA INTER COLL BASTI,1083,880,0,1083,0,880,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
BASTI,VIKRAMJOT,9550905007,GOVT KANYA INTER COLL SONVARSHA BASTI,90,122,0,90,0,122,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
BHADOI,ABHOLI,9710700106,GOVT. HIGH SCHOOL ABHOLI,164,128,75,89,69,59,54.3,53.2,44.2,46.1,Balanced,Stable,False
BHADOI,ABHOLI,9710700803,GOVT. HIGH SCHOOL KURHWA,84,70,37,47,38,32,56.0,57.8,50.0,45.7,Balanced,Moving to Boys Dominant,True
BHADOI,ABHOLI,9710702304,GOVT. HIGH SCHOOL RAMNAGAR,160,152,81,79,67,85,49.4,53.4,59.2,55.9,Slightly Girls Heavy,Stable,False
BHADOI,ABHOLI,9710703203,GOVT. HIGH SCHOOL SADAUPUR,94,153,59,35,90,63,37.2,42.5,48.7,41.2,Slightly Boys Heavy,Stable,False
BHADOI,AURAI,9710421604,GOVT. GIRLS INTER COLLEGE JAGANNATHPUR,222,216,0,222,0,216,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
BHADOI,AURAI,9710424903,GOVT. HIGH SCHOOL BARJI,66,111,26,40,48,63,60.6,56.6,60.7,56.8,Slightly Girls Heavy,Stable,False
BHADOI,AURAI,9710403802,GOVT. HIGH SCHOOL CHAKJURAVAN,109,274,56,53,108,166,48.6,50.3,57.1,60.6,Slightly Girls Heavy,Moving to Girls Dominant,False
BHADOI,AURAI,9710409703,GOVT. HIGH SCHOOL CHAKLALA,184,273,75,109,109,164,59.2,54.1,55.8,60.1,Slightly Girls Heavy,Stable,False
BHADOI,AURAI,9710405002,GOVT. HIGH SCHOOL CHAKVEERA,156,94,61,95,41,53,60.9,55.3,51.6,56.4,Slightly Girls Heavy,Stable,False
BHADOI,AURAI,9710411704,GOVT. HIGH SCHOOL JHAUVA,66,110,25,41,55,55,62.1,59.0,51.6,50.0,Balanced,Moving to Boys Dominant,True
BHADOI,AURAI,9710401504,GOVT. HIGH SCHOOL LALANAGAR,146,282,81,65,149,133,44.5,44.6,45.6,47.2,Balanced,Stable,False
BHADOI,AURAI,9710405904,GOVT. HIGH SCHOOL SAMDHA,117,177,47,70,70,107,59.8,51.3,55.1,60.5,Slightly Girls Heavy,Stable,False
BHADOI,AURAI,9710428804,P.D.D.U. GOVT. GIRLS INTER COLLEGE MAHARAJGANJ,640,582,0,640,0,582,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
BHADOI,AURAI,9710410107,Pt Deendayal Upadhyay Govt Model Inter College girdbadganv bhadohi,237,645,127,110,316,329,46.4,47.0,52.2,51.0,Balanced,Stable,False
BHADOI,BHADOHI,9710117503,GOVT. HIGH SCHOOL AJAYPUR,115,71,61,54,36,35,47.0,44.4,52.4,49.3,Balanced,Stable,False
BHADOI,BHADOHI,9710126702,GOVT. HIGH SCHOOL BABHANAUTI,180,219,103,77,90,129,42.8,54.4,61.9,58.9,Slightly Girls Heavy,Moving to Girls Dominant,False
BHADOI,BHADOHI,9710114304,GOVT. HIGH SCHOOL BHAGWANPUR KANEHARI,77,108,45,32,57,51,41.6,32.9,41.9,47.2,Balanced,Stable,False
BHADOI,BHADOHI,9710111903,GOVT. HIGH SCHOOL HARICHANDANPUR,137,221,58,79,122,99,57.7,49.3,46.3,44.8,Slightly Boys Heavy,Moving to Boys Dominant,True
BHADOI,BHADOHI,9710109803,GOVT. HIGH SCHOOL KANDHIYA,175,129,93,82,66,63,46.9,38.7,34.5,48.8,Balanced,Stable,False
BHADOI,BHADOHI,9710103503,GOVT. HIGH SCHOOL PARGASPUR,133,80,54,79,31,49,59.4,62.0,55.1,61.2,Slightly Girls Heavy,Stable,False
BHADOI,BHADOHI,9710119703,GOVT. HIGH SCHOOL SANVAIYA,200,327,76,124,154,173,62.0,59.0,53.8,52.9,Balanced,Stable,False
BHADOI,BHADOHI,9710100704,GOVT. HIGH SCHOOL YAKOOBPUR,57,76,31,26,51,25,45.6,58.0,36.9,32.9,Slightly Boys Heavy,Moving to Boys Dominant,True
BHADOI,DEEGH,9710514105,GOVT. HIGH SCHOOL BARIPUR,104,127,61,43,63,64,41.3,42.3,43.4,50.4,Balanced,Stable,False
BHADOI,DEEGH,9710503303,GOVT. HIGH SCHOOL CHAKMANDHATA,80,151,32,48,70,81,60.0,63.3,54.6,53.6,Balanced,Stable,False
BHADOI,DEEGH,9710510103,GOVT. HIGH SCHOOL CHANDAPUR,38,41,14,24,21,20,63.2,61.0,48.1,48.8,Balanced,Moving to Boys Dominant,True
BHADOI,DEEGH,9710511303,GOVT. HIGH SCHOOL DASHARAMPATTI,64,52,29,35,20,32,54.7,54.7,58.8,61.5,Slightly Girls Heavy,Stable,False
BHADOI,DEEGH,9710510803,GOVT. HIGH SCHOOL NAGARDAH,37,14,24,13,10,4,35.1,34.6,23.1,28.6,Slightly Boys Heavy,Stable,False
BHADOI,DEEGH,9710519205,KASTURBA GANDHI GOVT. HIGH SCHOOL VAHIDANAGAR,42,53,18,24,18,35,57.1,54.8,60.9,66.0,Slightly Girls Heavy,Stable,False
BHADOI,DEEGH,9710502905,Pt Deendayal Upadhyay Govt Model Inter College Sagarraipur bhadohi,326,718,170,156,421,297,47.9,44.8,40.8,41.4,Slightly Boys Heavy,Stable,False
BHADOI,GYANPUR,9710207607,GOVT. HIGH SCHOOL KASIDAHA,108,125,45,63,43,82,58.3,57.1,60.4,65.6,Slightly Girls Heavy,Stable,False
BHADOI,GYANPUR,9710208906,GOVT. HIGH SCHOOL PALI,172,202,99,73,90,112,42.4,46.9,54.3,55.4,Slightly Girls Heavy,Moving to Girls Dominant,False
BHADOI,GYANPUR,9710217803,GOVT. HIGH SCHOOL SARAI MISHRANI,162,142,76,86,63,79,53.1,66.9,58.7,55.6,Slightly Girls Heavy,Stable,False
BHADOI,GYANPUR,9710222719,SHRI KASHIRAJ RAJAKIYA SANSKRIT MAHAVIDHYALAY GYANPUR BHADOHI ,15,61,10,5,30,31,33.3,31.2,40.6,50.8,Balanced,Moving to Girls Dominant,False
BHADOI,GYANPUR,9710221518,VIBHUTI NARAYAN GOVT. INTER COLLEGE GYANPUR,1938,2079,1757,181,1676,403,9.3,11.3,15.5,19.4,Boys Dominated,Moving to Girls Dominant,True
BHADOI,SURIYAVAN,9710311004,GOVT. HIGH SCHOOL ABHIYA,118,81,76,42,51,30,35.6,34.2,36.2,37.0,Slightly Boys Heavy,Stable,False
BHADOI,SURIYAVAN,9710307204,GOVT. HIGH SCHOOL ARJUNPUR,102,121,46,56,56,65,54.9,61.9,63.0,53.7,Balanced,Stable,False
BHADOI,SURIYAVAN,9710309603,GOVT. HIGH SCHOOL HARIHARPUR,129,155,70,59,81,74,45.7,53.6,48.7,47.7,Balanced,Stable,False
BHADOI,SURIYAVAN,9710316203,GOVT. HIGH SCHOOL LALIPUR,110,162,61,49,72,90,44.5,49.1,58.6,55.6,Slightly Girls Heavy,Moving to Girls Dominant,False
BHADOI,SURIYAVAN,9710313603,GOVT. HIGH SCHOOL MAHUAPUR,132,212,70,62,122,90,47.0,43.2,44.6,42.5,Slightly Boys Heavy,Stable,False
BIJNOR,AAKU(NEHTOR),9030310602,GOVT GIRLS INTER COLLEGE,468,484,0,468,0,484,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
BIJNOR,AAKU(NEHTOR),9030317601,RAJKIYA HIGH SCHOOL NARAYAN KHERI,43,64,17,26,30,34,60.5,59.2,56.9,53.1,Balanced,Stable,False
BIJNOR,AAKU(NEHTOR),9030307205,RAJKIYA HIGHI SCHOOL MATORA MAN,48,53,20,28,29,24,58.3,61.8,58.5,45.3,Balanced,Moving to Boys Dominant,True
BIJNOR,AFZALGRAH,9030103004,.RAJKIYA SANT .RAVIDAS AVAM A.HIG.SEC. HAREWALI,67,83,32,35,35,48,52.2,42.0,65.2,57.8,Slightly Girls Heavy,Stable,False
BIJNOR,AFZALGRAH,9030109405,GOVT ADARSH INTER COLLAGE,423,299,381,42,258,41,9.9,10.8,11.4,13.7,Boys Dominated,Stable,True
BIJNOR,AFZALGRAH,9030109406,GOVT GIRLS I.C. AFZALGARH,680,606,0,680,2,604,100.0,100.0,100.0,99.7,Girls Only School,Stable,False
BIJNOR,AFZALGRAH,9030102412,GOVT GIRLS INTER COLLEGE SUAWALA BIJNOR,84,159,0,84,0,159,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
BIJNOR,AFZALGRAH,9030101608,GOVT NAVRATAN INTER COLLAGE,282,234,130,152,108,126,53.9,57.1,55.6,53.8,Balanced,Stable,False
BIJNOR,AFZALGRAH,9030102505,RAJKIYA ADARSH JANTA INTER COLLEGE SHAHPUR JAMAL ,845,521,412,433,269,252,51.2,52.9,47.3,48.4,Balanced,Stable,False
BIJNOR,AFZALGRAH,9030105703,RAJKIYA HIGHI SCHOOL JAFARABAD,44,52,18,26,20,32,59.1,71.1,73.8,61.5,Slightly Girls Heavy,Stable,False
BIJNOR,ALLHEPUR(DHAMPUR),9030210703,GOVT GIRLS INTER COLLAGE SARKA,228,124,0,228,1,123,100.0,99.3,99.3,99.2,Girls Only School,Stable,False
BIJNOR,ALLHEPUR(DHAMPUR),9030206502,GOVT INTER COLLEGE NANGLA NAINSI DHAMPUR,73,269,25,48,137,132,65.8,59.0,51.2,49.1,Balanced,Moving to Boys Dominant,True
BIJNOR,ALLHEPUR(DHAMPUR),9030205805,RAJKIYA HIGHI SCHOOL,128,133,67,61,63,70,47.7,51.1,51.5,52.6,Balanced,Stable,False
BIJNOR,ALLHEPUR(DHAMPUR),9030208202,RAKIYA INTER COLLEGE KUWDI PURA,570,475,285,285,239,236,50.0,48.7,50.5,49.7,Balanced,Stable,False
BIJNOR,BIJNOR(NAGAR),9031203905,RAJKIYA INTER COLLEGE BIJNOR,1798,1299,1798,0,1299,0,0.0,0.0,0.0,0.0,Boys Only School,Stable,True
BIJNOR,BIJNOR(NAGAR),9031203904,RAJKIYA KANYA INTER COLLEGE,2393,2092,0,2393,0,2092,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
BIJNOR,BURHANPUR(SEOHARA),9030401803,RAJKIYA HIGH SCHOOL NARAVALI,69,66,45,24,38,28,34.8,44.4,43.6,42.4,Slightly Boys Heavy,Stable,False
BIJNOR,DHAMPUR(NAGAR),9031401720,GOVT GIRLS INTER COLLEGE FATEHULLA PUR KHAS DHAMPUR,61,215,0,61,0,215,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
BIJNOR,HALDAUR,9030501608,RAJKEEYA GIRLS INTER COLLEGE JHALU,897,726,0,897,0,726,100.0,100.0,99.9,100.0,Girls Only School,Stable,False
BIJNOR,HALDAUR,9030501903,RAJKIYA HIGH SCHOOL BISAT,41,56,18,23,24,32,56.1,51.4,51.5,57.1,Slightly Girls Heavy,Stable,False
BIJNOR,HALDAUR,9030503603,RAJKIYA HIGH SCHOOL PRATHVIPUR,81,74,34,47,43,31,58.0,56.8,50.0,41.9,Slightly Boys Heavy,Moving to Boys Dominant,True
BIJNOR,JALILPUR,9030604402,GOVT GRILS INTER COLLEGE LUHARPURA,484,380,0,484,0,380,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
BIJNOR,KIRATPUR,9030704706,G.G.I.C. KIRATPUR,1349,829,0,1349,0,829,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
BIJNOR,KIRATPUR,9030708103,RAJKEEY INTER COLLEGE BEGAMPUR SHADI,584,507,253,331,231,276,56.7,57.3,54.9,54.4,Balanced,Stable,False
BIJNOR,KIRATPUR,9030703406,RAJKIYA HIGHSCHOOL PADALA,92,49,36,56,18,31,60.9,60.5,65.5,63.3,Slightly Girls Heavy,Stable,False
BIJNOR,KOTWALI,9030801307,GOV. HIGH SCHOOL MUNAWWARPUR SAID,60,50,25,35,14,36,58.3,64.3,61.9,72.0,Slightly Girls Heavy,Moving to Girls Dominant,False
BIJNOR,KOTWALI,9030811006,GOVE.GIRLS HIGH SCHOOL BUDHAWALA,96,53,49,47,17,36,49.0,55.6,67.2,67.9,Slightly Girls Heavy,Moving to Girls Dominant,False
BIJNOR,KOTWALI,9030806511,GOVT GIRL INTER COLLEGE BARHNAPUA,691,540,0,691,0,540,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
BIJNOR,KOTWALI,9030840102,PANDIT DEENDYAL UPADHAYA RAJKIYA MODEL INTER COLEGE BENIPUR KOPA,349,255,193,156,117,138,44.7,50.4,50.2,54.1,Balanced,Stable,False
BIJNOR,KOTWALI,9030811315,RAJKIYA HIGH SCHOOL,231,166,103,128,68,98,55.4,64.5,62.1,59.0,Slightly Girls Heavy,Stable,False
BIJNOR,MOHD.PUR DEVMAL,9030926001,GOVT GIRLS INTER COLLEGE MEERAPUR BANGAR ,182,494,0,182,0,494,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
BIJNOR,MOHD.PUR DEVMAL,9030909303,RAJKIYA HIGH SCHOOL KAJIWALA,56,60,20,36,22,38,64.3,66.7,57.4,63.3,Slightly Girls Heavy,Stable,False
BIJNOR,NAJIBABAD,9031006410,PT DEENDAYAL UPADHAYA RAJKIYE MODEL INTER COLLEGE SABALGARH BIJNOR,277,221,139,138,110,111,49.8,52.6,50.0,50.2,Balanced,Stable,False
BIJNOR,NAJIBABAD,9031014203,RAJKIYA HIGH SCHOOL  JATTIWALA,101,30,44,57,16,14,56.4,52.3,48.1,46.7,Balanced,Stable,False
BIJNOR,NAJIBABAD,9031006113,RAJKIYA INTER COLLEGE BHAGUWALA,1327,1287,727,600,637,650,45.2,49.1,52.3,50.5,Balanced,Stable,False
BIJNOR,NAJIBABAD(NAGAR),9031602431,GOVT INTER COLLEGE,1146,890,1146,0,890,0,0.0,0.1,0.0,0.0,Boys Only School,Stable,True
BUDAUN,AASAFPUR,9191505203,"GOVT. HS SCHOOL,KORERA",80,105,25,55,47,58,68.7,56.1,57.1,55.2,Slightly Girls Heavy,Moving to Boys Dominant,True
BUDAUN,AMBIYAPUR,9191303203,"GOVT. HIGH SCHOOL, SATAITI",114,94,51,63,47,47,55.3,63.1,54.9,50.0,Balanced,Stable,False
BUDAUN,BISAULI,9191600142,"GOVT. GIRLS INTER COLLEGE,BISOULI",1126,987,0,1126,0,987,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
BUDAUN,BISAULI,9191600150,"GOVT. HIGH SCHOOL, KARANPUR",70,50,27,43,24,26,61.4,54.0,46.2,52.0,Balanced,Stable,False
BUDAUN,BISAULI,9191606505,"GOVT. HS SCHOOL,PAPGAOAN",54,80,34,20,39,41,37.0,41.7,43.7,51.2,Balanced,Moving to Girls Dominant,False
BUDAUN,BISAULI,9191603004,PT. DEENDAYAL UPADHAY GOVT. MODEL INTER COLLEGE NOORPUR,585,234,383,202,106,128,34.5,44.7,49.6,54.7,Balanced,Moving to Girls Dominant,False
BUDAUN,BUDAUN CITY,9192100288,GOVT. GIRLS INTER COLLEGE,1047,927,0,1047,0,927,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
BUDAUN,BUDAUN CITY,9192100333,GOVT. INTER COLLEGE,691,423,691,0,423,0,0.0,0.0,0.0,0.0,Boys Only School,Stable,True
BUDAUN,DATAGANJ,9190800117,"GOVT. GIRLS INTER COLLEGE, DATAGANJ",1143,1305,0,1143,0,1305,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
BUDAUN,DEHGANWAN,9191806202,GOVT INTER COLLEGE NASIRPUR TAPPA MALSAI DEHGANWAN,148,141,70,78,70,71,52.7,51.3,58.5,50.4,Balanced,Stable,False
BUDAUN,DEHGANWAN,9191806301,"GOVT. HS SCHOOL,DAANPUR",34,74,21,13,44,30,38.2,31.6,42.0,40.5,Slightly Boys Heavy,Stable,False
BUDAUN,DEHGANWAN,9191802012,"GOVT. INTER COLLEGE, NADHA BHOOR",169,354,106,63,220,134,37.3,40.4,35.5,37.9,Slightly Boys Heavy,Stable,False
BUDAUN,JAGAT,9190600117,GOVT. HIGH SCHOOL JAGAT,217,203,102,115,108,95,53.0,48.8,41.7,46.8,Balanced,Stable,False
BUDAUN,JAGAT,9190601811,"GOVT. HIGH SCHOOL, KHUNAK",121,138,73,48,84,54,39.7,47.7,35.3,39.1,Slightly Boys Heavy,Stable,False
BUDAUN,JAGAT,9190601915,"GOVT. HS SCHOOL,GURGAWN,JAGAT",107,155,59,48,80,75,44.9,42.1,47.1,48.4,Balanced,Stable,False
BUDAUN,JAGAT,9190602906,"GOVT. HS SCHOOL,UPERA",54,67,25,29,25,42,53.7,61.0,62.7,62.7,Slightly Girls Heavy,Stable,False
BUDAUN,JAGAT,9190600504,"GOVT. INTER COLLEGE, GABHIYAI",153,168,56,97,68,100,63.4,58.7,56.0,59.5,Slightly Girls Heavy,Stable,False
BUDAUN,MIAUN,9191004103,"GOVT. GIRLS HIGH SCHOOL, MANSA NAGLA",56,52,21,35,26,26,62.5,59.0,38.6,50.0,Balanced,Moving to Boys Dominant,True
BUDAUN,QADARCHOWK,9190107203,GOVT INTER COLLEGE CHAUDERA QADARCHOWK,28,89,0,28,0,89,100.0,92.0,100.0,100.0,Girls Only School,Stable,False
BUDAUN,QADARCHOWK,9190102503,"GOVT. HIGH SCHOOL, KADER BARI",107,109,65,42,61,48,39.3,39.0,45.5,44.0,Slightly Boys Heavy,Stable,False
BUDAUN,QADARCHOWK,9190101703,"GOVT. HIGH SCHOOL, MAMOOR GANJ",42,65,18,24,29,36,57.1,51.1,57.1,55.4,Slightly Girls Heavy,Stable,False
BUDAUN,QADARCHOWK,9190104602,"GOVT. INTER COLLEGE,NIZAMPUR",311,388,231,80,261,127,25.7,28.4,31.2,32.7,Slightly Boys Heavy,Stable,False
BUDAUN,QADARCHOWK,9190107202,PT.  DEENDAYAL UPADHYAY GOVT MODEL INTER COLLEGE CHAUDERA,144,278,92,52,172,106,36.1,31.7,33.3,38.1,Slightly Boys Heavy,Stable,False
BUDAUN,SAHASWAN CITY,9191900151,"GOVT. GIRLS INTER COLLEGE, SAHASWAN",40,85,0,40,0,85,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
BUDAUN,SALARPUR,9190403005,"GOVT. HIGH SCHOOL, SILHAIRI",34,71,12,22,27,44,64.7,62.2,67.9,62.0,Slightly Girls Heavy,Stable,False
BUDAUN,SALARPUR,9190405111,"GOVT. HS SCHOOL,CHAKOLAR,SALARPUR",63,91,37,26,41,50,41.3,48.7,59.8,54.9,Balanced,Moving to Girls Dominant,False
BUDAUN,SALARPUR,9190400305,PT.  DEENDAYAL UPADHYAY GOVT MODEL INTER COLLEGE ARSIS BARKHIN,383,351,227,156,195,156,40.7,42.1,44.6,44.4,Slightly Boys Heavy,Stable,False
BUDAUN,SAMRER,9191109503,"GOVT. HIGH SCHOOL, HANSI GANJ",157,103,93,64,71,32,40.8,40.7,36.8,31.1,Slightly Boys Heavy,Stable,False
BUDAUN,SAMRER,9191103104,"GOVT. HS SCHOOL,SEERJAYLAL",96,98,55,41,56,42,42.7,41.5,44.7,42.9,Slightly Boys Heavy,Stable,False
BUDAUN,UJHANI,9190201510,"GOVT. HS SCHOOL,DEHMU",127,88,76,51,53,35,40.2,43.7,52.3,39.8,Slightly Boys Heavy,Stable,False
BUDAUN,UJHANI,9190201511,"GOVT. HS SCHOOL,SIKANDRABAD",71,51,36,35,15,36,49.3,46.1,52.4,70.6,Slightly Girls Heavy,Moving to Girls Dominant,False
BUDAUN,USAWAN,9190903606,"GOVT. HIGH SCHOOL, BHUNDI",188,143,119,69,88,55,36.7,34.6,30.0,38.5,Slightly Boys Heavy,Stable,False
BUDAUN,WAZEERGANJ,9191203129,"GOVT. GIRLS INTER COLLEGE,SAIDPUR",71,78,0,71,0,78,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
BUDAUN,WAZEERGANJ,9191202502,"GOVT. HIGH SCHOOL, SOHI",61,115,31,30,54,61,49.2,53.2,53.4,53.0,Balanced,Stable,False
BUDAUN,WAZEERGANJ,9191205310,"GOVT. HS SCHOOL,NAULI HARNATHPUR",34,50,14,20,23,27,58.8,61.9,63.6,54.0,Balanced,Stable,False
BULANDSHAHR,AGAUTA,9113103504,GOVT HS LUHARLI,18,41,2,16,20,21,88.9,84.2,56.7,51.2,Balanced,Moving to Boys Dominant,True
BULANDSHAHR,ANOOPSHAHAR,9111300603,PT DEENDAYAL UPADHYAY GOVT MODEL INTER COLLEGE SAURAKH,49,137,30,19,89,48,38.8,34.3,31.9,35.0,Slightly Boys Heavy,Stable,False
BULANDSHAHR,ANOOPSHAHAR,9111306105,RAJKIYA UMV BAGSARA,38,53,1,37,10,43,97.4,96.3,88.1,81.1,Girls Dominated,Moving to Boys Dominant,True
BULANDSHAHR,ANOOPSHAHAR,9111305009,RAJKIYA UMV BIROLI,153,177,80,73,105,72,47.7,40.4,40.0,40.7,Slightly Boys Heavy,Stable,False
BULANDSHAHR,ARNIA,9110408204,PT DEENDAYAL UPADHYAY GOVT MODEL INTER COLLEGE DHAKPURA,43,91,29,14,58,33,32.6,31.7,39.5,36.3,Slightly Boys Heavy,Stable,False
BULANDSHAHR,ARNIA,9110406002,RAJKIYA INTER COLLEGE THAGAURA,30,81,13,17,34,47,56.7,55.6,61.4,58.0,Slightly Girls Heavy,Stable,False
BULANDSHAHR,ARNIA,9110403708,RAJKIYA UMV AGHORA,64,89,23,41,39,50,64.1,59.7,51.3,56.2,Slightly Girls Heavy,Stable,False
BULANDSHAHR,B.B.NAGAR,9110700117,GOVT. GIRLS INTER COLLEGE,824,786,0,824,0,786,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
BULANDSHAHR,B.B.NAGAR,9110703906,RAJKIYA HIGH SCH MADONA,43,71,13,30,22,49,69.8,73.2,67.2,69.0,Slightly Girls Heavy,Stable,False
BULANDSHAHR,BULANDSHAHR,9110106909,PT DEENDAYAL UPADHYAY GOVT MODEL INTER COLLEGE NAITHALA HASANPUR,172,185,73,99,85,100,57.6,56.4,57.7,54.1,Balanced,Stable,False
BULANDSHAHR,BULANDSHAHR,9110101704,RAJKIYA H/S DHAMRAWALI,133,143,70,63,81,62,47.4,45.1,39.7,43.4,Slightly Boys Heavy,Stable,False
BULANDSHAHR,BULANDSHAHR,9110104605,RAJKIYA HIGH SCH JALKHERA,64,56,32,32,16,40,50.0,44.4,63.6,71.4,Slightly Girls Heavy,Moving to Girls Dominant,False
BULANDSHAHR,BULANDSHAHR,9110105403,RAJKIYA HIGH SCH KAJAMPUR DEVLI,97,99,52,45,57,42,46.4,43.5,45.8,42.4,Slightly Boys Heavy,Stable,False
BULANDSHAHR,BULANDSHAHR,9110104703,RAJKIYA INTER COLLEGE,184,162,81,103,77,85,56.0,55.8,53.5,52.5,Balanced,Stable,False
BULANDSHAHR,BULANDSHAHR,9110109402,RAJKIYA INTER COLLEGE KHETALPUR BHASAULI,111,145,38,73,67,78,65.8,58.4,57.3,53.8,Balanced,Moving to Boys Dominant,True
BULANDSHAHR,BULANDSHAR NAGAR,9112900123,GOVERMENT INTER COLLEGE,503,725,503,0,725,0,0.0,0.0,0.0,0.0,Boys Only School,Stable,True
BULANDSHAHR,BULANDSHAR NAGAR,9112900133,GOVT GIRLS INTER COLLEGE,1611,1625,0,1611,0,1625,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
BULANDSHAHR,DANPUR,9110302703,GOVT HS AIDALPUR,28,33,7,21,15,18,75.0,66.7,68.7,54.5,Balanced,Moving to Boys Dominant,True
BULANDSHAHR,DANPUR,9110303603,GOVT HS KANHERA,75,90,37,38,53,37,50.7,55.2,44.6,41.1,Slightly Boys Heavy,Stable,False
BULANDSHAHR,DANPUR,9110300104,GOVT. GIRLS INTER COLLEGE,27,44,0,27,0,44,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
BULANDSHAHR,DANPUR,9110300211,GOVT. JHS AKARWAS,34,68,9,25,29,39,73.5,65.7,62.3,57.4,Slightly Girls Heavy,Moving to Boys Dominant,True
BULANDSHAHR,DANPUR,9110303604,PT DEENDAYAL UPADHYAY GOVT MODEL INTER COLLEGE KANHERA,174,158,91,83,71,87,47.7,54.8,51.6,55.1,Slightly Girls Heavy,Stable,False
BULANDSHAHR,DEBAI,9110800110,"GOVERNMENT GIRLS INTER COLLEGE, JAYRAMPUR BANGAR",54,88,0,54,0,88,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
BULANDSHAHR,DEBAI,9110800506,GOVT. GIRLS INTER COLLEGE BILONA ROOP,36,36,0,36,0,36,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
BULANDSHAHR,DEBAI,9110803903,RAJKIYA BALIKA INTER COLLEGE PALAKESAR,266,596,0,266,0,596,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
BULANDSHAHR,DEBAI,9110807504,RAJKIYA HIGH SCHOOL GHOSIPURA,68,48,43,25,14,34,36.8,36.8,52.6,70.8,Slightly Girls Heavy,Moving to Girls Dominant,False
BULANDSHAHR,DEBAI,9110805305,RAJKIYA HIGH SCHOOL SATOHA,171,167,78,93,89,78,54.4,53.3,49.0,46.7,Balanced,Stable,False
BULANDSHAHR,DEBAI,9110801803,"RAJKIYA HIGH SCHOOL, BADARPUR",47,51,16,31,20,31,66.0,67.4,72.7,60.8,Slightly Girls Heavy,Stable,False
BULANDSHAHR,GULAOTI,9111003704,PT DEENDAYAL UPADHYAY GOVT MODEL INTER COLLEGE JAINPUR,292,310,131,161,160,150,55.1,56.1,50.0,48.4,Balanced,Stable,False
BULANDSHAHR,GULAOTI,9111000704,RAJKIYA UMV SAINTHA,49,113,22,27,66,47,55.1,45.1,43.3,41.6,Slightly Boys Heavy,Moving to Boys Dominant,True
BULANDSHAHR,JAHAGIRABAD,9111206006,PT DEENDAYAL UPADHYAY GOVT MODEL INTER COLLEGE KOTHARA KURAINA,90,178,35,55,91,87,61.1,56.9,51.6,48.9,Balanced,Moving to Boys Dominant,True
BULANDSHAHR,JAHAGIRABAD,9111201504,RAJKIYA HIGH SCH DHAKROLI,51,70,14,37,31,39,72.5,56.2,53.1,55.7,Slightly Girls Heavy,Moving to Boys Dominant,True
