District,Block,School_ID,School_Name,School_Growth_Tag,Block_Cluster_Type,Is_Outlier,Outlier_Type
ETAH,NIDHAULI KALAN,9170906602,G.G.I. COLLEGE BAKALPUR,Peaked,Recovery Cluster,No,Normal
ETAH,NIDHAULI KALAN,9170908304,GOVERNMENT GIRLS INTER COLLEGE RAM NAGAR,Recovery,Recovery Cluster,No,Normal
ETAH,NIDHAULI KALAN,9170900504,GOVERNMENT HSS ADHAPURA,Recovery,Recovery Cluster,No,Normal
ETAH,NIDHAULI KALAN,9170907404,GOVERNMENT HSS SHAH BAJPUR,Recovery,Recovery Cluster,No,Normal
ETAH,NIDHAULI KALAN,9170907704,PANDIT DEEN DAYAL UPADHYAY GOVT MODEL INTER COLLEGE GAHARANA ETAH,Consistent Growth,Recovery Cluster,No,Normal
ETAH,SAKEET,9171203106,"GOVT. HIGH SCHOOL, RIJOR",Recovery,Mixed Block,No,Normal
ETAH,SAKEET,9171207019,PANDIT DEEN DAYAL UPADHYAY GOVT MODEL INTER COLLEGE MALAWAN ETAH,Consistent Growth,Mixed Block,No,Normal
ETAH,SHEETAL PUR,9171314101,GOV.GIRLS INTER COLLEGE,Recovery,Mixed Block,No,Normal
ETAH,SHEETAL PUR,9171313404,GOVERNMENT HIGH SCHOOL KASON NIJAMPUR,Recovery,Mixed Block,No,Normal
ETAH,SHEETAL PUR,9171300114,PANDIT DEEN DAYAL UPADHYAY GOVT MODEL INTER COLLEGE JIRSIMI ETAH,Peaked,Mixed Block,No,Normal
ETAWAH,BARHPURA,9310500108,GOVT GIRLS INTER COLLEGE UDDI,Consistent Decline,Isolated Decline,No,Normal
ETAWAH,BHARTHANA,9310702406,GOVT UMV SAMASPURA ETAWA,Volatile,Mixed Block,No,Normal
ETAWAH,CHAKARNAGAR,9310800118,GOVT HIGH SCHOOL KANDESI DHAR,Consistent Growth,Recovery Cluster,No,Normal
ETAWAH,CHAKARNAGAR,9310800130,GOVT UMV IMLIA,Recovery,Recovery Cluster,No,Normal
ETAWAH,CHAKARNAGAR,9310800120,GOVT UPS JAUNANI,Recovery,Recovery Cluster,No,Normal
ETAWAH,CHAKARNAGAR,9310805804,GOVT.  INTER COLLEGE SINDAUS,Recovery,Recovery Cluster,No,Normal
ETAWAH,CHAKARNAGAR,9310800116,GOVT. GIRLS INTER COLLEGE CHAKARNAGAR,Volatile,Recovery Cluster,No,Normal
ETAWAH,CHAKARNAGAR,9310804607,GOVT. HIGHER SECONDARY SCHOOL,Recovery,Recovery Cluster,No,Normal
ETAWAH,ETAWAH NAGAR CHETRA,9310903242,GOVT INTER COLLEGE ETAWAH,Consistent Decline,Mixed Block,No,Normal
ETAWAH,ETAWAH NAGAR CHETRA,9310907904,GOVT. GIRLS INTER COLLEGE,Consistent Decline,Mixed Block,No,Normal
ETAWAH,JASWANT NAGAR,9310410922,GOVT GIRLS INTER COLLEGE JASWANT NAGAR,Recovery,Mixed Block,No,Normal
ETAWAH,JASWANT NAGAR,9310410923,GOVT INTER COLLEGE DHARWAR ETAWAH,Recovery,Mixed Block,No,Normal
ETAWAH,JASWANT NAGAR,9310410925,GOVT UPS BAUTH,Volatile,Mixed Block,No,Normal
ETAWAH,JASWANT NAGAR,9310410926,GOVT UPS BIBAMAU,Peaked,Mixed Block,No,Normal
ETAWAH,JASWANT NAGAR,9310401104,RAJIKIYA UCCATAR MADIMIK VIDHALYA  JASWANTNAGAR ,Volatile,Mixed Block,No,Normal
ETAWAH,MAHEWA,9310201706,GOVT UMV LUDHIYANI,Volatile,Mixed Block,No,Normal
ETAWAH,SAIFAI,9310601706,AMITAB BACHCHAN GOVT. INTER COLLEGE SAIFAI,Stable,Mixed Block,No,Normal
ETAWAH,SAIFAI,9310601722,GOVT GIRLS INTER COLLEGE SAIFAI,Stable,Mixed Block,No,Normal
ETAWAH,SAIFAI,9310601708,GOVT UPS HARCHANDERPUR,Consistent Growth,Mixed Block,No,Normal
ETAWAH,SAIFAI,9310601707,GOVT UPS NAGARIYA KUKPUR,Recovery,Mixed Block,No,Normal
ETAWAH,TAKHA,9310105506,GOVT. HIGHER SECONDARYSCHOOL,Recovery,Mixed Block,No,Normal
FAIZABAD,AMANIGANJ,9470103101,"GOVERNMENT BALIKA INTER COLLEGE, GAHNAG",Consistent Growth,Mixed Block,No,Normal
FAIZABAD,AMANIGANJ,9470109407,GOVERNMENT HIGH SCHOOL MANUDEEH,Recovery,Mixed Block,No,Normal
FAIZABAD,AMANIGANJ,9470103603,GOVT GIRLS HIGHER SECONDARY SCHOOL,Volatile,Mixed Block,No,Normal
FAIZABAD,AYODHYA TOWN AREA,9471502405,"GGIC, FAIZABAD",Consistent Decline,Decline Cluster,No,Normal
FAIZABAD,AYODHYA TOWN AREA,9471501703,"RAJKIYA INTER COLLEGE, FAIZABAD",Consistent Decline,Decline Cluster,No,Normal
FAIZABAD,AYODHYA TOWN AREA,9471300102,TULSI G.G.I.C. AYODHYA,Consistent Decline,Decline Cluster,No,Normal
FAIZABAD,BIKAPUR,9470200402,GOVERNMENT HIGH SCHOOL PURE NANDA TIWARI,Volatile,Mixed Block,No,Normal
FAIZABAD,BIKAPUR,9470205405,GOVT.GIRLS HIGHER SEC. SCHOOL,Volatile,Mixed Block,No,Normal
FAIZABAD,MASAUDHA,9470401503,GGIC GAUHANIYA,Consistent Decline,Isolated Decline,No,Normal
FAIZABAD,MAWAI,9470609301,GOVERENMENT HIGHER SECONDARY SCHOOL,Volatile,Mixed Block,No,Normal
FAIZABAD,MAWAI,9470607608,GOVT INTER COLLEGE SUNBA MAWAI AYODHYA,Recovery,Mixed Block,No,Normal
FAIZABAD,MAYA,9470711203,GOVERNMENT HIGH SCHOOL SCHOOL,Volatile,Mixed Block,No,Normal
FAIZABAD,MAYA,9470706504,"GOVERNMENT HIGHER SECONDARY SCHOOL, BENWA",Recovery,Mixed Block,No,Normal
FAIZABAD,MAYA,9470713301,"GOVERNMENT HIGHER SECONDARY SCHOOL, HARDI",Recovery,Mixed Block,No,Normal
FAIZABAD,MAYA,9471400204,RAJKIYA BALIKA INTER COLLEGE,Volatile,Mixed Block,No,Normal
FAIZABAD,MILKIPUR,9471201503,GOVERNMENT  SECONDARY SCHOOL KAHUA,Recovery,Growth Pocket,No,Normal
FAIZABAD,MILKIPUR,9471207202,GOVERNMENT SECONDARY SCHOOL GARHA,Consistent Growth,Growth Pocket,No,Normal
FAIZABAD,MILKIPUR,9471205909,GOVT INTER COLLEGE TAKSARA MILKIPUR AYODHYA,Consistent Growth,Growth Pocket,No,Normal
FAIZABAD,MILKIPUR,9471202303,GOVT INTER COLLEGE DHAURHARA KALICHARAN INYATNAGAR MILKIPUR AYODHYA,Consistent Growth,Growth Pocket,No,Normal
FAIZABAD,PURA,9470810609,GOVERNMENT HIGH SCHOOL BHADAULI,Volatile,Mixed Block,No,Normal
FAIZABAD,PURA,9470803105,GOVT INTER COLLEGE DADERA PURA AYODHYA,Consistent Growth,Mixed Block,No,Normal
FAIZABAD,RUDAULI,9472302403,GOVERNMENT GIRLS INTER COLLEGE,Consistent Growth,Mixed Block,No,Normal
FAIZABAD,RUDAULI,9470910903,GOVERNMENT HIGH SCHOOL jamuniyamau,Recovery,Mixed Block,No,Normal
FAIZABAD,RUDAULI,9470907604,GOVERNMENT HIGHER SECONDARY,Peaked,Mixed Block,No,Normal
FAIZABAD,RUDAULI,9470902310,GOVT HIGH SCHOOL SUJAGANJ RUDAULI FAIZABAD,Consistent Growth,Mixed Block,No,Normal
FAIZABAD,SOHAWAL,9471004907,G.G.I.C. SALONIYA SOHAWAL,Peaked,Mixed Block,No,Normal
FAIZABAD,SOHAWAL,9471003511,GOVERNMENT HIGH SCHOOL SOURI,Consistent Growth,Mixed Block,No,Normal
FAIZABAD,TARUN,9471101610,G . G . H . S . SCHOOL,Consistent Decline,Isolated Decline,No,Normal
FARRUKHABAD,KAMALGANJ,9290401204,RAJKIY BALIKA UMV,Recovery,Mixed Block,No,Normal
FARRUKHABAD,MOHAMDABAD,9290807807,RAJKEY UCHHTTAR MADHYAMIK VID VIHAR,Recovery,Mixed Block,No,Normal
FARRUKHABAD,NAG. KSH.FAR.BAD,9290703803,RAJKEY BALIKA INTER COLLEGE FATEHGARH,Consistent Decline,Mixed Block,No,Normal
FARRUKHABAD,NAG. KSH.FAR.BAD,9290700202,RAJKEY INTER COLLEGE  FARRUKHABAD,Recovery,Mixed Block,No,Normal
FARRUKHABAD,NAG. KSH.FAR.BAD,9290705325,RAJKEY INTER COLLEGE FATEHGARH,Consistent Decline,Mixed Block,No,Normal
FARRUKHABAD,NAWABGANJ,9290306206,RAM DARSHANI RAJKEEYA INTER COLLEGE,Peaked,Mixed Block,No,Normal
FARRUKHABAD,RAJE PUR,9290505705,"Pt Deendayal Upadhyay Govt Model Inter College, Kankapur",Consistent Growth,Mixed Block,No,Normal
FARRUKHABAD,RAJE PUR,9290508608,RAJKIYA BALIKA INTER COLLEGE RAJEPUR,Consistent Growth,Mixed Block,No,Normal
FARRUKHABAD,RAJE PUR,9290510305,RAJKIYA UCHHTAR MADHYAMIK VIDYALYA KUMHRAUR RAJEPUR FARRUKHABAD,Volatile,Mixed Block,No,Normal
FARRUKHABAD,SHAMSABAD,9290209907,Pt Deendayal Upadhyay Govt Model Inter College Roshanabad,Volatile,Mixed Block,No,Normal
FATEHPUR,AIRAYAN,9421000105,PT D D U GOVT MODEL INTER COLLEGE AILAI,Peaked,Mixed Block,No,Normal
FATEHPUR,AIRAYAN,9421003603,RAJKIYE U.M.V. IJURA KHURD,Recovery,Mixed Block,No,Normal
FATEHPUR,AMAULI,9420201204,RAJKIY UMV BABAI,Recovery,Mixed Block,No,Normal
FATEHPUR,AMAULI,9420201905,RAJKIYE H.S.BAMTHARA,Recovery,Mixed Block,No,Normal
FATEHPUR,AMAULI,9420208603,RAJKIYE U.M.V.RITHWA,Volatile,Mixed Block,No,Normal
FATEHPUR,ASHOTHAR,9420900402,RAJKIYA U.M.V.ADAMPUR SAIBSI,Peaked,Mixed Block,No,Normal
FATEHPUR,ASHOTHAR,9420901704,RAJKIYE H.S.DEVLAN,Volatile,Mixed Block,No,Normal
FATEHPUR,ASHOTHAR,9420903008,RAJKIYE U M V KORRA KANAK,Recovery,Mixed Block,No,Normal
FATEHPUR,ASHOTHAR,9420905205,RAJKIYE UCHHTAR MADHYAMIK VIDALAY SARKANDI ASOTHER,Recovery,Mixed Block,No,Normal
FATEHPUR,BAHUA,9420700923,Pt Deendayal Upadhyay Govt Model Inter College Bahua,Recovery,Mixed Block,No,Normal
FATEHPUR,BAHUA,9420705004,RAJKIYE H.S.MAHNA,Volatile,Mixed Block,No,Normal
FATEHPUR,BAHUA,9420701603,RAJKIYE U M V BIJHAULI,Recovery,Mixed Block,No,Normal
FATEHPUR,BAHUA,9420706802,RAJKIYE U M V CHAK QUAZIPUR,Consistent Growth,Mixed Block,No,Normal
FATEHPUR,BHITAURA,9420605504,Pt Deendayal Upadhyay Govt Model Inter College Latifpur,Volatile,Mixed Block,No,Normal
FATEHPUR,BHITAURA,9420603924,RAJKIYE BALIKA I.C.HUSAINGANJ,Consistent Growth,Mixed Block,No,Normal
FATEHPUR,BHITAURA,9420610905,RAJKIYE U.M.V.UDAI SARAI,Consistent Growth,Mixed Block,No,Normal
FATEHPUR,DEOMAI,9420106903,RAJKIYE U M V PAHARIPUR,Recovery,Mixed Block,No,Normal
FATEHPUR,DEOMAI,9420101103,Rajkiy uchtar madyamik vidyalya bijauli,Recovery,Mixed Block,No,Normal
FATEHPUR,DHATA,9421300402,RAJKIYE U M V ARIYE,Recovery,Mixed Block,No,Normal
FATEHPUR,DHATA,9421304906,RAJKIYE U.M.VIDAYALAYA KOAT,Recovery,Mixed Block,No,Normal
FATEHPUR,DHATA,9421306804,RAJKIYE U.M.VIDAYALAYA RUHELLAPUR,Consistent Growth,Mixed Block,No,Normal
FATEHPUR,HASAWA,9420801105,Pt Deendayal Upadhyay Govt Model Inter College Daniyalpur,Volatile,Recovery Cluster,No,Normal
FATEHPUR,HASAWA,9420802509,RAJKIYE U M V KUSUMBHI,Recovery,Recovery Cluster,No,Normal
FATEHPUR,HASAWA,9420805605,RAJKIYE U M V TEEKAR,Recovery,Recovery Cluster,No,Normal
FATEHPUR,HASAWA,9420801505,RAJKIYE U.M.VIDAYALAYA EKARI,Recovery,Recovery Cluster,No,Normal
FATEHPUR,HATHGAOM,9421201105,PT.DEENDAYAL UPADHYAY GOVT MODEL INTER COLLEGE AMILIHAPAL,Consistent Growth,Mixed Block,No,Normal
FATEHPUR,HATHGAOM,9421207004,RAJKIYE U M V MOHAMMADABAD,Recovery,Mixed Block,No,Normal
FATEHPUR,HATHGAOM,9421200704,RAJKIYE U.M.VIDAYALAYE AKBARPUR CHAURAI,Recovery,Mixed Block,No,Normal
FATEHPUR,KHAJUHA,9420309505,GOV HIGHSCHOOOL SIJAULI FATEHPUR,Recovery,Recovery Cluster,No,Normal
FATEHPUR,KHAJUHA,9420300108,RAJKIYE U M V AJMATPUR,Recovery,Recovery Cluster,No,Normal
FATEHPUR,KHAJUHA,9420303007,RAJKIYE U M V LALPUR DARAUTA,Recovery,Recovery Cluster,No,Normal
FATEHPUR,MALAWAN,9420413105,GOV. HIGHER SECOUNDRY SCHOOL LAHANGI,Recovery,Recovery Cluster,No,Normal
FATEHPUR,MALAWAN,9420410514,GOVT. H.S SCHOOL DEEGH,Volatile,Recovery Cluster,No,Normal
FATEHPUR,MALAWAN,9420413416,RAJKIYE BALIKA I.C.MALWA,Recovery,Recovery Cluster,No,Normal
FATEHPUR,MALAWAN,9420419403,RAJKIYE U M V SIKRODHI,Recovery,Recovery Cluster,No,Normal
FATEHPUR,MALAWAN,9420404106,RAJKIYE UCCHTAR MADHMIK VIDYALAY CHAKKI,Recovery,Recovery Cluster,No,Normal
FATEHPUR,NAGAR BINDKI,9420400103,RAJAKI BALIKA INTER COLLAGE BINDAKI,Recovery,Mixed Block,No,Normal
FATEHPUR,NAGAR FATEHPUR,9421402518,G.G.I.C.,Volatile,Mixed Block,No,Normal
FATEHPUR,NAGAR FATEHPUR,9421401917,G.I.C. FATEHPUR,Peaked,Mixed Block,No,Normal
FATEHPUR,NAGAR FATEHPUR,9421400627,RAJKIYE U.M.VIDAYALAYE ANDULI,Volatile,Mixed Block,No,Normal
FATEHPUR,TELIYANI,9420500305,Pt Deendayal Upadhyay Govt Model Inter College Aladatpur,Consistent Growth,Mixed Block,No,Normal
FATEHPUR,TELIYANI,9420506904,RAJKIYE BALIKA I.C. SAHILI,Consistent Growth,Mixed Block,No,Normal
FATEHPUR,TELIYANI,9420506703,RAJKIYE U M V RAWATPUR,Recovery,Mixed Block,No,Normal
FATEHPUR,TELIYANI,9420505203,RAJKIYE U.M.V.MANSOORMODHANPUR,Recovery,Mixed Block,No,Normal
FATEHPUR,VIJAIPUR,9421110905,RAJKIYE I.C.ARJUNPUR GADHA,Consistent Growth,Mixed Block,No,Normal
FATEHPUR,VIJAIPUR,9421108504,RAJKIYE U M V SITHIYANI,Recovery,Mixed Block,No,Normal
FATEHPUR,VIJAIPUR,9421109205,RAJKIYE U M V TENI,Recovery,Mixed Block,No,Normal
FIROZABAD,ARAWN,9160700106,GOVT. HIGH SCHOOL KARHARA,Recovery,Mixed Block,No,Normal
FIROZABAD,ARAWN,9160708103,GOVT. HIGH SCHOOL KARIKHEDA 1392,Recovery,Mixed Block,No,Normal
FIROZABAD,ARAWN,9160704005,GOVT. HIGH SCHOOL NASUPUR SANJAITI 1393,Volatile,Mixed Block,No,Normal
FIROZABAD,ARAWN,9160702904,GOVT. HIGH SCHOOL SOTHARA,Volatile,Mixed Block,No,Normal
FIROZABAD,EKA,9160908003,GOVT. HIGH SCHOOL BATOLAR 1381,Recovery,Recovery Cluster,No,Normal
FIROZABAD,EKA,9160908206,GOVT. HIGH SCHOOL KONDRA,Recovery,Recovery Cluster,No,Normal
FIROZABAD,EKA,9160911107,GOVT. HIGH SCHOOL NAGLA KHEDA,Recovery,Recovery Cluster,No,Normal
FIROZABAD,FIROZABAD,9160100903,GOVT. HIGH SCHOOL BASAI MUHAMMAD PUR,Consistent Growth,Mixed Block,No,Normal
FIROZABAD,FIROZABAD,9160108003,GOVT. HIGH SCHOOL DABRAI 1361,Recovery,Mixed Block,No,Normal
FIROZABAD,FIROZABAD,9160104204,RAJKIYA INTER COLLEGE RAMDASPURA,Consistent Growth,Mixed Block,No,Normal
FIROZABAD,JASRANA,9160800112,GOVT. GIRLS INTER COLLEGE JASRANA 1067,Peaked,Mixed Block,No,Normal
FIROZABAD,JASRANA,9160801403,GOVT. HIGH SCHOOL NAGLA PATTI 1522,Recovery,Mixed Block,No,Normal
FIROZABAD,KHAIRGARH,9160502805,GOVT. HIGH SCHOOL BARTHARA,Peaked,Mixed Block,No,Normal
FIROZABAD,MADANPUR,9160610502,GOVT. GIRLS INTER COLLEGE NAGAL BALL MADANPUR FZD 1524,Recovery,Mixed Block,No,Normal
FIROZABAD,MADANPUR,9160600306,GOVT. HIGH SCHOOL NAGLA KESARI,Recovery,Mixed Block,No,Normal
FIROZABAD,NARKHI,9161200106,GOVT. HIGH SCHOOL NARKHI 1396,Recovery,Mixed Block,No,Normal
FIROZABAD,SHIKOHABAD,9160202503,GOVT. INTER COLLEGE NASIRPUR,Consistent Decline,Isolated Decline,No,Normal
FIROZABAD,TUNDLA,9160311004,GOVT. GIRLS INTER COLLEGE 1014,Consistent Decline,Recovery Cluster,No,Normal
FIROZABAD,TUNDLA,9160300304,GOVT. HIGH SCHOOL DHIRPURA,Recovery,Recovery Cluster,No,Normal
FIROZABAD,TUNDLA,9160314203,GOVT. HIGH SCHOOL NAGLA PAR 1380,Recovery,Recovery Cluster,No,Normal
FIROZABAD,TUNDLA,9160301603,"GOVT. HIGH SCHOOL NIYAMATPUR, TUNDLA 1382",Peaked,Recovery Cluster,No,Normal
FIROZABAD,TUNDLA,9160304204,GOVT.HIGH SCHOOL THAR BALDI,Recovery,Recovery Cluster,No,Normal
GAUTAM BUDDHA NAGAR,DADRI,9100203403,RAJKIYA GHS SHADIPUR CHHIDOULI,Consistent Growth,Isolated Growth,No,Normal
GAUTAM BUDDHA NAGAR,DANKAUR,9100309607,GOVT HIGHER SEC. SCH. SALEMPUR GURJAR,Recovery,Mixed Block,No,Normal
GAUTAM BUDDHA NAGAR,DANKAUR,9100313807,PT D U GOVT MODEL INTER COLLEGE CHITI,Recovery,Mixed Block,No,Normal
GAUTAM BUDDHA NAGAR,VISRAKH,9100110913,G I C  SECTOR 12 NOIDA,Recovery,Recovery Cluster,No,Normal
GAUTAM BUDDHA NAGAR,VISRAKH,9100110513,GOVT GIRLS INTER COLLEGE HOSHYARPUR,Recovery,Recovery Cluster,No,Normal
GAUTAM BUDDHA NAGAR,VISRAKH,9100101804,MAYAWATI GOVT. GIRLS INTER COLLEGE,Peaked,Recovery Cluster,No,Normal
GAUTAM BUDDHA NAGAR,VISRAKH,9100109906,RAJKIYA UMV CHJARSI,Recovery,Recovery Cluster,No,Normal
GHAZIABAD,BHOJPUR,9090404624,GOVT GIRLS INTER COLLEGE KALCHINA,Stable,Mixed Block,No,Normal
GHAZIABAD,BHOJPUR,9090404619,GOVT HIG SEC NAHALI,Volatile,Mixed Block,No,Normal
GHAZIABAD,BHOJPUR,9090402603,GOVT HIGER SEC VIDAYAL ATAROLI,Volatile,Mixed Block,No,Normal
GHAZIABAD,BHOJPUR,9090406112,GOVT INTER COLLEGE TYODI,Peaked,Mixed Block,No,Normal
GHAZIABAD,BHOJPUR,9090404504,GOVT. INTER COLLEGE MACHRI,Consistent Growth,Mixed Block,No,Normal
GHAZIABAD,BHOJPUR,9090404003,RAJKIYE HIGHSCHOOL HUSSAINPUR DEELNA,Consistent Growth,Mixed Block,No,Normal
GHAZIABAD,GHAZIABAD (MUN.AREA),9090900508,GOVT BALIKA INTER COLLEGE VIJAYNAGAR,Volatile,Mixed Block,No,Normal
GHAZIABAD,GHAZIABAD (MUN.AREA),9090900315,RAJKIYA  INTER  COLLEGE NAND GRAM,Volatile,Mixed Block,No,Normal
GHAZIABAD,LONI,9090107407,MODEL BALAK INTER COLLEGE,Recovery,Mixed Block,No,Normal
GHAZIABAD,LONI,9090107449,MODEL BALIKA INTER COLLEGE,Consistent Growth,Mixed Block,No,Normal
GHAZIABAD,MURAD NAGAR,9090302013,GOVT HIGHER SEC VIDYALAY MATOOR,Peaked,Mixed Block,No,Normal
GHAZIABAD,RAZAPUR,9090201104,GOVT HIGER SEC SCHOOL,Peaked,Mixed Block,No,Normal
GHAZIABAD,RAZAPUR,9090200110,GOVT HIGH SCHOOL NOORPUR,Volatile,Mixed Block,No,Normal
GHAZIPUR,BHADAURA,9650102009,GOVT.G.I.C.DILDARNAGAR,Consistent Growth,Mixed Block,No,Normal
GHAZIPUR,BHADAURA,9650102414,GOVT.G.I.C.GAHMAR,Consistent Growth,Mixed Block,No,Normal
GHAZIPUR,BHAWARCOL,9651303003,GOVT. GIRLS U.M.V. GODI,Consistent Growth,Mixed Block,No,Normal
GHAZIPUR,BHAWARCOL,9651302809,GOVT. GIRLS U.M.V. KANUWAN,Volatile,Mixed Block,No,Normal
GHAZIPUR,BIRNO,9650500915,GOVT. HIGH SCHOOL BIRNO GHAZIPUR,Recovery,Mixed Block,No,Normal
GHAZIPUR,BIRNO,9650506404,GOVT. U.M.V. BAHLOLPUR,Recovery,Mixed Block,No,Normal
GHAZIPUR,DEOKALI,9650800212,GOVERNMENT GIRLS INTER COLLEGE,Recovery,Mixed Block,No,Normal
GHAZIPUR,DEOKALI,9650804204,GOVT. U.M.V. BHIKKHEPUR,Recovery,Mixed Block,No,Normal
GHAZIPUR,DEOKALI,9650808506,RAJKIYA ASHRAM PADDHATI BALIKA VIDYALAYA,Volatile,Mixed Block,No,Normal
GHAZIPUR,GHAZIPUR SADAR,9650302407,GOVT. U.M.V. BAYEPUR DEVKALI,Consistent Growth,Isolated Growth,No,Normal
GHAZIPUR,KARANDA,9650404614,GOVT. GIRLS U.M.V. SAHERI,Recovery,Mixed Block,No,Normal
GHAZIPUR,KARANDA,9650402504,GOVT. U.M.V. KATARIYA,Volatile,Mixed Block,No,Normal
GHAZIPUR,KASIMABAD,9651201409,GOVT. GIRLS I.C. MUBARAKPUR GANGAULI,Recovery,Mixed Block,No,Normal
GHAZIPUR,MANIHARI,9650211707,GOVT GIRLS. U.M.V. BUZURGA,Consistent Decline,Mixed Block,No,Normal
GHAZIPUR,MANIHARI,9650207206,RAJKIYA HIGH SCHOOL SAURI,Peaked,Mixed Block,No,Normal
GHAZIPUR,MANIHARI,9650215604,RAJKIYA U.M.V MADHUBAN GHAZIPUR,Peaked,Mixed Block,No,Normal
GHAZIPUR,MOHAMMADABAD,9651505914,GOVT.  GIRLS INTER COLLEGE,Recovery,Mixed Block,No,Normal
GHAZIPUR,NAGAR CHHETRA,9651701206,G.G.I.C.MAHUABAGH GHAZIPUR,Consistent Growth,Mixed Block,No,Normal
GHAZIPUR,NAGAR CHHETRA,9651705908,GOVT.CITY I.C.GHAZIPUR,Peaked,Mixed Block,No,Normal
GHAZIPUR,REOTIPUR,9651000130,GOVT. U.M.V. REOTIPUR,Consistent Growth,Isolated Growth,No,Normal
GHAZIPUR,SADAT,9651600113,GOVT. GIRLS I.C. SADAT,Recovery,Mixed Block,No,Normal
GHAZIPUR,SADAT,9651605105,GOVT. U.M.V. MAKHDUMPUR,Recovery,Mixed Block,No,Normal
GHAZIPUR,SAIDPUR,9650707603,G.G.I.C. RAMPUR,Volatile,Recovery Cluster,No,Normal
GHAZIPUR,SAIDPUR,9650710211,G.G.I.C. SAIDPUR,Recovery,Recovery Cluster,No,Normal
GHAZIPUR,SAIDPUR,9650705321,GOVT. GIRLS U.M.V. KHANPUR,Recovery,Recovery Cluster,No,Normal
GHAZIPUR,SAIDPUR,9650706507,GOVT. U.M.V. MAUDHA,Recovery,Recovery Cluster,No,Normal
GHAZIPUR,ZAKHANIA,9650906422,GOVT. U.M.V. RAMPUR BALBHADRA,Peaked,Mixed Block,No,Normal
GHAZIPUR,ZAKHANIA,9650906608,RAJKEEY U M V SADARJAHANPUR,Consistent Growth,Mixed Block,No,Normal
GHAZIPUR,ZAMANIA,9651113301,GOVT. GIRLS I.C. ZAMANIA,Consistent Growth,Isolated Growth,No,Normal
GONDA,BELSAR,9531204906,G. H. S. AKAUNI,Peaked,Mixed Block,No,Normal
GONDA,BELSAR,9531200505,G.H.S. LAUWWA TEPRA,Volatile,Mixed Block,No,Normal
GONDA,BELSAR,9531204020,G.H.S. SONAULI MOHAMMADPUR DEEH,Consistent Growth,Mixed Block,No,Normal
GONDA,CHHAPIA,9530511501,G.G.I.C.MASKANWA,Recovery,Mixed Block,No,Normal
GONDA,CHHAPIA,9530503803,RAJKIYA INTER COLLEGE TALAGANJ GRANT CHHAPIA GONDA,Consistent Growth,Mixed Block,No,Normal
GONDA,COLONELGANJ,9531502404,G.H.S. RAMPUR TEPRA,Peaked,Mixed Block,No,Normal
GONDA,GONDA(MUN. CORP.),9531100605,FAQRUDDIN ALI  AHMAD G.I.C.,Peaked,Mixed Block,No,Normal
GONDA,GONDA(MUN. CORP.),9531101002,G.G.I.C. GONDA`,Peaked,Mixed Block,No,Normal
GONDA,HALDHARMAU,9531307304,G.H.S. PAHARAPUR,Volatile,Mixed Block,No,Normal
GONDA,ITIYATHOK,9531908903,G.H.S. BASTI  ITIYATHOK,Recovery,Mixed Block,No,Normal
GONDA,JHANJHRI,9530905604,ABHINAV VIDYALAY KANSAPUR,Volatile,Mixed Block,No,Normal
GONDA,JHANJHRI,9530914403,G.H.S. DAULATPUR,Consistent Decline,Mixed Block,No,Normal
GONDA,JHANJHRI,9530910502,G.H.S. JAMDARA,Recovery,Mixed Block,No,Normal
GONDA,KATRA BAZAR,9531403703,G.H.S. SEHARIYA KALA,Recovery,Mixed Block,No,Normal
GONDA,MANKAPUR,9530809904,G.H.S. MACHCHLI GAON,Volatile,Mixed Block,No,Normal
GONDA,MANKAPUR,9530810204,G.H.S. MAHEVA GOPAL,Recovery,Mixed Block,No,Normal
GONDA,MUJEHNA,9530300603,G.H.S. KOLHUA,Volatile,Mixed Block,No,Normal
GONDA,MUJEHNA,9530305903,G.H.S. PEDARAN,Recovery,Mixed Block,No,Normal
GONDA,NAWAB GANJ,9532700904,G.H.S. MADHAVAPUR TIKRI,Recovery,Mixed Block,No,Normal
GONDA,PANDRI KRIPAL,9530703607,G.H.S. GILAULI,Recovery,Mixed Block,No,Normal
GONDA,PANDRI KRIPAL,9530703503,G.H.S. MUNDERWA MAFI,Peaked,Mixed Block,No,Normal
GONDA,PANDRI KRIPAL,9530701803,G.H.S. SISAI TIKARIYA,Recovery,Mixed Block,No,Normal
GONDA,PARASPUR,9530601106,G.H.S. TYORASI,Consistent Growth,Isolated Growth,No,Normal
GONDA,RUPAIDEEH,9532500403,G.H.S. ACHAL NAGAR,Volatile,Mixed Block,No,Normal
GONDA,TARABGANJ,9530403403,G.H.S. RANGI,Volatile,Mixed Block,No,Normal
GONDA,TARABGANJ,9530405203,RAJKIYA INTER COLLEGE KARNIPUR TARABGANJ GONDA,Consistent Growth,Mixed Block,No,Normal
GORAKHPUR,BAANSGAON,9580413514,GOVT INTER COLLEGE BANSGAON,Volatile,Mixed Block,No,Normal
GORAKHPUR,BADHALGANJ,9581212401,RAJKIYA HIGH SCHOOL BAIRIYA KHAS BADAHALGANJ,Recovery,Mixed Block,No,Normal
GORAKHPUR,BELGHAT,9581700504,GOVT HIGH BARIGAON BELGHAT GKP,Volatile,Mixed Block,No,Normal
