District,Block,School_ID,School_Name,C8,C9,C10,C11,C12,Total,Share_C8,Share_C9,Share_C10,Share_C11,Share_C12,HHI_2223,HHI_2526,HHI_Trend,Dominant_Class,Top2_Classes_pct,Concentration_Tag
CHITRAKOOT,CHITRAKOOT,9410109503,GOVT. HIGH SCHOOL SHIVRAMPUR,0,47,58,0,0,105,0.0,0.4476,0.5524,0.0,0.0,0.503,0.5055,Stable,Class 10,100.0,Highly Concentrated
CHITRAKOOT,CHITRAKOOT (URBAN),9410600186,G.G.I.C. KARWI,61,137,126,133,109,566,0.1078,0.242,0.2226,0.235,0.1926,0.2365,0.2121,Stable,Class 9,47.7,Perfectly Balanced
CHITRAKOOT,MANIKPUR,9410507201,G.G.I.C. MANIKPUR,28,80,56,42,46,252,0.1111,0.3175,0.2222,0.1667,0.1825,0.2332,0.2236,Stable,Class 9,54.0,Balanced
CHITRAKOOT,MANIKPUR,9410504607,GOVT. HIGH SCHOOL BADI MADAIYAN,0,41,41,0,0,82,0.0,0.5,0.5,0.0,0.0,0.5106,0.5,Stable,Class 9,100.0,Highly Concentrated
CHITRAKOOT,MANIKPUR,9410504704,GOVT. HIGH SCHOOL DADARI MAFI,0,46,34,0,0,80,0.0,0.575,0.425,0.0,0.0,0.5013,0.5112,Stable,Class 9,100.0,Highly Concentrated
CHITRAKOOT,MANIKPUR,9410506109,GOVT. HIGH SCHOOL ELHA,0,19,16,0,0,35,0.0,0.5428,0.4571,0.0,0.0,0.5346,0.5037,Stable,Class 9,100.0,Highly Concentrated
CHITRAKOOT,MANIKPUR,9410500910,GOVT. HIGH SCHOOL ETAWA DUDAILA,0,44,33,0,0,77,0.0,0.5714,0.4286,0.0,0.0,0.5021,0.5102,Stable,Class 9,100.0,Highly Concentrated
CHITRAKOOT,MANIKPUR,9410500113,PT DEEN DAYAL UPADHYAY GOVT MODEL I C UNCHADEEH CHITRAKOOT,21,88,93,47,51,300,0.07,0.2933,0.31,0.1567,0.17,0.2745,0.2405,Stable,Class 10,60.3,Balanced
CHITRAKOOT,MAU,9410304106,G.I.C. BARGARH,118,311,200,229,219,1077,0.1096,0.2888,0.1857,0.2126,0.2033,0.2176,0.2164,Stable,Class 9,50.1,Perfectly Balanced
CHITRAKOOT,MAU,9410304009,GOVT. HIGH SCHOOL BIYAWAL,0,70,49,0,0,119,0.0,0.5882,0.4118,0.0,0.0,0.5027,0.5156,Stable,Class 9,100.0,Highly Concentrated
CHITRAKOOT,MAU,9410300503,GOVT. HIGH SCHOOL MANDAUR,0,87,60,0,0,147,0.0,0.5918,0.4082,0.0,0.0,0.625,0.5169,Becoming More Balanced,Class 9,100.0,Highly Concentrated
CHITRAKOOT,MAU,9410304803,GOVT. HIGH SCHOOL MURKA,0,27,26,0,0,53,0.0,0.5094,0.4906,0.0,0.0,0.5025,0.5002,Stable,Class 9,100.0,Highly Concentrated
CHITRAKOOT,MAU,9410302604,GOVT. HIGH SCHOOL TIKARA,0,62,35,0,0,97,0.0,0.6392,0.3608,0.0,0.0,0.5006,0.5387,Stable,Class 9,100.0,Highly Concentrated
CHITRAKOOT,MAU,9410305004,PT DEEN DAYAL UPADHYAY GOVT MODEL I C HARDI KALA CHITRAKOOT,30,50,54,44,42,220,0.1364,0.2273,0.2455,0.2,0.1909,0.238,0.2069,Stable,Class 10,47.3,Perfectly Balanced
CHITRAKOOT,PAHADI,9410207501,GOVT. HIGH SCHOOL ASHOH,0,56,56,27,2,141,0.0,0.3972,0.3972,0.1915,0.0142,0.5017,0.3523,Becoming More Balanced,Class 9,79.4,Moderately Concentrated
CHITRAKOOT,PAHADI,9410200304,GOVT. HIGH SCHOOL CHANDI,0,94,75,0,0,169,0.0,0.5562,0.4438,0.0,0.0,0.5,0.5063,Stable,Class 9,100.0,Highly Concentrated
CHITRAKOOT,PAHADI,9410205101,GOVT. HIGH SCHOOL GAUHANI,0,23,29,0,0,52,0.0,0.4423,0.5577,0.0,0.0,0.5094,0.5067,Stable,Class 10,100.0,Highly Concentrated
CHITRAKOOT,PAHADI,9410203801,GOVT. HIGH SCHOOL MAMSI BUJURGA,0,40,23,0,0,63,0.0,0.6349,0.3651,0.0,0.0,0.5058,0.5364,Stable,Class 9,100.0,Highly Concentrated
CHITRAKOOT,PAHADI,9410202505,GOVT. HIGH SCHOOL MIRJAPUR,0,32,58,0,0,90,0.0,0.3556,0.6444,0.0,0.0,0.5171,0.5417,Stable,Class 10,100.0,Highly Concentrated
CHITRAKOOT,PAHADI,9410206505,GOVT. HIGH SCHOOL NONAR,0,36,30,0,0,66,0.0,0.5454,0.4545,0.0,0.0,0.5027,0.5041,Stable,Class 9,100.0,Highly Concentrated
CHITRAKOOT,PAHADI,9410202404,GOVT. HIGH SCHOOL SURSEN,0,55,50,0,0,105,0.0,0.5238,0.4762,0.0,0.0,0.5002,0.5011,Stable,Class 9,100.0,Highly Concentrated
CHITRAKOOT,PAHADI,9410205407,RAJKIYA KANYA UCHCHATAR MADHYAMIK VIDYALYA GANEEWA CHITRAKOOT,0,26,24,0,0,50,0.0,0.52,0.48,0.0,0.0,0.5488,0.5008,Stable,Class 9,100.0,Highly Concentrated
CHITRAKOOT,PAHADI,9410202022,SAMAJWADI ABHINAV VIDYALAYA SARDHUWA,55,31,27,0,0,113,0.4867,0.2743,0.2389,0.0,0.0,0.3375,0.3693,Stable,Class 8,76.1,Moderately Concentrated
CHITRAKOOT,RAM NAGAR,9410403909,G.G.I.C. RAJAPUR,65,154,139,150,148,656,0.0991,0.2348,0.2119,0.2287,0.2256,0.2344,0.213,Stable,Class 9,46.3,Perfectly Balanced
CHITRAKOOT,RAM NAGAR,9410401803,GOVT. HIGH SCHOOL SIRAWAL,0,69,57,0,0,126,0.0,0.5476,0.4524,0.0,0.0,0.5009,0.5045,Stable,Class 9,100.0,Highly Concentrated
DEORIA,BARAHAJ,9601701602,R.U.M.V. BADKA GAON,0,58,65,0,0,123,0.0,0.4715,0.5285,0.0,0.0,0.5022,0.5016,Stable,Class 10,100.0,Highly Concentrated
DEORIA,BARAHAJ,9601703905,RAJKIY U.M.V.LABAKANI GANGA,0,32,41,0,0,73,0.0,0.4384,0.5616,0.0,0.0,0.5,0.5076,Stable,Class 10,100.0,Highly Concentrated
DEORIA,BARAHAJ,9601704611,RAJKIYA UMV PAINA,0,30,29,0,0,59,0.0,0.5085,0.4915,0.0,0.0,0.5038,0.5001,Stable,Class 9,100.0,Highly Concentrated
DEORIA,BHATNI,9600803917,RAJIYA U.M.V.BHARHE CHAURA,0,9,13,0,0,22,0.0,0.4091,0.5909,0.0,0.0,0.5006,0.5165,Stable,Class 10,100.0,Highly Concentrated
DEORIA,DEORIA NAGAR KSHETRA,9601502902,GOVERMENT INTER COLLEGE DEORIA,201,539,363,571,436,2110,0.0953,0.2555,0.172,0.2706,0.2066,0.226,0.2199,Stable,Class 11,52.6,Perfectly Balanced
DEORIA,DEORIA NAGAR KSHETRA,9601502903,KASTUEBA RAJKIY GIRLS INTER COLLEGE DEORIA,45,203,205,270,291,1014,0.0444,0.2002,0.2022,0.2663,0.287,0.2207,0.2362,Stable,Class 12,55.3,Balanced
DEORIA,DESAHI DEORIA,9601802206,PT DEEN DAYAL UPADHYAY I C TILA TALI DESAHI DEORIA DEORIA,9,43,50,44,106,252,0.0357,0.1706,0.1984,0.1746,0.4206,0.3661,0.2772,Becoming More Balanced,Class 12,61.9,Balanced
DEORIA,GAURI BAZAR,9600108705,G.G.H.S. SCHOOL INDUPUR,0,51,41,56,59,207,0.0,0.2464,0.1981,0.2705,0.285,0.2554,0.2544,Stable,Class 12,55.6,Balanced
DEORIA,GAURI BAZAR,9600102903,RAJKIY U.M.V.BAGAPAR,0,26,27,0,0,53,0.0,0.4906,0.5094,0.0,0.0,0.5009,0.5002,Stable,Class 10,100.0,Highly Concentrated
DEORIA,GAURI BAZAR,9600109103,RAJKIY U.M.V.SAVANA  LAXMAN,0,50,30,0,0,80,0.0,0.625,0.375,0.0,0.0,0.5017,0.5312,Stable,Class 9,100.0,Highly Concentrated
DEORIA,LAR,9601404204,RAJKIY U.M.V.KUNDAULI,0,20,3,0,0,23,0.0,0.8695,0.1304,0.0,0.0,0.6701,0.7732,Becoming More Concentrated,Class 9,100.0,Extreme Concentration
DEORIA,PATTHRDEVA,9600503905,GOVT.H.S.SCHOOL MALGHOT BIRAICHA,0,11,11,0,0,22,0.0,0.5,0.5,0.0,0.0,0.5179,0.5,Stable,Class 9,100.0,Highly Concentrated
DEORIA,PATTHRDEVA,9600503804,R .UMV RAMPUR MAHUARI,0,18,29,0,0,47,0.0,0.383,0.617,0.0,0.0,0.5098,0.5274,Stable,Class 10,100.0,Highly Concentrated
DEORIA,RUDRAPUR,9600706504,RAJKIY U.M.V.SILHATA,0,22,29,0,0,51,0.0,0.4314,0.5686,0.0,0.0,0.5115,0.5094,Stable,Class 10,100.0,Highly Concentrated
DEORIA,RUDRAPUR,9600701103,RAJKIYA U.M.V.GONAH SURTPURA,0,9,2,0,0,11,0.0,0.8181,0.1818,0.0,0.0,0.645,0.7025,Becoming More Concentrated,Class 9,100.0,Extreme Concentration
DEORIA,RUDRAPUR,9600700903,RAJKIYA U.M.V.NAKAEL,0,48,44,0,0,92,0.0,0.5217,0.4783,0.0,0.0,0.5045,0.5009,Stable,Class 9,100.0,Highly Concentrated
DEORIA,SALIMPUR,9600405612,GOVT. G. INTER COLLEGE,1,2,7,1,0,11,0.0909,0.1818,0.6363,0.0909,0.0,0.2449,0.4545,Becoming More Concentrated,Class 10,81.8,Highly Concentrated
ETAH,ALIGANJ,9170111309,CHAMPADEVI G.G.I.C. RAJA KA RAMPUR,44,122,98,79,115,458,0.0961,0.2664,0.214,0.1725,0.2511,0.222,0.2188,Stable,Class 9,51.7,Perfectly Balanced
ETAH,ALIGANJ,9170102704,GOVERNMENT HIGH SCHOOL M.NAGAR BAJHERA,0,33,16,0,0,49,0.0,0.6735,0.3265,0.0,0.0,0.5033,0.5602,Becoming More Concentrated,Class 9,100.0,Highly Concentrated
ETAH,ALIGANJ,9170102705,PANDIT DEEN DAYAL UPADHYAY GOVT MODEL INTER COLLEGE M NAGAR BAJHERA ETAH,10,24,16,8,17,75,0.1333,0.32,0.2133,0.1067,0.2267,0.2866,0.2284,Becoming More Balanced,Class 9,54.7,Balanced
ETAH,AWAGARH,9170306407,GOVERNMENT HSS KUSAWA,0,22,28,0,0,50,0.0,0.44,0.56,0.0,0.0,0.5528,0.5072,Stable,Class 10,100.0,Highly Concentrated
ETAH,AWAGARH,9170307510,"GOVT. HIGH SCHOOL, KUSET",0,32,19,0,0,51,0.0,0.6274,0.3725,0.0,0.0,0.5291,0.5325,Stable,Class 9,100.0,Highly Concentrated
ETAH,AWAGARH,9170305106,PANDIT DEEN DAYAL UPADHYAY GOVT MODEL INTER COLLEGE ISAULI ETAH,25,68,66,44,38,241,0.1037,0.2822,0.2739,0.1826,0.1577,0.2565,0.2236,Stable,Class 9,55.6,Balanced
