District,Block,School_ID,School_Name,SegA_2223,SegB_2223,SegA_2526,SegB_2526,SegA_Growth_pct,SegB_Growth_pct,Ratio_2223,Ratio_2324,Ratio_2425,Ratio_2526,Ratio_Trend,Segment_Tag
MAHOBA,CHARKHARI,9390104303,GOVT HIGH SCHOOL SHIVHAR,110,0,125,0,13.64,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MAHOBA,CHARKHARI,9390106604,GOVT. HIGH SCHOOL PUNNIYA,45,0,90,0,100.0,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MAHOBA,CHARKHARI,9390103212,GOVT. HIGH SCHOOL SOOPA,92,0,95,0,3.26,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MAHOBA,CHARKHARI,9390105912,PANDIT DEEN DYAL IC RIWAI CHARKHARI,54,87,130,129,140.74,48.28,161.1,125.4,111.7,99.2,Declining,Senior Dropout
MAHOBA,CHARKHARI URBAN,9390108524,G.IC. CHARKHARI,585,604,528,431,-9.74,-28.64,103.2,106.1,100.0,81.6,Declining,Both Declining
MAHOBA,CHARKHARI URBAN,9390108523,GIRLS INTER COLLEGE CHARKHARI.,612,626,591,575,-3.43,-8.15,102.3,103.3,107.4,97.3,Declining,Both Declining
MAHOBA,JAITPUR,9390200144,G.G.I.C. JAITPUR,192,198,159,206,-17.19,4.04,103.1,96.0,103.1,129.6,Improving,Sr Secondary Only
MAHOBA,JAITPUR,9390204803,GOVT HIGH SCHOOL LAMOURA JAITPUR,158,0,137,0,-13.29,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MAHOBA,JAITPUR,9390205602,GOVT HIGH SCHOOL MAJHGAWA KHURD,45,0,81,0,80.0,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MAHOBA,JAITPUR,9390208303,GOVT HIGH SCHOOL RAWATPURA,61,0,51,0,-16.39,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MAHOBA,JAITPUR,9390207610,GOVT. GIRLS INTER COLLEGE KULPAHAR,49,50,14,32,-71.43,-36.0,102.0,153.6,313.3,228.6,Improving,Both Declining
MAHOBA,JAITPUR,9390205703,GOVT. HIGH SCHOOL INDRAHATA,220,0,164,0,-25.45,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MAHOBA,JAITPUR,9390205306,GOVT. HIGH SCHOOL MAHUAA BANDH,83,0,83,0,0.0,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MAHOBA,JAITPUR,9390212703,GOVT. HIGH SCHOOL MUHARI,13,0,25,0,92.31,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MAHOBA,JAITPUR,9390200126,GOVT. INTER COLLEGE JAITPUR,173,215,230,204,32.95,-5.12,124.3,110.2,100.0,88.7,Declining,Senior Dropout
MAHOBA,JAITPUR,9390209206,GOVT. INTER COLLEGE SUGIRA JAITPUR ,84,13,212,160,152.38,1130.77,15.5,36.3,63.7,75.5,Improving,Both Growing
MAHOBA,JAITPUR,9390201316,PANDIT DEEN DAYAL UPADHYAY GOVT MODEL INTER COLLEGE AJNAR,386,366,310,363,-19.69,-0.82,94.8,141.1,169.3,117.1,Improving,Both Declining
MAHOBA,KABRAI,9390302303,GOVT HIGH SCHOOL JYORAIYA,65,0,63,0,-3.08,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MAHOBA,KABRAI,9390313603,GOVT HIGH SCHOOL KULKUWAN,50,0,44,0,-12.0,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MAHOBA,KABRAI,9390310904,GOVT HIGH SCHOOL RIWAI SUNAICHA,64,0,62,0,-3.12,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MAHOBA,KABRAI,9390304706,GOVT HIGH SCHOOL SINGHANPUR BAGHARAI,178,0,196,0,10.11,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MAHOBA,KABRAI,9390300909,GOVT. HIGH SCHOOL PIPRAMAF,283,0,275,0,-2.83,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MAHOBA,KABRAI,9390309015,GOVT. HIGH SCHOOL SIJAHARI,192,0,180,0,-6.25,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MAHOBA,KABRAI,9390304808,GOVT. HIGH SCHOOL SURHA,102,0,93,0,-8.82,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MAHOBA,KABRAI,9390301606,GOVT. INTER COLLEGE SHRINAGAR,1226,1159,1044,1108,-14.85,-4.4,94.5,110.2,109.9,106.1,Improving,Both Declining
MAHOBA,KABRAI,9390313808,GOVT. PT. DEENDAYAL UPADHYAY MODEL INTER COLLEGE CHICHARA,192,152,175,142,-8.85,-6.58,79.2,99.3,96.4,81.1,Improving,Both Declining
MAHOBA,NAGAR PALIKA MAHOBA,9390500939,GOVERNMENT  GIRLS INTER COLLEGE MAHOBA,2096,2018,1980,2064,-5.53,2.28,96.3,102.0,102.5,104.2,Improving,Sr Secondary Only
MAHOBA,NAGAR PALIKA MAHOBA,9390500965,GOVT.INTER COLLEGE,481,412,437,479,-9.15,16.26,85.7,92.4,106.6,109.6,Improving,Sr Secondary Only
MAHOBA,PANWARI,9390409103,GOVT HIGH SCHOOL BIJRARI,42,0,22,0,-47.62,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MAHOBA,PANWARI,9390401803,GOVT HIGH SCHOOL NAIPURA,65,0,66,0,1.54,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MAHOBA,PANWARI,9390410504,GOVT HIGH SCHOOL SILALPURA,45,0,22,0,-51.11,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MAHOBA,PANWARI,9390406729,GOVT. GIRLS INTER COLLEGE PANWARI,218,179,239,230,9.63,28.49,82.1,103.6,82.9,96.2,Improving,Both Growing
MAHOBA,PANWARI,9390408604,GOVT. HIGH SCHOOL DULARA,153,0,116,0,-24.18,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MAHOBA,PANWARI,9390402307,PANDIT DEEN DAYAL UPADHYAY GOVT MODEL INTER COLLEGE KANKUA,152,99,195,149,28.29,50.51,65.1,108.5,89.3,76.4,Improving,Both Growing
MAINPURI,BARNAHAL,9180905706,G.U.M. VID CHANDIKARA,68,0,20,0,-70.59,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MAINPURI,BEWAR,9180502405,G HIGH SCHOOL AMEHRA,91,0,63,0,-30.77,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MAINPURI,BEWAR,9180505105,G.G.I.C MANPUR HARI,80,47,92,44,15.0,-6.38,58.7,79.2,54.6,47.8,Declining,Secondary Only
MAINPURI,BEWAR,9180512611,GOVT HIGH SCHOOL PARONKHA,118,0,101,0,-14.41,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MAINPURI,GHIROR,9180204402,GOVT HIGH SCHOOL NAGLA BHARA,65,0,48,0,-26.15,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MAINPURI,GHIROR,9180206802,Late S.R.V.S.YADAV GOVERMENT INTER COLLEGE NAGLA HAAR,42,42,59,65,40.48,54.76,100.0,44.3,56.4,110.2,Improving,Both Growing
MAINPURI,GHIROR,9180210215,Pt Deendayal Upadhyay Govt Model Inter College Shahjahanpur,64,8,82,87,28.12,987.5,12.5,104.4,158.3,106.1,Improving,Both Growing
MAINPURI,GHIROR,9180200123,RAJKIA GIRLS INTER COLLEGE,219,184,150,228,-31.51,23.91,84.0,118.9,159.2,152.0,Improving,Sr Secondary Only
MAINPURI,GHIROR,9180208103,RAJKIIYA HIGH SCHOOL DHAURASI GHIROR,73,0,60,0,-17.81,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MAINPURI,GHIROR,9180207308,RAJKIYA HIGH SCHOOL MADHAILA  GHIROR,81,0,68,0,-16.05,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MAINPURI,JAGIR,9180703005,RAJKIYA HIGH SCHOOL RATANPUR BARA,52,0,69,0,32.69,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MAINPURI,KARHAL,9180811515,G.G.I.C KARHAL MAINPURI,331,182,223,165,-32.63,-9.34,55.0,68.5,81.2,74.0,Improving,Both Declining
MAINPURI,KARHAL,9180808904,GOVERMENT GIRLS INTER COLLEGE KHERA,40,10,104,41,160.0,310.0,25.0,20.0,33.3,39.4,Improving,Both Growing
MAINPURI,KARHAL,9180803004,GOVT. HIGH SCHOOL NAKAU KARHAL MAINPURI,50,0,53,0,6.0,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MAINPURI,KARHAL,9180805408,PT DEEN DAYAL GOVT INTER COLLEGE MODEL INTER COLLEGE SAHAN,207,104,138,134,-33.33,28.85,50.2,59.7,96.8,97.1,Improving,Sr Secondary Only
MAINPURI,KISHANI,9180618702,SWAMI SADANAND GOVT.GIRLS IC KISHNI,66,58,43,87,-34.85,50.0,87.9,111.7,173.5,202.3,Improving,Sr Secondary Only
MAINPURI,KURAWALI,9180302903,G.I.C.H.S.ROSINGPUR,60,0,135,0,125.0,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MAINPURI,MAINPURI,9180106610,"G.G.I.C. RATHERA, MAINPURI",74,40,61,51,-17.57,27.5,54.1,84.2,94.7,83.6,Improving,Sr Secondary Only
MAINPURI,MAINPURI,9180115230,G.I.C. MAINPURI,419,351,160,211,-61.81,-39.89,83.8,110.0,143.9,131.9,Improving,Both Declining
MAINPURI,MAINPURI,9180100904,GOVERMENT H.S.S. DALIPPUR SATHINI,51,0,53,0,3.92,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MAINPURI,MAINPURI,9180103505,GOVT. HIGH SCHOOL ANGAUTHA,89,0,60,0,-32.58,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MAINPURI,MAINPURI-CITY,9181002917,RAJKIY KANYA INTER COLLEGE DEVI ROAD MAINPURI,565,308,346,348,-38.76,12.99,54.5,76.8,92.1,100.6,Improving,Sr Secondary Only
MAINPURI,SULTANGANJ,9180400203,GOVT.HIGH SCHOOL LEHRA,56,0,80,0,42.86,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MATHURA,BALDEO,9141004321,GOVERMENT GIRLS INTER COLLEGE  BALDEO,41,17,47,26,14.63,52.94,41.5,60.5,64.1,55.3,Improving,Both Growing
MATHURA,BALDEO,9141004008,GOVT HIGH SCHOOL AKOS,68,0,48,0,-29.41,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MATHURA,BALDEO,9141000610,GOVT HIGH SCHOOL DAGENTA,171,0,104,0,-39.18,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MATHURA,BALDEO,9141003708,PT DEENDAYAL UPADHYAY GOV MODEL INTER COLLEGE BAROLI,100,23,95,94,-5.0,308.7,23.0,56.2,84.2,98.9,Improving,Sr Secondary Only
MATHURA,CHAUMUHAN,9140503608,GOVT HIGH SCHOOL SENVA,37,0,66,0,78.38,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MATHURA,CHAUMUHAN,9140501103,GOVT HIGH SCHOOL SYARAHA,78,0,79,0,1.28,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MATHURA,CHAUMUHAN,9140504205,PT DEENDAYAL UPADHYAY GOV MODEL INTER COLLEGE SIHANA,76,17,141,84,85.53,394.12,22.4,44.7,49.2,59.6,Improving,Both Growing
MATHURA,CHHATA,9140402604,GOVT HIGH SCHOOL HUSAINI,52,0,65,0,25.0,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MATHURA,CHHATA,9140407405,GOVT HIGH SCHOOL TOOMAULA,44,0,48,0,9.09,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MATHURA,FARAH,9140201706,GOVT  GIRLS  INTER  COLLEGE PARKHAM,103,48,134,74,30.1,54.17,46.6,46.4,37.3,55.2,Improving,Both Growing
MATHURA,FARAH,9140200114,GOVT  GIRLS  INTER COLLEGE  FARAH,478,353,478,370,0.0,4.82,73.8,108.8,99.4,77.4,Improving,Sr Secondary Only
MATHURA,FARAH,9140204703,GOVT HIGH SCHOOL BHADAYA GANGADHER,30,0,74,0,146.67,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MATHURA,FARAH,9140202707,GOVT HIGH SCHOOL JHUDAVAI,50,0,71,0,42.0,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MATHURA,GOVERDHAN,9140301609,GOVERNMENT GIRLS INTER COLLEGE ADING,205,118,217,162,5.85,37.29,57.6,76.0,74.9,74.7,Improving,Both Growing
MATHURA,GOVERDHAN,9140308116,GOVT  BHARTIY  INTER  COLLEGE    ADING,107,111,139,109,29.91,-1.8,103.7,103.5,91.1,78.4,Declining,Senior Dropout
MATHURA,GOVERDHAN,9140303404,GOVT. HIGH SCHOOL BACHGAON,54,0,72,0,33.33,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MATHURA,GOVERDHAN,9140303304,PT DEENDAYAL UPADHYAY GOV MODEL INTER COLLEGE PADAL,66,9,76,26,15.15,188.89,13.6,44.7,62.5,34.2,Improving,Both Growing
MATHURA,MANT,9140701905,GOV. HIGH SCHOOL BIWAVALI,37,0,56,0,51.35,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MATHURA,MANT,9140707903,GOVT HIGH SCHOOL BHADRAVAN,146,0,128,0,-12.33,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MATHURA,MANT,9140700311,PT.DEENDAYAL UPADHYAY GOVT. MODEL I.C KARAHARI MANT,98,46,93,59,-5.1,28.26,46.9,125.9,109.2,63.4,Improving,Sr Secondary Only
MATHURA,MANT,9140713301,RAJ.K.INT.COLL. SIRI.KI.NAGARIYA,23,14,37,9,60.87,-35.71,60.9,158.3,68.0,24.3,Declining,Senior Collapse
MATHURA,MANT,9140704602,govt high school nagala dani,48,0,69,0,43.75,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MATHURA,MATHURA,9140109105,GOVT HIGH SCHOOL BHAINSA,79,0,100,0,26.58,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MATHURA,MATHURA,9140103403,GOVT HIGH SCHOOL FAINCHARI,39,0,92,0,135.9,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MATHURA,MATHURA,9140104518,PT DEEN DAYAL UPADHYAY GOVT MODEL INTER COLLEGE JAIT,79,94,104,154,31.65,63.83,119.0,120.0,132.3,148.1,Improving,Both Growing
MATHURA,MATHURA,9140112003,V.D.P. GOVT. INTER COLLEGE,314,303,294,255,-6.37,-15.84,96.5,91.7,95.7,86.7,Declining,Both Declining
MATHURA,NANDGAON,9140601106,GOV. HIGH SCHOOL SANCHOLI,49,0,83,0,69.39,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MATHURA,NANDGAON,9140604009,GOVT HIGH SCHOOL KOTVAN,68,0,72,0,5.88,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MATHURA,NANDGAON,9140602510,PT DEENDAYAL UPADHYAY GOV MODEL INTER COLLEGE KAMAR,29,22,45,68,55.17,209.09,75.9,37.5,84.8,151.1,Improving,Both Growing
MATHURA,NOHJHEEL,9140904704,RAJKIYA H.S. BHIDONI,65,0,52,0,-20.0,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MATHURA,NOHJHEEL,9140905703,RAJKIYA H.S. PACHAHARA,42,0,68,0,61.9,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MATHURA,RAYA,9140802703,GOVT HIGH SCHOOL BISAVALI,41,0,30,0,-26.83,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MATHURA,RAYA,9140800504,GOVT HIGH SCHOOL BYAUHI,33,0,76,0,130.3,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MATHURA,RAYA,9140803903,GOVT HIGH SCHOOL LOHAGARH,81,0,39,0,-51.85,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MATHURA,RAYA,9140807307,GOVT.HIGH SCHOOL LOHVAN,224,0,202,0,-9.82,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MATHURA,RAYA,9140809112,PT DEENDAYAL UPADHYAY GOV MODEL INTER COLLEGE SONAI,83,32,116,88,39.76,175.0,38.6,50.5,77.7,75.9,Improving,Both Growing
MAU,BADRAW,9620703908,GOVT BALIKA INTER COLL MUJAR BUJURG,29,24,9,13,-68.97,-45.83,82.8,77.8,162.5,144.4,Improving,Both Declining
MAU,BADRAW,9620704305,PT DEENDAYAL UPADHYAY RAJKIY MODEL INTER COLLEGE KATIHARI MAU,43,0,143,120,232.56,,0.0,4.7,57.1,83.9,Improving,Both Declining
MAU,DOHRIGHAT,9620302805,GOVT HSS BELA KASAILA,21,0,37,0,76.19,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MAU,DOHRIGHAT,9620305805,GOVT INTER COLLEGE BARHRAMPUR,34,0,47,0,38.24,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MAU,GHOSI,9620504303,GOVT HIGH SCHOOL CHAK KUCHAI MAU,21,0,68,0,223.81,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MAU,GHOSI,9620500908,GOVT HSS NADWAL,57,0,55,0,-3.51,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MAU,KOPAGANG,9620900505,GOVT HSS SHEHROSE,38,0,51,0,34.21,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MAU,MOHAMMADABAD,9620204605,GOVT HSS BHOPATPUR SUTRAHI,48,0,57,0,18.75,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MAU,NAGAR KSHETRA MAU,9621006101,GOVT BALIKA INTER COLL,83,64,91,94,9.64,46.88,77.1,66.3,102.1,103.3,Improving,Both Growing
MAU,PARDAHA,9620405603,GOVT KANYA HSS RAKAULI,32,0,54,0,68.75,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MAU,RANIPUR,9620603604,GOVT HSS SULTANIPUR RANIPUR,57,0,134,0,135.09,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MAU,RATANPURA,9620101606,GOVT HSS AILAKH,25,0,26,0,4.0,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MAU,RATANPURA,9620104403,GOVT HSS DEVDAH,86,0,100,0,16.28,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MAU,RATANPURA,9620101007,GOVT HSS GARHA,63,0,132,0,109.52,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MAU,RATANPURA,9620104805,GOVT HSS JAMDARA,17,0,14,0,-17.65,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MAU,RATANPURA,9620101608,Pt Deendayal Upadhyay Rajkiy Model Inter College Ailakh Mau,136,0,82,72,-39.71,,0.0,35.2,80.6,87.8,Improving,Both Declining
MEERUT,DAURALA,9070800123,GOVERNMENT HIGH SCHOOL KHIRWA NAUABAAD,63,0,84,0,33.33,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MEERUT,DAURALA,9070803804,GOVT. HIGH SCH. CHINDAURI TAPPA LAWAR,55,0,54,0,-1.82,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MEERUT,DAURALA,9070802303,GOVT. HIGH SCHOOL PAVLI KHAS,102,0,112,0,9.8,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MEERUT,HASTINAPUR,9071210901,GOVT. HIGH SCHOOL IKWARA,61,0,65,0,6.56,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MEERUT,HASTINAPUR,9071202807,GOVT. HIGH SCHOOL RAHORA KHURD,201,0,136,0,-32.34,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MEERUT,HASTINAPUR,9071207720,RAJKIYA ASHRAM PADTI VIDYALAYA HASTINAPUR,108,37,149,31,37.96,-16.22,34.3,24.8,21.4,20.8,Declining,Senior Collapse
MEERUT,HASTINAPUR,9071207710,RAJKIYA BALIKA INTER COLLEGE,488,363,370,306,-24.18,-15.7,74.4,86.3,80.5,82.7,Improving,Both Declining
MEERUT,HASTINAPUR,9071207718,RAJKIYA INTAR COLLEGE,284,370,317,345,11.62,-6.76,130.3,124.2,114.0,108.8,Declining,Senior Dropout
MEERUT,JANI,9070404603,GOVT. SR. SEC. SCHOOL CHARDDRA,110,0,54,0,-50.91,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MEERUT,JANI,9070402105,RAJKIUYA INTER COLLEGE BAHERAMPUR JANI,172,108,170,108,-1.16,0.0,62.8,69.1,65.9,63.5,Improving,Both Declining
MEERUT,KHARKHODA,9070302104,GOVT INTER COLLEGE JASORA,37,15,104,154,181.08,926.67,40.5,106.3,150.0,148.1,Improving,Both Growing
MEERUT,KHARKHODA,9070301402,GOVT. HIGH SCH. FAKHARPUR KABTTA,35,0,38,0,8.57,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MEERUT,KHARKHODA,9070304002,GOVT. HIGH SCH. GOVINDPUR,68,0,102,0,50.0,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MEERUT,KHARKHODA,9070302403,GOVT. HIGH SCH. MUNDALI,78,0,50,0,-35.9,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MEERUT,KHARKHODA,9070303902,GOVT. HIGH SCH. PIPLI KHEDA,156,0,121,0,-22.44,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MEERUT,KHARKHODA,9070301202,GOVT. HIGH SCH. ULDHAN,51,0,53,0,3.92,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MEERUT,KHARKHODA,9070302208,GOVT. HIGH SCHOOL AJRADA,81,0,80,0,-1.23,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MEERUT,KHARKHODA,9070300121,Pt DEEN DAYAL UPADAYAY RAJKIYA MODEL INTER COLLEGE KHARKHODA,104,102,64,97,-38.46,-4.9,98.1,108.3,109.4,151.6,Improving,Both Declining
MEERUT,MACHRA,9071001709,G.I.C JARODA ,16,0,37,13,131.25,,0.0,70.6,39.3,35.1,Improving,Both Declining
MEERUT,MACHRA,9071001503,GOVT. HIGH SCH. BAHERORA,45,0,61,0,35.56,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MEERUT,MACHRA,9071001904,RAJKIYA G.I.COLLEGE.KITHOR,124,80,116,90,-6.45,12.5,64.5,53.1,56.6,77.6,Improving,Sr Secondary Only
MEERUT,MACHRA,9071001807,RAJKIYA INTER COLLEGE KAYAST BADDA,138,95,70,103,-49.28,8.42,68.8,127.5,146.0,147.1,Improving,Sr Secondary Only
MEERUT,MAWANA,9070904903,GOVT. HIGH SCH. BISOLA,95,0,89,0,-6.32,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MEERUT,MAWANA,9070905303,GOVT. HIGH SCH. TATEENA,25,0,40,0,60.0,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MEERUT,MAWANA,9070902305,GOVT. HIGH SCHOOL KAUL,32,0,35,0,9.38,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MEERUT,MEERUT,9070102103,GOVT HIGH SCHOOL KUDHLA,91,0,70,0,-23.08,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MEERUT,MEERUT,9070104802,GOVT. HIGH SCH. SOLANA,30,0,55,0,83.33,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MEERUT,MEERUT NAGAR,9071303611,DEVWATI VIRENDRA KUMAR GOVT. GIRLS. I.C MADHAV PURAM,340,272,306,275,-10.0,1.1,80.0,87.3,106.1,89.9,Improving,Sr Secondary Only
MEERUT,MEERUT NAGAR,9071300179,GOVT GIRLS INTER COLLEGE HAPUR ROAD MRT,788,462,462,346,-41.37,-25.11,58.6,60.4,74.5,74.9,Improving,Both Declining
MEERUT,MEERUT NAGAR,9071304120,GOVT. INTER COLLEGE MEERUT,288,475,301,465,4.51,-2.11,164.9,160.1,174.1,154.5,Declining,Secondary Only
MEERUT,MEERUT NAGAR,9071300918,SPARSH RAJKIYA DRASHTIBADHIT BALAK I.C.,36,30,16,26,-55.56,-13.33,83.3,73.0,92.3,162.5,Improving,Both Declining
MEERUT,PARIKSHIT GARH,9071106803,ABHINAV VIDHYALAYA BALI PRIKSHIT GARH,31,0,65,0,109.68,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MEERUT,PARIKSHIT GARH,9071100711,GOVT. H.S. AGWANPUR,54,0,64,0,18.52,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MEERUT,PARIKSHIT GARH,9071107102,GOVT. HIGH SCHOOL T. JANUBI,106,0,87,0,-17.92,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MEERUT,PARIKSHIT GARH,9071102333,GOVT. INTER COLLEGE LALIYANA,33,5,36,28,9.09,460.0,15.2,110.0,115.6,77.8,Improving,Both Growing
MEERUT,PARIKSHIT GARH,9071100118,RAJKIYA GIRLS INTER COLLEGE,408,260,313,263,-23.28,1.15,63.7,70.9,82.8,84.0,Improving,Sr Secondary Only
MEERUT,RAJPURA,9070200208,GOVERNMENT GIRLS INTER COLLEGE,32,0,100,62,212.5,,0.0,0.0,51.4,62.0,Improving,Both Declining
MEERUT,RAJPURA,9070205403,GOVT. HIGH SCHOOL KUNKURA,92,0,69,0,-25.0,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MEERUT,RAJPURA,9070201204,GOVT. HIGH SCHOOL MAME PUR,79,0,79,0,0.0,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MEERUT,ROHTA,9070501502,GOVT. H S BADAM,59,0,33,0,-44.07,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MEERUT,ROHTA,9070503303,GOVT. H S DUNGAR,45,0,68,0,51.11,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MEERUT,ROHTA,9070503411,RAJKIYA INTER COLLEGE PUTH KHAS ROHTA,171,122,166,122,-2.92,0.0,71.3,64.1,89.3,73.5,Improving,Both Declining
MEERUT,SARDHANA,9070607601,GOVT. HIGH SCH. MADIYAI,32,0,29,0,-9.38,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MEERUT,SARDHANA,9070603107,GOVT. INTER COLLEGE MAHADEV,76,50,81,60,6.58,20.0,65.8,49.3,70.8,74.1,Improving,Both Growing
MEERUT,SARDHANA,9070603907,RAJKIYA INTER COLLEGE KAPSADH,27,20,40,36,48.15,80.0,74.1,57.1,46.5,90.0,Improving,Both Growing
MEERUT,SARURPUR,9070701210,G.I.C. PANCHLI BUJURG,22,0,61,29,177.27,,0.0,16.1,42.2,47.5,Improving,Both Declining
MEERUT,SARURPUR,9070700904,GOVT. HIGH SCH. DHANWALI / DAHAR,16,0,16,0,0.0,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MEERUT,SARURPUR,9070703507,GOVT. HIGH SCHOOL KHIWAI,88,0,83,0,-5.68,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MEERUT,SARURPUR,9070700709,Pt DEEN DAYAL UPADAYAY RAJKIYA MODEL INTER COLLEGE KALAND,115,38,100,59,-13.04,55.26,33.0,53.9,74.3,59.0,Improving,Sr Secondary Only
MIRZAPUR,CHHANBEY,9690510506,GOVT. HIGH SCHOOL BABURA,88,0,102,0,15.91,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MIRZAPUR,CHHANBEY,9690511205,GOVT. HIGH SCHOOL BIROHI,92,0,156,0,69.57,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MIRZAPUR,CHHANBEY,9690513103,GOVT. HIGH SCHOOL DADAWA,72,0,86,0,19.44,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
MIRZAPUR,CHHANBEY,9690503904,GOVT. HIGH SCHOOL JASA BAGHAURA,35,0,58,0,65.71,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
